weight,profit1,profit2,profit3
82,18,56,75
64,56,46,21
55,74,12,99
61,16,35,32
24,100,56,16
57,73,48,37
39,35,12,37
59,71,61,40
37,72,33,18
58,28,78,63
49,13,55,21
63,65,89,12
84,53,13,93
49,26,46,86
98,18,52,24
12,28,22,20
59,72,24,83
25,13,76,37
29,65,59,60
42,55,95,91
100,59,12,42
48,73,31,97
14,34,80,76
95,94,41,95
68,25,12,35
82,21,86,20
61,15,52,29
34,24,22,100
10,61,98,24
74,74,27,62
77,47,40,31
22,67,31,31
52,22,89,74
48,45,88,82
50,22,46,57
98,73,58,41
95,60,98,34
51,71,93,20
66,52,90,96
33,59,85,78
29,47,12,19
24,13,49,37
17,35,55,89
92,83,65,64
39,49,29,59
38,78,41,34
82,45,33,83
10,69,20,47
69,64,30,72
53,52,29,43
75,58,93,82
85,39,74,71
21,98,36,37
84,77,14,38
78,84,43,43
22,46,28,38
53,76,99,29
15,59,10,25
62,59,51,56
79,66,11,84
64,76,44,21
44,42,51,90
39,96,64,64
31,55,36,70
17,50,96,44
80,60,30,33
90,66,60,70
48,85,87,95
67,48,67,86
82,26,18,83
23,91,73,57
91,73,19,91
53,52,45,80
74,98,27,16
21,68,62,67
35,16,78,46
44,27,88,59
33,86,82,27
21,77,56,73
32,32,73,13
78,26,99,52
79,25,20,49
29,86,85,25
90,71,98,65
27,13,90,65
15,46,75,15
13,69,50,47
78,22,91,82
84,12,61,38
87,29,57,87
21,44,57,19
72,36,28,61
47,83,13,67
75,36,85,97
46,72,77,66
19,93,34,84
18,45,65,19
34,69,76,90
17,25,70,29
11,54,24,94
31,85,78,98
99,20,96,77
61,47,28,56
90,29,83,56
21,35,28,92
52,54,15,12
57,73,37,59
26,69,44,63
100,98,21,90
15,16,71,57
65,40,13,81
11,10,76,67
25,22,76,16
32,90,43,25
39,68,20,46
43,11,37,17
98,41,54,42
62,25,81,56
80,20,58,67
34,48,89,11
94,21,77,93
30,22,95,39
89,76,53,60
37,61,48,25
62,24,68,33
75,82,19,47
69,92,18,96
26,51,30,78
78,87,94,53
62,18,58,93
55,36,27,79
31,42,73,67
93,89,60,35
96,37,14,72
69,63,43,85
91,85,14,22
34,23,92,18
95,39,57,31
32,46,59,26
55,75,28,73
25,53,72,80
95,81,42,38
66,10,80,92
41,60,33,98
73,44,26,91
24,43,77,73
68,53,37,84
77,13,83,76
94,97,73,78
32,71,91,51
78,56,35,100
36,32,69,94
16,50,48,71
23,11,94,87
96,57,18,74
40,37,81,19
56,37,65,46
93,49,89,79
90,20,30,10
68,53,85,77
18,75,84,43
74,29,39,54
78,68,95,37
70,59,14,22
20,26,70,54
75,98,100,14
56,93,16,65
74,61,29,32
45,67,63,43
62,93,14,50
71,77,59,73
25,86,100,99
50,35,91,47
51,95,47,78
46,72,35,14
95,10,39,64
33,100,97,52
76,72,79,82
84,59,40,94
82,49,53,79
79,79,21,12
38,88,47,77
97,11,67,54
35,64,48,84
95,22,15,31
71,13,89,37
48,22,85,26
94,79,18,23
77,13,41,20
25,93,32,11
51,86,35,73
81,83,43,41
25,21,58,48
50,54,55,42
88,62,85,32
74,73,37,45
77,91,12,62
92,25,52,83
98,81,67,17
28,82,36,19
62,100,23,16
90,49,52,61
20,84,57,36
83,87,49,63
73,76,71,11
38,66,17,77
28,67,86,61
66,98,13,79
43,12,83,34
53,21,13,14
25,90,34,88
81,73,21,72
82,97,48,59
92,28,61,10
35,67,48,62
35,11,38,89
26,66,84,16
95,40,77,45
85,65,29,45
22,72,28,67
34,90,86,50
63,13,57,21
15,83,41,83
47,91,14,64
81,83,39,54
72,81,11,23
28,74,45,26
92,27,42,37
18,75,28,92
83,10,65,20
19,98,31,84
77,53,50,25
35,65,37,29
43,17,87,77
53,97,71,91
70,56,28,22
59,57,46,38
46,76,24,71
59,15,40,89
91,77,33,85
94,27,47,79
61,45,73,23
64,30,42,14
58,40,48,12
71,26,91,30
60,53,77,75
72,17,65,48
14,14,99,29
90,78,100,97
99,83,99,95
26,20,96,93
47,56,41,90
42,20,20,44
75,85,40,91
12,98,75,98
74,29,68,92
92,80,52,39
20,35,28,91
43,16,100,14
57,24,51,38
16,97,86,88
81,80,94,78
45,33,85,64
42,62,85,46
12,93,63,40
43,91,42,77
89,86,10,27
100,49,84,24
66,92,17,87
46,72,13,19
34,10,22,21
92,49,85,26
46,29,84,11
33,51,72,38
91,57,64,71
82,74,93,72
18,50,33,40
36,52,54,45
54,23,12,80
39,50,20,70
51,16,30,22
93,30,70,54
98,13,100,53
97,20,75,55
13,16,64,60
73,25,75,72
25,23,20,39
52,91,50,42
24,66,12,74
94,57,31,78
29,73,80,34
83,13,69,17
60,53,10,27
87,40,95,92
12,74,69,78
34,79,89,72
18,43,99,49
73,90,33,47
47,61,73,12
36,21,95,38
91,73,99,51
94,90,26,99
72,95,41,46
47,41,59,84
73,65,44,90
42,53,67,97
17,77,73,50
91,10,42,42
65,36,96,21
73,40,60,45
74,17,29,75
62,72,93,44
89,63,97,33
51,33,89,53
51,90,84,40
46,13,49,70
52,67,59,95
96,58,74,30
74,77,20,97
91,60,99,86
60,84,59,53
73,74,81,14
38,57,23,86
59,46,61,78
68,100,78,39
69,17,91,75
70,63,48,24
78,72,16,35
56,15,19,44
72,45,86,11
26,18,10,63
86,77,26,41
74,89,19,16
68,77,73,92
77,17,16,30
49,75,10,65
40,45,22,60
49,71,40,12
84,47,45,46
94,95,68,75
77,63,59,95
16,90,80,79
75,65,75,35
15,90,35,67
36,20,78,92
59,58,40,54
55,52,87,92
25,71,87,43
34,39,40,47
20,44,45,58
94,11,31,41
74,67,35,84
66,76,30,48
90,58,58,72
77,17,75,12
37,62,74,70
91,82,87,82
96,10,12,82
55,23,52,39
84,91,37,30
93,24,76,45
30,16,44,81
38,36,17,46
18,64,95,86
97,63,76,61
92,91,80,14
96,73,20,73
84,64,88,27
24,20,89,37
34,71,37,25
91,80,87,66
78,76,14,20
28,13,12,74
67,48,47,24
97,36,49,84
68,86,12,20
72,34,36,31
28,69,48,12
76,72,57,39
80,19,73,30
29,60,34,37
14,58,27,29
27,60,65,19
62,86,94,51
87,38,21,19
37,29,60,66
47,75,96,48
35,45,30,84
22,69,33,28
11,34,92,34
37,45,33,10
13,45,68,33
64,85,89,24
65,69,30,44
72,74,73,48
73,96,76,30
100,68,72,70
84,64,17,37
98,64,31,56
80,41,62,39
88,100,26,88
70,78,30,75
54,86,30,53
91,46,46,30
70,10,35,43
28,28,18,82
90,70,28,66
55,20,14,46
11,18,26,10
80,42,25,95
95,83,70,88
39,63,73,56
37,57,75,45
92,84,81,61
79,13,67,72
13,78,44,66
45,57,70,39
35,85,67,54
42,72,43,63
80,34,85,16
10,85,41,39
57,62,78,78
58,89,98,82
91,60,28,39
96,60,83,30
74,48,14,91
15,78,63,75
11,80,31,30
15,21,30,20
46,76,52,10
68,80,31,22
57,77,73,50
13,98,68,63
19,89,69,96
89,86,36,78
80,18,11,56
25,78,43,56
39,59,22,89
38,35,38,59
14,84,85,71
65,71,78,15
81,89,59,94
57,91,69,87
56,76,79,96
61,18,69,78
20,58,57,74
36,83,39,78
23,45,20,94
22,87,25,16
18,27,30,17
65,50,26,22
22,75,69,11
29,85,11,87
11,68,80,33
71,73,59,80
20,96,53,85
35,61,88,54
95,49,91,67
74,43,49,69
16,84,79,35
22,38,97,32
57,42,31,37
55,94,78,82
97,61,10,39
31,21,46,28
33,43,12,48
62,41,89,25
78,56,44,39
70,52,54,35
21,73,76,47
92,33,80,58
39,57,85,20
42,90,25,38
60,90,32,20
39,90,14,18
60,65,27,10
11,34,57,38
97,31,24,21
82,81,11,26
77,52,92,84
68,49,90,92
45,23,64,96
32,73,61,55
37,42,56,92
33,96,94,44
97,45,80,25
61,19,76,56
80,97,55,17
49,12,99,75
23,17,66,82
34,66,13,94
17,87,23,40
100,28,96,68
59,100,97,71
77,27,71,67
34,28,72,50
11,43,53,31
21,28,19,17
10,34,51,23
89,45,55,53
20,24,57,78
20,65,43,37
44,48,75,77
14,34,22,90
98,24,36,18
26,95,77,11
98,81,64,42
10,23,43,33
99,22,55,96
49,51,75,80
13,99,39,89
70,59,24,79
36,20,72,62
56,54,91,86
62,66,29,79
93,69,48,90
48,10,55,75
81,77,67,95
30,44,51,29
77,58,57,53
91,74,46,90
29,49,76,84
25,41,81,35
90,31,30,24
16,26,89,78
67,93,68,63
100,97,29,18
31,36,12,61
13,32,76,99
16,41,69,97
65,26,24,96
26,98,95,70
20,25,83,64
29,99,29,88
29,12,13,57
23,100,30,30
52,38,94,52
94,37,90,12
93,63,64,70
84,45,47,49
90,88,32,33
86,88,87,52
68,21,42,14
80,89,10,71
30,45,82,70
30,77,22,46
97,60,13,69
24,81,16,77
27,83,69,33
20,76,96,33
73,84,72,64
62,67,11,40
38,12,44,13
49,26,21,66
79,96,80,33
25,86,66,47
28,70,20,64
34,83,71,51
56,81,36,55
58,39,28,61
24,70,84,47
54,17,72,24
66,42,66,21
77,24,15,93
75,61,70,57
32,53,94,65
71,18,16,82
42,60,32,100
59,79,41,84
56,28,92,75
17,26,33,21
64,100,22,62
52,31,93,95
15,26,63,42
57,81,44,91
91,55,18,71
79,21,22,24
14,100,91,29
35,61,42,16
11,15,84,62
26,43,70,42
59,86,69,16
86,42,85,30
59,55,11,43
18,44,92,55
10,30,10,12
99,98,14,33
41,52,10,37
25,24,40,71
100,61,47,56
34,30,64,25
96,97,89,69
23,25,71,24
13,87,31,28
56,21,95,69
18,16,14,74
29,87,83,55
63,59,80,30
54,63,38,20
44,31,38,53
67,18,66,76
14,76,81,35
63,49,22,68
29,49,16,14
10,34,33,19
34,99,74,45
48,53,72,44
25,94,85,22
12,94,11,98
37,62,78,91
65,38,53,21
36,82,43,93
40,49,76,75
41,71,68,25
86,24,26,92
67,70,25,67
10,56,32,44
75,13,57,98
49,99,57,86
42,49,73,71
64,11,10,17
56,86,11,77
95,76,29,47
84,27,73,25
35,45,19,86
41,79,82,75
95,25,76,14
60,95,18,58
65,43,24,66
55,73,96,15
43,24,63,14
60,33,83,85
33,54,32,42
22,76,46,23
27,10,38,69
81,15,61,88
64,77,99,57
55,93,31,70
29,94,60,15
17,21,50,17
68,81,11,90
86,61,33,69
80,52,39,47
55,19,31,69
42,18,79,22
83,87,32,66
90,92,80,26
93,87,20,86
18,80,31,26
56,37,82,55
93,91,14,21
55,19,46,36
65,26,40,68
96,36,66,67
72,90,48,44
76,40,22,56
78,25,47,19
79,78,77,70
95,69,87,14
99,77,38,97
15,92,28,48
47,35,95,95
63,100,57,10
53,44,35,69
99,16,24,16
26,41,81,59
95,11,68,19
67,77,97,74
96,78,63,80
95,52,73,44
23,12,30,56
56,91,33,51
56,58,25,46
86,13,20,47
81,95,30,63
93,97,65,13
94,35,31,74
84,15,70,37
41,43,96,27
79,27,53,49
28,65,99,96
38,94,82,47
73,90,67,51
77,62,33,99
91,87,52,64
77,88,45,90
81,14,72,96
19,63,31,64
61,12,82,11
14,95,42,75
44,11,60,80
23,91,42,36
97,12,70,36
25,46,37,82
63,21,15,98
87,92,92,81
26,74,61,72
75,90,62,24
29,52,40,43
78,20,37,50
88,39,87,57
38,72,44,64
53,60,26,82
91,91,98,14
81,32,66,76
76,16,82,22
16,71,74,28
24,46,47,50
74,31,85,43
53,91,43,34
51,21,79,34
34,65,96,72
58,20,37,94
58,33,99,56
69,48,80,18
99,87,20,20
90,58,44,83
77,57,89,47
72,13,66,58
46,17,56,18
81,63,46,85
57,57,99,77
10,54,73,37
94,74,13,44
21,20,87,69
55,17,47,24
67,62,79,90
94,98,67,47
78,66,90,37
83,49,64,55
79,53,34,56
83,83,14,64
81,58,37,29
83,21,60,74
59,86,45,97
59,47,84,94
56,69,25,36
47,41,15,11
55,44,45,46
88,44,40,10
35,77,54,73
82,52,71,61
47,21,87,94
58,58,27,28
40,18,20,76
59,64,43,69
45,96,84,47
60,88,51,30
53,100,50,22
65,55,30,89
17,62,89,77
17,83,30,75
31,64,47,37
48,58,14,43
69,57,66,83
48,75,39,94
98,51,16,63
94,90,63,40
36,13,94,41
29,22,82,26
89,95,100,31
61,79,80,16
32,49,59,85
68,97,73,91
30,39,27,62
45,86,94,20
30,42,79,46
28,75,49,71
45,32,32,30
25,59,83,88
42,25,15,89
43,99,62,84
90,56,52,76
59,10,63,30
81,54,12,36
93,11,32,91
43,29,89,21
61,61,13,86
31,71,30,26
56,98,95,25
35,82,71,15
37,72,68,22
29,93,67,47
22,66,91,16
70,31,80,29
18,97,42,91
12,65,74,28
46,17,94,14
79,45,51,24
44,92,57,96
86,94,83,43
34,49,19,85
77,57,70,28
27,10,31,58
42,25,95,98
50,40,54,28
40,61,38,54
96,35,39,24
80,19,42,57
66,57,97,93
24,52,78,93
65,24,92,61
98,65,57,43
93,23,90,80
72,77,70,44
85,79,44,63
76,96,47,70
74,16,48,88
17,26,75,42
15,84,84,76
77,33,44,68
87,25,18,66
83,33,56,81
81,54,32,46
89,19,52,38
19,56,74,61
48,18,74,75
27,12,39,50
88,43,16,69
39,98,55,85
31,69,28,69
33,27,31,15
75,32,73,83
42,63,21,61
51,38,11,91
35,41,34,98
19,66,29,26
64,97,42,100
47,78,90,52
82,97,59,92
44,56,37,17
29,85,90,45
92,65,59,73
52,93,98,64
78,99,56,10
31,71,84,16
58,71,94,58
43,73,54,78
22,24,15,14
77,28,45,76
53,42,77,68
93,13,44,38
44,24,70,97
34,91,59,14
100,17,93,55
55,57,36,38
15,26,54,70
22,70,100,50
68,94,16,18
16,53,26,87
92,74,31,83
24,64,20,58
16,92,100,59
54,66,67,96
34,36,74,18
74,19,42,27
77,53,78,17
39,75,21,83
88,41,80,79
90,52,78,90
92,57,60,77
12,76,76,54
66,70,27,74
70,39,11,94
51,16,30,52
47,25,60,63
91,38,45,87
87,100,46,73
36,57,40,38
46,21,19,75
71,48,35,17
86,24,53,82
28,85,63,85
85,51,52,39
51,90,53,76
86,65,29,95
69,21,47,82
35,23,42,88
63,95,64,60
91,33,50,18
92,48,72,28
69,62,93,73
44,24,51,95
63,50,60,33
78,46,70,28
31,29,62,27
37,29,24,61
62,29,74,14
12,40,38,71
78,69,42,34
26,29,48,24
67,56,23,53
60,59,41,55
65,71,84,85
58,36,45,88
45,38,91,51
70,91,90,38
89,56,22,66
69,64,54,36
39,50,97,90
94,10,14,89
94,83,94,64
96,70,16,57
25,97,28,33
49,47,29,51
18,97,76,100
33,35,21,82
52,53,95,57
68,64,64,53
71,97,94,74
85,20,80,38
69,35,97,52
82,74,40,44
58,64,87,58
47,33,66,31
61,19,82,17
99,81,92,30
33,45,91,17
68,59,86,49
78,55,83,83
78,40,54,70
50,55,45,48
15,68,29,70
89,18,17,32
77,62,23,56
11,69,49,14
69,22,96,86
89,87,33,96
79,53,17,30
80,54,16,67
84,11,22,92
27,89,67,54
95,80,77,92
86,94,80,27
54,64,20,52
11,83,55,23
28,45,34,92
58,89,58,35
34,45,85,93
79,74,90,18
86,49,55,64
65,47,98,29
10,55,52,90
67,67,63,19
89,51,67,52
76,93,41,26
21,30,86,39
66,100,86,67
60,82,50,64
59,26,97,92
38,36,39,49
85,59,48,15
82,22,54,37
19,77,46,52
83,38,12,90
51,34,36,43
78,23,11,86
22,70,32,60
27,72,84,82
47,60,76,79
26,46,76,93
32,77,30,21
89,29,44,22
97,18,35,48
55,36,92,84
73,11,41,35
80,96,59,78
97,67,69,53
78,68,11,52
94,37,41,30
68,38,90,39
83,14,68,13
67,85,53,55
60,63,45,93
88,75,40,34
31,19,17,75
34,61,43,62
40,18,73,64
73,73,62,77
57,98,98,13
15,72,48,39
55,49,23,91
85,86,36,34
19,85,35,21
69,70,92,100
81,98,63,49
61,57,27,58
39,14,15,26
34,14,37,73
32,16,11,65
19,47,81,65
80,86,68,72
19,100,50,56
100,32,75,40
58,64,56,75
53,96,50,34
54,30,30,99
36,95,81,51
68,64,77,20
40,72,26,23
CAPACITY,28131,0,0
