weight,profit1,profit2,profit3
41,91,100,80
46,18,28,16
63,61,56,83
64,16,30,57
75,87,54,53
75,75,20,62
88,13,77,21
32,88,26,37
54,11,66,36
21,62,55,38
16,89,58,40
45,98,90,45
99,43,69,46
100,81,93,30
33,62,75,90
28,70,88,18
72,98,49,88
45,10,40,67
23,13,93,13
55,46,30,17
78,85,91,26
31,80,32,76
66,91,33,16
53,38,47,64
93,39,86,27
27,21,84,20
46,37,29,65
61,98,72,10
67,53,76,69
71,23,58,100
90,61,24,50
77,31,77,10
39,90,30,41
83,45,57,79
81,12,49,84
82,35,93,12
26,14,47,60
21,94,59,72
88,84,40,90
20,99,44,52
86,67,15,65
44,49,49,52
52,44,85,62
16,88,56,41
39,71,99,98
93,43,97,98
26,48,88,79
75,71,55,48
49,34,82,40
46,59,66,40
37,47,42,20
28,100,71,36
49,87,64,59
67,59,99,44
37,23,23,86
97,99,92,49
89,51,55,46
93,43,85,99
22,85,13,36
23,15,53,65
42,43,15,24
16,20,48,70
61,75,98,14
53,41,83,23
72,39,48,89
15,59,52,89
41,88,13,27
70,84,79,51
63,93,95,58
98,20,61,28
66,84,77,21
99,74,92,73
93,13,48,11
30,81,80,21
93,93,73,12
70,74,35,50
38,72,25,27
63,18,38,78
55,25,60,63
70,50,79,16
20,38,84,79
38,20,51,83
80,84,54,81
98,17,49,22
29,25,78,93
71,24,41,62
82,36,82,75
77,72,85,73
100,95,96,75
13,79,30,59
58,93,55,35
50,30,39,65
41,61,77,33
61,51,73,20
10,46,19,75
66,56,92,65
92,44,50,46
81,65,49,27
96,24,39,62
86,22,78,62
43,61,22,21
77,75,66,27
75,19,16,49
57,67,70,49
14,18,48,29
37,29,26,35
42,34,87,87
34,89,55,69
76,38,27,75
69,16,40,93
45,38,64,51
45,92,16,88
75,99,21,67
75,95,94,91
81,59,100,72
33,89,55,46
93,55,30,89
46,21,32,65
89,25,86,66
66,88,50,84
83,23,45,76
21,75,60,77
10,26,95,46
41,86,34,28
42,76,25,39
18,82,82,89
45,12,54,57
27,35,53,33
41,27,81,24
89,41,90,41
21,31,75,100
11,22,10,46
47,92,55,25
86,80,12,71
45,31,47,14
31,87,74,92
80,25,52,78
67,56,29,62
62,13,100,77
29,15,33,64
44,60,62,62
50,13,33,96
36,35,71,19
91,57,42,45
84,69,85,57
94,25,94,32
48,36,97,17
93,86,62,69
80,75,20,15
69,26,80,19
88,79,67,11
27,70,46,77
81,40,75,77
33,17,85,11
78,61,75,31
65,90,95,43
68,62,10,23
16,28,10,27
50,42,50,38
45,70,23,85
62,24,89,12
87,32,76,66
32,11,86,28
38,69,75,62
31,61,74,53
10,95,99,42
80,61,57,86
58,73,40,82
17,25,16,65
76,66,82,44
20,12,94,77
20,62,39,16
17,18,33,54
67,60,36,18
21,64,77,80
58,60,14,90
35,48,98,31
22,10,12,76
13,81,11,34
90,13,94,66
98,55,20,20
63,37,100,63
75,98,77,76
89,48,59,93
56,45,17,64
16,28,100,45
10,25,55,29
58,65,65,69
96,85,59,57
45,55,60,19
10,97,55,40
58,58,98,10
99,65,97,64
21,39,44,48
36,39,63,62
54,30,14,33
21,73,12,40
59,12,78,59
11,90,97,30
30,20,37,100
98,72,66,35
38,52,57,100
28,23,52,98
14,100,63,88
14,76,39,58
40,44,37,51
83,16,32,53
10,53,37,90
12,35,17,20
90,29,33,98
59,68,55,77
57,32,25,43
43,85,78,57
35,99,34,17
94,70,30,86
77,98,82,86
100,60,51,20
63,47,25,11
74,70,73,82
65,94,84,76
72,45,12,68
70,23,97,24
49,80,24,23
75,65,17,28
77,49,10,30
46,39,10,20
44,28,61,46
40,21,11,47
11,38,17,64
92,44,85,53
14,57,35,93
43,42,52,89
52,72,58,11
71,25,73,59
42,79,11,78
44,14,91,100
100,95,34,65
80,18,41,60
15,10,74,44
20,98,49,91
11,90,80,20
10,68,92,50
77,95,72,15
19,58,13,36
99,10,87,95
24,45,75,16
32,71,43,23
26,63,63,54
99,24,17,97
80,86,29,100
47,65,25,48
17,62,40,63
98,49,28,93
27,66,57,81
78,32,83,33
98,58,14,68
44,14,23,81
78,42,45,28
89,12,72,12
49,74,21,84
49,24,67,39
58,12,84,82
100,25,29,15
85,30,49,97
16,94,34,58
97,79,19,78
37,92,14,48
59,71,88,84
57,64,48,23
82,27,49,17
99,96,56,80
50,21,19,18
40,94,96,60
34,87,63,15
69,87,58,66
44,97,22,81
99,65,28,28
89,39,24,56
18,99,32,34
86,18,91,68
33,82,83,37
29,48,81,61
37,28,79,23
84,39,89,30
66,17,56,86
56,47,80,69
64,11,38,66
62,49,70,88
38,41,93,54
75,41,25,11
66,97,48,74
84,96,30,55
83,82,62,24
60,13,44,18
87,13,72,87
23,69,58,62
75,68,25,58
76,76,96,46
53,52,73,95
35,38,32,46
56,67,50,18
18,42,92,52
42,23,64,19
64,21,12,37
70,93,11,13
27,25,58,60
66,75,48,61
85,14,70,75
53,66,32,75
26,16,93,52
67,52,14,12
13,27,62,73
76,41,84,82
61,74,96,13
73,29,25,57
12,67,85,79
37,34,95,71
50,15,48,59
62,58,28,48
14,52,24,100
84,61,17,82
97,17,19,25
71,71,22,73
43,83,97,11
81,59,78,84
82,33,71,42
98,48,42,60
24,42,84,88
34,80,22,60
91,52,75,75
30,77,21,27
100,75,48,87
69,36,99,62
27,60,48,80
33,60,74,91
44,87,65,21
76,96,89,30
77,76,81,63
