weight,profit1,profit2,profit3
74,59,90,21
15,54,62,99
11,42,38,37
87,97,62,62
87,39,87,13
31,69,50,81
42,96,90,68
59,64,56,78
29,74,22,13
52,19,56,60
66,29,38,95
97,71,39,56
85,54,39,39
46,38,18,93
11,53,75,85
64,46,18,32
63,53,57,75
44,14,67,37
34,90,46,34
86,12,30,32
13,40,21,20
77,84,67,23
86,86,18,40
65,73,34,54
33,66,94,25
19,86,54,83
94,46,20,93
44,43,59,83
70,99,25,11
24,14,64,72
91,22,21,19
97,62,52,52
52,25,13,34
100,34,39,46
83,12,39,87
65,60,39,62
73,87,57,36
21,97,66,93
61,57,19,47
56,62,93,32
98,55,82,79
61,83,57,26
20,45,73,36
61,54,21,19
82,57,44,24
85,67,21,43
68,10,57,14
38,53,100,48
77,16,15,53
80,70,22,82
22,28,36,55
14,67,87,98
56,29,77,84
59,37,16,35
29,25,40,84
67,42,46,73
18,55,51,73
86,18,67,98
80,21,77,69
60,50,60,85
83,37,10,74
50,72,13,36
13,81,75,93
19,86,11,11
43,83,74,72
37,63,37,44
100,29,55,97
56,75,35,69
28,41,63,36
64,31,95,43
99,88,53,26
100,78,18,38
100,73,97,53
53,41,23,23
90,17,63,75
52,40,19,30
51,20,41,24
11,50,94,73
64,73,67,88
46,22,22,91
61,77,49,87
60,15,94,20
19,23,82,73
87,37,63,65
89,22,39,84
29,54,81,63
84,70,16,13
46,98,63,93
21,24,89,75
92,58,17,80
28,42,49,10
40,16,10,21
88,41,19,36
92,51,32,95
41,66,79,79
76,80,12,45
31,28,15,18
25,12,73,82
59,62,68,98
54,78,44,99
68,84,58,22
26,30,45,52
20,50,63,42
33,31,64,56
13,61,29,88
39,14,41,23
95,38,43,27
93,14,73,35
15,97,73,70
30,86,34,83
17,59,80,45
54,25,60,65
26,62,33,84
90,45,22,70
51,18,41,96
45,49,12,29
80,62,54,33
23,22,66,36
48,74,80,88
49,92,66,32
18,56,12,36
69,26,51,28
71,75,77,40
78,62,82,46
54,46,67,38
84,92,27,73
46,43,33,23
45,88,70,88
59,44,36,94
45,29,61,85
89,23,35,74
95,81,16,24
33,67,50,45
95,61,56,55
30,23,48,38
20,98,14,76
80,34,15,51
96,22,26,50
36,91,44,75
75,25,48,30
35,29,54,33
33,98,91,38
53,36,97,71
25,16,99,72
83,35,33,27
74,51,92,41
22,86,91,45
84,52,11,93
38,20,25,49
68,41,69,17
76,17,63,91
92,31,38,67
66,99,98,45
85,100,81,23
94,19,63,78
75,40,76,44
17,64,20,80
14,25,80,69
29,87,27,69
89,22,58,19
50,48,54,84
35,94,16,31
42,10,13,19
65,59,57,75
19,59,86,58
96,69,82,83
64,89,87,84
47,34,48,71
13,39,30,24
37,66,46,87
47,26,56,88
84,25,12,49
94,50,19,20
11,15,70,88
46,87,97,70
62,64,33,69
19,100,100,54
28,37,77,47
34,26,35,55
78,49,16,22
54,27,76,34
79,76,15,40
48,88,65,46
18,44,37,30
37,35,20,35
88,50,89,91
78,54,16,71
96,77,82,63
30,42,35,17
41,42,17,66
55,87,72,92
56,14,99,56
55,11,68,21
30,40,24,42
86,94,38,99
71,83,77,91
39,62,22,71
31,47,53,97
82,77,94,55
91,76,81,37
76,69,15,50
20,94,88,49
62,28,37,32
72,84,83,11
80,100,27,23
83,75,88,40
41,70,26,44
36,21,98,19
26,47,75,64
73,19,30,75
16,51,58,63
14,78,16,51
50,41,61,48
17,92,98,30
24,87,73,62
34,72,59,28
56,78,85,51
67,23,60,63
99,62,35,19
68,96,86,36
40,56,36,83
79,90,18,75
81,33,92,95
54,60,60,17
41,36,68,29
67,51,91,43
79,67,23,34
82,91,99,49
88,60,72,97
72,66,74,47
30,64,58,48
32,75,46,29
73,96,82,98
35,11,15,15
81,81,49,30
58,30,86,97
59,95,49,18
48,77,26,55
22,99,38,78
69,54,82,69
97,24,77,17
84,19,34,71
73,30,79,60
78,21,21,100
99,54,36,37
70,48,75,63
96,30,46,37
17,37,20,67
43,71,49,100
48,87,89,19
CAPACITY,7040,0,0
