weight,profit1,profit2,profit3
73,44,22,94
96,85,30,25
33,70,44,74
63,25,70,29
17,29,93,44
95,62,48,99
44,14,42,58
89,76,41,37
30,65,10,54
89,14,42,31
76,38,89,26
91,37,64,88
79,38,100,22
79,46,85,52
23,35,81,98
17,81,72,66
33,40,85,39
49,69,55,70
56,95,85,39
29,10,46,64
88,71,84,56
89,61,80,69
54,68,41,60
71,97,75,42
86,22,57,89
72,86,88,59
82,27,42,26
90,87,55,98
22,29,83,86
30,31,71,62
100,20,78,73
14,51,84,88
43,99,12,87
83,84,36,15
97,92,75,44
64,80,23,81
62,50,12,84
19,19,32,83
60,61,58,61
98,17,70,52
79,74,14,40
82,34,34,79
30,12,40,81
84,49,29,37
60,20,46,45
28,81,34,25
78,81,13,14
56,91,63,32
62,76,96,70
61,38,49,25
48,16,11,28
17,29,74,75
88,58,27,68
49,63,84,59
34,96,79,73
71,62,95,76
88,74,56,61
76,54,81,51
75,27,49,38
55,71,74,91
47,48,61,93
34,92,70,89
39,78,85,96
41,22,22,95
26,62,60,12
51,57,68,100
83,23,69,86
57,25,49,60
34,84,62,58
37,62,57,39
95,99,67,18
32,29,62,26
24,50,44,19
64,37,33,81
50,91,70,70
81,14,22,72
72,82,44,83
21,90,35,54
27,84,62,38
80,24,29,40
55,58,99,94
99,86,32,36
63,85,75,73
49,60,86,68
36,89,70,19
72,57,56,73
81,72,20,21
21,74,87,25
11,17,25,15
100,12,22,41
94,94,19,59
45,21,11,27
85,95,89,40
42,62,86,55
70,15,72,54
67,40,30,79
59,81,66,42
63,69,43,60
46,83,100,41
98,35,59,27
38,28,42,14
97,33,28,88
81,58,51,34
36,51,100,88
70,85,21,99
38,30,30,58
87,17,32,78
81,39,82,55
11,37,37,16
72,44,64,42
16,34,85,35
63,30,90,88
90,69,43,91
78,11,21,46
65,74,13,37
58,23,34,25
98,87,28,37
99,80,76,72
49,49,15,80
97,51,15,38
17,11,91,15
35,90,69,27
54,58,26,66
37,62,47,88
42,81,13,33
74,60,89,79
20,75,34,66
25,90,78,33
62,69,54,82
17,63,64,69
39,51,59,85
51,99,11,64
94,40,65,13
14,92,69,85
54,44,93,25
26,21,31,97
37,63,23,85
55,63,27,38
19,22,10,67
22,98,61,90
30,22,42,25
43,74,62,83
35,71,72,82
75,60,72,46
49,74,13,93
60,94,17,62
22,75,55,42
89,93,78,64
97,98,92,56
15,71,46,78
20,63,90,62
83,61,83,23
92,60,99,48
59,44,13,51
44,93,25,66
94,39,71,55
52,32,45,62
19,60,33,99
73,60,69,57
86,52,34,91
17,59,48,39
38,77,71,40
32,71,98,82
82,92,43,72
41,80,48,94
89,11,32,17
32,19,32,10
73,34,12,16
41,28,32,75
15,92,96,35
66,41,25,26
99,33,93,90
78,63,68,81
47,68,25,47
95,100,53,53
74,36,88,48
37,50,87,73
53,53,81,17
55,22,43,93
90,27,43,88
45,72,52,28
37,33,55,100
10,11,96,97
35,59,88,26
52,79,89,87
69,99,97,11
77,93,34,18
72,40,67,11
33,26,79,15
94,32,30,94
47,91,100,98
61,13,48,65
92,25,97,74
73,35,65,25
29,13,93,68
34,96,74,51
12,83,74,48
47,48,25,21
37,45,78,58
98,68,69,51
75,19,96,74
19,79,65,39
19,12,96,67
79,68,97,51
48,73,82,36
52,39,12,50
100,84,66,23
77,51,58,50
36,54,61,95
81,75,50,20
47,100,40,26
32,64,55,57
15,64,19,72
79,13,80,21
25,11,65,66
40,36,41,55
61,28,50,22
25,37,65,15
74,13,57,66
90,77,59,38
55,93,82,83
27,25,16,56
80,99,77,57
38,73,17,40
47,69,32,93
70,89,83,11
38,99,17,83
69,25,66,40
23,67,79,74
23,21,100,51
61,30,55,15
35,97,12,85
68,100,80,20
90,64,60,62
42,89,57,49
56,18,87,93
70,93,48,21
21,34,46,42
23,91,11,84
47,24,50,44
34,79,63,75
93,98,89,57
18,27,19,24
93,64,77,52
63,45,49,12
98,28,21,97
91,95,17,80
79,40,62,13
38,33,16,19
61,25,55,86
65,11,41,13
47,69,93,14
39,87,82,14
24,59,74,75
98,93,88,36
88,74,11,20
86,44,95,92
40,76,27,52
60,62,14,45
51,56,31,24
46,96,10,60
70,65,86,57
76,91,53,41
28,77,91,66
96,81,61,82
49,53,41,38
34,68,68,54
49,94,21,58
79,22,91,90
61,67,72,96
80,36,94,12
78,22,61,20
53,80,31,10
74,16,56,97
18,42,25,51
49,93,55,41
81,61,32,82
14,77,75,53
69,83,51,34
54,55,82,54
38,47,75,65
58,87,46,70
87,71,68,67
29,33,29,48
20,27,31,13
42,64,44,90
48,10,75,11
69,58,70,70
77,10,96,37
30,31,31,100
38,55,69,76
93,59,15,57
36,38,70,62
38,24,50,42
53,22,24,57
76,66,11,18
51,11,94,27
43,13,25,58
57,28,42,17
16,48,23,53
75,40,41,60
49,66,80,16
89,12,34,90
32,57,54,10
64,88,50,25
97,97,22,90
50,21,23,22
34,81,80,30
23,20,54,45
55,71,92,52
50,76,39,57
69,57,67,60
74,96,54,97
73,85,14,12
17,81,34,10
21,39,40,71
36,15,22,79
24,35,61,44
84,16,66,21
65,23,56,39
78,90,91,27
39,39,88,60
85,36,80,100
30,35,59,97
30,19,98,14
58,36,83,92
83,99,90,84
60,62,72,34
54,35,70,81
98,46,81,53
46,16,76,76
79,80,40,36
82,88,60,66
82,70,61,30
66,26,49,40
31,42,52,97
88,89,38,29
30,97,26,47
49,71,54,21
75,73,78,80
18,50,61,87
59,30,47,50
31,96,21,60
26,50,11,90
78,21,22,78
69,55,74,69
90,90,59,91
63,65,17,39
43,33,71,47
55,31,34,85
85,80,22,82
