weight,profit1,profit2,profit3
55,19,60,81
20,23,11,50
87,96,11,24
89,62,97,34
97,38,96,67
52,36,11,41
38,99,16,66
65,58,76,14
74,26,57,47
80,21,28,30
75,68,53,10
97,23,79,38
31,80,43,30
21,81,65,45
24,58,26,45
28,75,35,42
85,13,87,66
16,52,30,97
27,48,37,79
39,85,77,95
54,75,90,34
18,37,85,99
40,46,65,26
26,42,58,79
81,78,96,93
16,83,19,18
27,58,26,44
96,28,22,64
73,35,54,50
66,60,94,44
21,24,90,46
77,30,12,13
74,81,40,89
92,62,69,86
77,20,70,99
23,76,56,33
35,82,64,47
90,78,23,49
60,15,90,60
14,63,69,79
91,91,67,87
51,96,56,57
18,84,97,80
57,36,92,96
25,73,31,87
64,46,46,69
53,31,93,62
26,21,13,14
43,43,99,23
41,68,16,87
50,27,63,42
75,77,44,36
74,54,30,70
48,29,99,72
14,26,49,87
66,70,42,93
53,52,60,70
88,92,86,23
99,32,10,33
52,60,42,98
50,18,46,17
16,27,52,82
57,15,89,59
17,79,56,71
57,72,20,83
23,12,97,47
37,37,74,67
76,36,36,14
96,80,67,80
49,88,61,24
42,57,39,51
18,56,26,75
93,38,18,86
49,75,81,47
63,88,58,69
83,25,40,100
18,83,61,19
90,28,51,18
24,29,94,15
33,84,84,76
45,91,82,74
96,97,24,72
23,95,28,40
91,98,49,72
10,64,18,65
100,67,45,82
15,98,21,80
83,60,30,73
43,42,80,97
12,31,21,16
30,73,81,32
61,48,91,98
85,35,83,51
54,40,62,56
14,51,98,92
95,100,21,60
41,44,85,80
88,94,22,45
91,37,73,92
32,21,10,92
95,37,11,22
100,54,68,56
16,48,51,93
54,65,75,16
91,33,73,41
92,95,36,99
55,25,56,43
57,89,81,18
88,94,33,87
69,93,26,79
32,41,91,47
73,22,93,26
74,66,25,65
54,94,92,94
81,19,86,93
53,92,22,87
51,86,74,23
36,43,74,11
19,60,92,88
19,57,77,78
94,35,95,54
16,24,40,61
63,11,50,83
24,74,29,25
26,55,65,34
58,37,76,30
52,57,22,33
82,77,59,17
74,47,89,70
65,30,64,84
48,30,97,54
58,83,48,30
36,88,92,73
95,13,75,30
36,43,63,63
87,68,14,31
69,100,72,63
49,53,94,88
58,97,50,36
62,49,60,44
14,71,36,81
20,68,58,22
47,82,10,51
96,40,46,19
46,13,88,86
15,42,47,80
60,12,50,85
21,60,70,41
47,76,73,63
33,16,31,14
52,85,23,49
24,30,49,46
52,48,65,86
23,88,45,61
48,58,31,19
53,27,54,77
24,87,40,31
13,91,84,83
100,22,72,93
94,47,33,22
63,19,14,70
41,56,55,15
58,23,30,17
42,75,38,93
80,20,66,87
41,42,64,10
41,25,62,32
69,39,60,24
73,11,23,97
61,29,71,78
28,100,23,77
37,85,93,62
20,44,53,47
78,85,12,52
11,78,24,54
35,16,96,56
44,71,53,34
82,38,92,43
79,100,82,18
97,85,94,11
57,36,72,15
35,41,98,77
93,46,89,13
60,49,14,55
93,95,46,25
58,43,78,99
16,11,40,78
89,43,86,65
63,21,10,56
28,41,45,66
99,17,67,48
61,13,19,85
51,45,65,69
46,79,69,37
42,57,81,20
24,80,24,70
11,85,61,88
86,16,19,19
77,44,94,92
76,13,93,83
42,53,16,33
72,97,43,92
79,48,56,77
81,38,61,37
22,10,23,75
78,58,39,38
96,64,12,68
45,56,75,33
87,85,20,15
28,65,89,26
75,51,66,96
67,64,65,67
98,52,30,51
77,68,19,45
46,47,93,14
56,29,52,84
53,98,79,78
12,80,17,95
33,24,25,44
61,19,21,74
64,49,86,75
93,98,19,97
16,62,78,17
99,20,19,31
99,61,48,27
68,28,54,74
57,47,48,82
96,69,29,25
85,57,64,86
62,97,95,59
40,83,87,58
91,19,90,80
49,55,16,21
75,100,11,59
50,68,23,86
18,77,20,17
34,49,18,62
69,50,61,25
28,14,49,51
82,99,72,34
25,83,50,91
76,51,97,33
68,10,59,20
91,23,99,88
82,69,32,68
99,71,27,84
48,23,70,36
25,14,69,67
51,59,34,57
25,43,63,78
CAPACITY,6955,0,0
