weight,profit1,profit2,profit3
15,65,43,25
86,59,12,39
11,37,52,13
98,52,72,72
50,41,78,78
20,79,20,21
42,88,10,94
13,53,37,40
51,28,15,84
99,15,14,68
80,40,23,36
47,61,66,58
66,24,92,27
39,87,15,75
24,56,38,54
59,82,64,63
12,23,31,94
47,76,31,90
61,94,47,100
71,24,31,89
32,51,13,71
44,55,39,18
61,64,66,16
46,95,59,67
58,87,21,21
94,63,14,58
69,37,80,16
35,77,64,29
24,14,90,64
67,96,22,94
11,72,83,81
71,53,88,18
35,85,46,95
65,23,13,59
67,22,32,49
57,46,46,32
95,87,48,81
49,40,47,89
25,58,23,27
29,10,87,27
78,98,42,69
69,98,80,40
44,72,23,87
48,15,96,48
28,54,88,32
97,67,50,46
70,23,42,23
17,36,83,17
11,41,21,46
18,38,38,95
33,79,83,86
68,74,48,75
19,81,91,47
86,43,80,24
97,16,13,34
81,56,15,62
99,98,70,33
11,27,24,32
70,18,82,92
56,25,98,35
64,18,59,55
98,31,54,73
39,84,23,64
53,95,93,40
12,45,58,65
42,24,69,43
93,46,27,43
68,31,60,41
11,39,32,65
15,64,99,78
25,14,31,97
57,58,12,71
67,59,15,53
10,76,29,39
71,29,68,28
87,82,54,32
24,48,18,32
74,52,64,34
98,46,91,19
45,36,84,24
96,98,41,53
75,60,27,55
37,92,59,68
86,68,22,83
20,82,70,94
61,54,57,72
45,51,70,79
83,27,76,79
11,20,21,84
49,47,86,37
80,97,52,95
73,10,33,11
63,26,18,37
68,12,88,71
78,21,77,68
63,56,95,77
90,80,41,48
60,71,87,88
60,71,10,100
27,11,26,77
73,35,13,63
64,17,28,76
50,82,25,25
10,46,70,73
34,78,24,84
52,17,42,78
10,14,77,49
61,19,41,94
26,15,100,81
70,81,88,54
98,54,61,50
73,71,29,22
52,24,18,81
14,65,46,59
63,75,77,52
94,29,16,97
11,30,99,76
89,28,41,27
69,34,57,38
57,100,10,13
62,47,40,87
17,64,99,25
21,35,26,23
96,73,55,55
85,44,60,18
12,95,91,73
15,14,27,54
91,75,63,52
45,78,33,76
44,96,11,48
