weight,profit1,profit2,profit3
57,73,46,96
18,64,82,45
46,51,49,70
85,92,73,47
59,20,30,44
95,19,27,75
81,77,62,21
45,70,46,34
46,51,78,17
45,81,87,89
52,52,26,61
89,99,51,30
63,75,17,82
13,11,83,21
19,23,28,65
61,18,30,24
68,21,56,80
11,25,47,40
66,57,16,38
66,96,36,97
66,49,41,50
16,36,74,42
22,86,99,69
88,43,88,75
42,96,20,42
13,16,30,13
32,11,43,19
39,19,74,10
79,52,24,52
60,37,43,85
83,87,16,29
96,11,46,50
64,56,35,69
82,46,85,19
91,92,47,80
49,58,62,65
32,43,89,49
76,74,93,95
97,23,79,75
92,68,22,30
13,11,39,76
76,90,86,71
47,25,73,31
34,21,87,45
23,90,39,37
17,58,34,48
12,88,88,89
52,50,37,50
85,87,20,31
82,56,86,61
55,32,14,85
11,36,99,16
63,64,28,85
43,57,76,43
44,54,91,68
41,23,45,17
69,80,80,12
65,77,73,81
24,56,70,84
79,33,53,32
38,51,13,58
75,69,46,28
47,73,94,11
48,39,46,49
66,28,56,42
88,21,16,30
95,24,92,95
19,18,49,39
50,77,18,86
56,73,27,49
57,37,62,59
74,54,20,85
34,90,15,78
23,13,86,40
67,57,67,65
32,15,47,95
92,52,32,28
12,74,82,15
98,80,63,55
79,40,71,48
96,74,93,15
35,22,70,32
54,16,15,32
24,50,77,100
33,99,74,36
69,31,48,53
51,64,11,86
23,88,73,82
76,60,37,55
47,13,90,44
95,92,34,66
79,89,83,96
69,86,31,13
13,96,63,22
52,97,41,21
40,38,97,88
67,61,19,96
74,93,90,68
96,51,40,74
18,60,40,49
81,95,71,74
63,76,31,62
67,85,92,82
25,51,78,22
66,58,47,84
73,30,55,82
75,36,49,58
80,30,71,79
75,82,37,66
73,85,41,13
20,34,35,50
72,37,43,49
19,29,90,35
24,70,19,26
36,56,23,67
40,66,60,60
73,42,88,20
59,96,28,30
30,24,94,95
60,91,66,53
45,62,47,51
59,31,85,58
74,12,90,28
23,74,27,32
86,35,55,25
12,63,60,14
94,16,45,73
98,51,76,27
96,36,89,91
26,99,80,80
25,49,46,23
17,81,63,12
48,100,83,82
90,36,99,24
97,56,76,22
61,88,67,80
87,65,74,97
97,17,91,17
91,51,36,23
51,46,78,59
27,24,72,92
49,77,93,26
68,59,80,62
74,26,10,84
65,94,39,61
28,88,44,10
83,82,44,53
61,80,69,80
53,70,34,17
58,95,61,98
21,96,68,78
97,33,97,14
70,65,20,100
24,47,90,26
82,68,66,17
65,73,86,41
62,52,15,86
65,82,26,20
92,52,31,93
24,24,95,36
31,96,86,34
71,61,44,78
10,66,52,65
22,41,13,44
35,46,71,81
17,47,94,61
51,93,93,30
71,39,93,98
97,19,33,15
66,92,80,17
12,91,78,88
97,45,34,61
89,92,70,85
57,85,54,85
14,22,78,66
41,33,25,96
12,27,90,46
49,35,52,38
70,37,69,14
71,47,81,43
36,52,76,13
11,75,21,40
28,77,78,84
36,16,76,31
20,33,48,44
57,22,34,90
13,52,64,66
28,54,73,28
14,67,70,45
12,30,54,10
82,79,37,40
66,46,44,98
30,62,78,71
82,20,94,82
70,100,37,99
90,64,14,34
12,12,12,42
92,19,27,67
79,100,27,38
52,63,31,84
61,48,82,29
70,86,12,41
97,29,59,39
91,56,83,52
93,80,63,33
45,98,89,98
57,24,26,79
45,12,55,71
80,100,55,65
68,18,25,95
93,71,12,10
73,10,90,22
59,32,67,97
16,50,96,65
97,49,84,24
30,54,35,67
25,25,41,95
38,83,16,30
20,16,25,26
12,25,21,84
84,82,40,75
38,25,35,45
56,18,45,70
33,20,28,40
29,84,26,69
83,55,33,18
67,88,26,25
50,85,37,40
23,69,97,93
58,42,86,91
23,75,85,70
19,38,69,35
13,27,71,83
25,84,25,15
12,59,24,48
81,58,58,86
40,20,25,65
87,59,90,57
53,10,20,56
44,44,38,64
19,54,81,79
96,39,75,20
99,77,96,73
88,73,32,66
42,78,18,10
19,55,30,48
73,28,81,18
20,41,68,72
64,37,83,51
30,65,95,52
13,19,99,32
31,63,59,19
95,75,94,58
62,29,54,60
32,77,78,41
54,44,33,95
42,78,19,74
85,26,13,73
98,44,61,71
34,98,45,47
80,85,91,44
45,63,15,36
64,21,100,23
24,20,16,88
77,67,27,50
85,64,79,25
80,23,93,28
65,25,30,12
93,48,76,48
62,65,15,37
36,71,37,20
90,32,33,91
64,40,62,41
35,12,73,63
70,74,95,64
28,67,75,12
41,20,87,61
72,22,54,62
88,41,33,11
53,79,77,58
62,34,19,16
31,44,32,88
91,95,89,98
77,43,43,61
63,31,97,32
62,33,43,29
59,100,21,25
73,47,54,39
66,16,27,94
19,97,91,23
95,72,76,41
18,78,16,82
57,61,90,69
11,75,54,34
44,80,92,39
87,34,73,18
88,46,96,46
93,30,57,19
13,65,46,33
19,42,28,96
24,12,88,46
59,56,82,96
43,90,33,97
27,71,58,62
21,12,28,16
18,34,69,37
74,35,56,87
28,72,49,23
40,55,66,33
78,34,68,63
25,66,18,40
30,54,82,83
19,45,47,95
61,100,92,91
39,100,18,15
20,69,38,19
44,83,33,58
14,12,13,75
60,94,40,57
43,72,99,55
79,39,16,31
12,48,57,100
78,33,64,19
62,93,51,26
82,89,80,50
37,80,11,11
94,47,15,40
12,22,50,12
65,69,32,62
12,80,11,14
19,31,55,87
64,83,15,77
36,78,95,93
59,99,60,47
97,90,56,31
60,47,98,53
73,74,66,28
89,12,40,69
20,47,58,81
13,10,44,50
74,93,12,61
89,71,15,91
38,46,63,74
81,49,59,42
54,94,17,23
86,83,89,68
15,56,68,42
81,42,53,54
89,18,65,32
38,70,84,36
71,83,23,77
10,48,17,12
14,30,70,90
14,95,57,29
30,71,83,71
68,39,90,42
30,92,16,37
51,93,22,56
24,44,29,37
43,22,39,54
34,60,52,45
97,58,81,17
71,47,91,17
80,74,78,89
90,14,96,63
45,72,15,39
41,88,46,75
63,73,94,69
92,92,60,44
58,94,16,51
37,26,64,37
82,38,89,82
76,45,51,59
28,54,19,63
72,59,47,93
44,56,66,19
60,51,82,56
58,49,75,65
74,30,76,23
14,87,99,35
54,71,75,55
71,50,88,57
12,82,60,37
74,50,20,50
31,47,58,74
86,77,41,50
28,96,88,41
69,58,10,48
25,88,30,46
13,23,31,78
92,61,80,24
92,60,76,58
48,57,30,90
39,82,83,35
93,74,47,54
89,20,89,88
78,26,51,69
53,38,37,64
33,92,32,86
11,46,96,38
10,24,93,92
75,94,69,37
56,72,71,36
55,67,88,49
36,80,36,37
85,45,23,66
93,69,91,45
85,50,53,42
24,88,24,56
22,53,78,35
74,73,46,51
87,16,15,58
48,56,32,19
74,33,65,35
55,88,76,71
60,61,48,43
31,95,35,45
95,38,98,39
79,34,79,38
44,26,73,45
63,19,74,93
48,64,22,89
67,34,98,56
90,82,11,65
82,15,94,63
16,80,41,58
16,79,79,13
36,74,73,42
95,92,13,86
82,82,34,88
65,87,86,12
69,19,99,36
19,79,62,10
75,60,94,23
84,62,89,85
71,27,22,10
24,76,27,62
80,30,40,69
29,31,85,83
95,85,29,58
17,62,78,67
62,10,13,77
29,65,78,43
95,92,77,53
66,94,54,22
29,32,90,77
27,66,63,11
42,87,58,91
97,68,34,63
79,81,20,39
50,36,97,53
52,10,62,49
30,54,70,29
16,95,15,63
20,90,86,18
86,10,15,82
60,51,77,80
32,73,75,100
100,23,85,54
65,49,70,20
80,48,26,30
17,67,22,35
95,42,41,58
31,79,28,78
41,29,24,25
55,67,63,87
13,64,92,58
80,72,72,58
46,66,48,30
91,86,76,23
88,85,50,24
65,57,11,58
49,77,54,12
55,31,84,96
92,78,56,58
36,83,44,39
50,38,55,37
67,53,17,73
93,19,59,12
99,31,34,63
20,75,22,61
18,37,33,57
90,56,98,35
68,80,79,23
88,32,74,12
66,46,18,14
71,90,52,42
50,46,75,94
35,85,58,24
52,39,41,74
51,84,100,42
56,29,12,82
16,91,82,94
79,55,74,13
22,90,36,66
81,43,50,29
63,17,51,76
72,77,62,26
75,78,24,50
40,35,47,90
12,47,93,38
37,32,91,38
40,40,64,14
87,30,94,51
92,40,10,41
96,73,14,11
34,43,19,96
87,27,50,80
53,55,61,46
10,49,41,77
14,98,91,19
80,52,84,68
42,18,88,30
86,41,38,92
50,90,54,90
73,99,97,41
57,18,36,58
51,13,18,70
35,82,42,57
91,26,63,61
30,67,15,50
10,56,30,29
53,83,64,56
17,87,20,15
68,62,80,44
52,67,51,50
35,40,89,95
100,85,11,95
100,95,66,82
36,98,95,11
88,98,94,94
15,37,32,99
42,73,13,87
81,34,36,83
35,15,30,34
40,27,92,18
20,92,43,11
49,26,93,39
95,33,59,53
59,53,33,73
66,57,61,13
25,78,15,35
97,74,71,11
72,78,31,37
10,89,39,82
81,23,79,32
91,60,34,20
56,52,10,41
17,12,17,15
100,18,20,16
41,41,34,64
87,20,55,13
80,36,99,11
47,28,10,68
40,97,43,72
45,10,58,15
63,19,73,52
62,93,93,28
38,94,47,82
63,50,62,87
50,33,94,26
31,67,56,11
35,83,79,69
34,26,57,78
16,26,69,46
70,36,66,94
45,81,56,71
35,17,18,71
38,19,33,71
28,80,54,59
97,87,62,62
61,24,65,44
47,63,50,88
67,48,36,40
14,75,81,96
86,74,66,24
64,56,30,96
31,56,89,90
11,15,45,31
32,10,94,62
