weight,profit1,profit2,profit3
57,85,66,86
31,33,75,10
96,89,29,78
22,48,14,84
54,28,72,34
31,86,33,60
28,63,37,27
42,36,60,24
49,67,97,38
53,46,44,68
71,22,37,24
59,20,18,21
92,47,78,39
30,23,21,43
48,57,79,77
90,75,62,91
23,23,36,24
26,30,98,61
93,20,31,87
41,52,100,71
20,44,77,87
61,60,22,83
53,34,11,74
81,47,30,59
30,66,16,97
13,42,20,76
56,23,73,24
74,79,97,29
36,96,10,94
11,28,46,18
31,35,64,31
34,42,32,57
36,55,75,15
22,26,91,88
62,85,31,57
50,92,43,39
91,24,47,91
91,91,57,87
78,55,52,93
79,97,37,75
65,20,60,32
87,11,21,25
73,52,57,64
27,45,71,24
91,45,97,73
47,91,71,35
71,55,90,37
41,67,71,82
37,43,80,23
48,87,94,46
88,91,35,23
43,96,35,70
58,67,20,74
69,37,96,68
77,87,14,65
17,35,73,46
69,71,64,81
66,82,61,38
36,76,10,57
75,68,16,86
17,69,75,36
19,27,66,91
100,93,34,55
97,73,85,15
62,15,46,68
82,78,46,14
66,89,63,91
82,50,99,76
17,65,84,31
44,100,27,64
75,34,85,88
31,15,25,78
60,91,78,90
68,22,50,80
26,90,74,96
13,17,70,74
100,59,73,69
67,86,34,95
97,13,25,93
17,17,84,13
59,61,100,49
77,38,84,29
83,28,79,33
52,83,95,17
20,84,73,76
90,58,100,66
58,30,18,37
47,87,17,77
78,35,23,62
95,99,15,96
74,30,25,86
68,47,46,16
60,24,38,51
75,41,49,29
51,91,23,48
14,24,46,86
44,36,70,79
11,69,14,86
24,64,92,99
77,24,11,94
71,59,25,66
77,51,46,36
52,37,84,38
33,44,42,67
64,25,83,41
39,53,77,23
63,10,43,28
13,85,32,69
40,23,29,47
69,46,53,83
51,72,19,65
23,81,88,28
48,27,74,46
68,50,68,35
71,77,46,93
40,70,18,15
82,75,73,78
32,81,99,95
60,88,58,93
43,91,58,54
45,43,51,73
67,71,38,48
71,98,93,31
73,38,60,25
25,98,26,28
62,36,42,39
21,81,89,60
27,17,100,29
17,79,32,63
51,15,29,70
70,57,16,48
80,75,76,54
51,79,28,67
47,27,18,95
61,44,46,28
41,32,94,84
79,86,85,67
57,10,37,66
58,100,37,30
94,22,31,14
18,10,58,94
78,38,98,16
79,92,59,11
47,90,39,82
48,39,92,54
14,13,100,83
40,93,91,61
65,38,51,77
48,13,39,60
31,17,17,69
62,12,18,32
15,14,17,22
93,95,68,57
74,23,57,22
46,64,69,73
89,59,26,39
17,31,98,90
13,53,73,18
46,97,77,24
21,66,44,26
32,80,14,84
70,58,70,84
82,45,86,18
66,58,38,26
19,50,82,73
47,10,12,36
92,93,89,11
73,52,80,50
79,47,20,84
85,44,82,22
30,52,63,86
10,76,57,15
58,14,56,82
68,53,85,48
50,80,67,32
15,69,50,22
81,51,26,90
17,95,48,36
47,11,30,22
87,43,100,14
75,68,40,20
63,15,51,82
81,18,10,61
22,74,22,83
90,53,25,25
82,12,77,52
65,92,36,55
80,37,32,42
88,68,46,99
63,78,30,79
31,40,31,31
51,90,96,42
29,38,95,10
68,78,56,79
92,17,15,64
56,11,84,91
64,26,29,25
50,37,65,55
78,79,92,34
56,13,49,99
21,22,69,24
97,56,67,98
57,74,80,67
67,25,95,88
30,76,74,33
65,66,60,70
89,32,96,51
57,23,86,84
94,52,26,96
83,62,68,37
78,80,80,63
73,77,87,14
57,41,95,13
40,61,96,22
37,70,89,72
30,21,27,58
82,21,32,43
12,26,64,17
65,41,87,96
77,49,99,74
13,56,26,39
71,52,27,48
99,33,26,53
62,100,97,52
20,81,30,77
78,49,26,77
38,83,46,52
62,89,14,10
42,76,61,21
34,21,81,24
25,31,91,52
23,45,67,51
57,68,73,38
63,13,28,79
84,38,60,37
82,75,72,93
59,45,53,16
72,16,96,26
14,12,35,90
70,85,52,13
63,71,100,41
18,31,25,94
23,17,46,92
53,72,96,75
89,21,27,25
93,30,86,35
41,78,75,61
32,35,49,99
91,71,37,45
97,82,47,62
CAPACITY,6939,0,0
