weight,profit1,profit2,profit3
94,24,100,86
80,27,40,88
78,56,75,24
77,52,15,30
43,19,35,73
67,82,22,51
41,72,57,100
84,59,15,89
83,76,15,45
52,85,25,98
49,69,27,74
32,95,59,53
33,96,83,54
10,40,81,95
80,89,10,91
44,26,42,48
31,38,52,68
55,18,97,39
54,72,31,97
51,41,42,98
84,73,68,92
21,16,95,96
21,40,97,61
58,93,51,86
77,50,76,35
13,39,58,29
53,21,44,51
76,57,52,51
57,84,100,70
29,41,80,17
58,30,21,39
70,32,45,94
15,61,21,80
60,27,23,29
11,97,58,49
55,55,13,60
68,27,97,92
24,82,15,14
99,94,68,24
29,24,100,15
29,62,67,56
49,15,78,34
91,94,36,22
91,78,82,84
67,18,36,57
14,35,72,98
95,79,67,55
42,80,89,31
53,62,78,38
82,17,74,13
52,50,35,30
32,63,96,50
95,27,20,91
44,14,74,60
34,80,97,83
19,74,50,81
53,70,60,96
80,39,50,41
61,97,46,28
81,98,95,91
91,99,100,63
91,14,85,18
76,90,91,18
46,66,26,81
16,58,49,11
72,100,45,96
52,31,23,51
18,75,96,55
69,56,85,41
92,72,42,55
33,91,57,32
46,12,88,35
84,51,55,83
36,66,76,81
99,74,79,90
70,78,17,74
100,33,25,47
45,27,14,34
96,74,76,93
59,25,80,46
96,54,31,67
67,66,47,14
69,82,78,88
67,14,68,53
40,72,100,36
52,97,41,25
54,87,27,33
56,44,81,57
12,91,50,19
90,81,52,65
27,28,75,45
67,93,46,33
44,67,25,33
87,21,13,98
21,55,26,91
96,28,15,52
19,73,36,16
44,57,96,69
87,73,77,40
71,60,30,47
60,71,77,84
64,88,18,74
61,72,35,57
21,79,37,98
67,36,83,88
47,30,54,23
37,72,97,23
78,19,10,64
52,75,82,77
45,75,11,19
84,87,93,16
18,70,75,55
88,18,44,65
12,78,53,26
17,64,95,23
91,41,53,51
97,95,76,77
65,39,11,54
85,26,70,67
11,89,10,13
24,74,84,18
43,48,60,92
79,64,53,78
60,74,33,46
25,74,16,54
32,73,92,43
58,61,15,92
46,81,90,13
66,84,100,52
35,45,18,44
11,58,86,84
29,86,99,34
95,35,23,34
32,52,23,16
77,96,44,77
59,73,33,96
28,55,86,45
80,96,64,76
35,66,83,18
21,36,49,94
84,24,47,33
15,65,93,94
100,80,92,77
52,71,93,24
44,20,57,61
94,73,51,40
53,83,32,45
65,49,54,100
51,27,44,23
58,45,60,65
86,16,36,29
19,78,31,11
88,67,19,41
17,41,59,81
27,18,56,91
28,19,39,31
73,31,75,57
69,76,35,93
40,67,98,69
61,40,81,96
66,93,78,88
48,28,87,64
47,76,87,29
52,65,51,83
20,12,83,14
67,46,49,78
42,15,41,63
69,70,21,45
17,54,66,48
74,60,52,57
61,87,42,80
34,36,66,57
76,32,51,87
31,43,22,26
59,56,98,57
66,89,82,28
92,43,12,25
11,78,14,20
14,38,23,21
38,94,13,15
13,92,86,18
41,95,75,14
57,14,58,32
96,83,90,56
23,49,37,31
78,43,20,84
11,11,84,81
56,84,27,84
89,58,59,33
30,98,42,75
27,31,28,26
40,16,73,88
93,61,70,84
87,77,56,87
68,68,93,23
89,10,94,93
37,75,68,72
86,88,74,70
88,13,21,41
58,51,51,76
44,39,21,39
19,65,83,24
76,79,33,77
75,57,17,42
60,23,70,22
48,83,35,75
28,14,61,15
61,53,80,20
10,80,96,85
94,65,75,92
17,83,64,47
60,88,14,85
72,11,76,30
43,85,89,48
32,53,21,99
27,75,68,100
25,99,16,52
71,52,16,47
83,93,55,57
32,74,95,14
15,53,14,40
21,11,72,91
33,23,72,76
89,28,42,23
93,32,53,25
33,34,26,25
78,91,14,25
98,16,38,62
58,79,35,42
25,17,79,50
49,22,34,84
99,25,65,32
84,43,32,79
16,50,32,61
70,98,71,13
43,12,58,25
73,31,80,100
70,33,41,22
61,80,31,27
27,71,51,14
47,47,12,65
71,58,71,82
45,85,72,49
79,51,20,19
42,69,47,80
51,12,95,49
27,90,42,11
80,23,89,11
83,26,73,30
29,10,47,34
23,47,21,40
66,67,37,36
90,76,51,68
81,63,19,67
52,23,51,61
56,80,67,32
97,60,21,55
56,59,33,56
86,56,19,63
82,71,50,32
77,65,42,28
21,41,31,47
32,71,94,77
32,70,10,22
88,31,69,83
53,75,18,47
66,46,60,70
85,61,94,79
43,79,10,54
39,82,89,79
33,65,80,24
53,52,79,15
53,18,51,43
29,82,49,40
41,11,57,21
71,35,43,11
66,12,47,58
80,76,34,54
48,41,31,100
61,77,74,54
20,55,31,100
17,56,95,98
70,21,59,11
79,94,74,98
33,59,96,16
62,48,74,25
81,51,46,74
73,13,24,76
40,37,91,27
84,78,45,28
30,56,63,88
30,27,45,91
74,97,76,81
97,54,68,20
14,73,95,46
61,18,19,19
89,95,61,78
89,49,12,78
47,53,62,46
17,53,36,85
31,72,93,83
56,82,65,21
77,45,94,53
13,64,18,42
79,96,14,33
79,22,20,47
27,68,66,61
85,26,89,58
74,92,30,66
12,23,45,46
23,84,40,24
22,82,85,78
62,73,25,56
46,21,74,21
34,52,94,47
41,90,16,82
88,26,53,94
34,97,73,98
99,74,60,49
24,32,34,48
57,80,15,30
90,44,29,48
78,75,41,82
48,26,74,15
39,14,88,94
12,25,57,30
96,43,47,71
36,41,77,60
36,12,48,78
59,96,33,97
26,57,98,27
13,15,66,13
51,93,74,66
47,87,63,94
82,57,85,79
59,44,79,84
36,72,28,59
70,68,23,36
59,53,59,54
23,26,74,61
65,98,93,14
90,37,76,30
85,14,69,83
66,80,90,35
34,32,71,85
63,21,68,34
40,14,63,74
12,59,100,75
47,31,85,40
32,93,74,49
61,92,97,77
36,80,48,66
61,88,13,56
30,66,36,49
17,39,46,71
100,51,44,70
59,63,22,90
29,72,59,98
61,77,16,54
25,15,64,85
64,51,20,36
81,37,12,57
75,56,42,67
95,76,54,31
78,14,49,29
100,61,75,62
36,91,53,60
44,53,36,39
22,19,69,92
25,46,74,46
88,83,65,33
14,16,71,84
97,13,42,62
13,23,85,40
15,40,96,72
46,36,14,49
49,69,80,87
48,63,45,43
70,80,26,57
94,14,78,31
17,89,80,94
19,79,79,12
35,51,27,50
71,79,51,64
82,97,19,46
47,35,95,32
85,99,62,23
54,46,31,91
14,67,88,94
95,69,46,58
12,23,84,85
75,62,23,25
37,77,63,15
57,26,65,67
29,99,91,23
45,78,100,23
37,89,24,22
63,60,18,49
37,13,12,52
61,67,17,40
61,63,70,89
52,86,97,62
62,47,78,46
55,43,75,96
91,76,26,97
95,34,77,85
17,24,98,42
24,21,64,90
94,24,84,59
73,60,39,62
93,11,63,35
24,90,14,78
47,50,41,77
17,83,51,100
26,28,42,65
45,96,11,75
58,59,37,94
53,16,12,46
93,79,51,31
39,51,83,71
66,78,71,70
11,77,80,88
23,56,26,90
40,66,10,54
62,96,39,82
20,56,31,94
43,83,31,27
83,39,78,49
72,47,72,50
85,25,34,12
64,58,76,85
36,85,86,79
71,96,74,51
35,48,66,44
33,99,11,38
47,44,38,49
66,92,54,97
72,99,72,36
65,16,92,79
89,74,43,86
59,47,20,56
76,55,46,57
35,65,70,50
81,73,72,50
95,88,93,61
16,81,67,34
20,23,61,92
43,54,16,82
45,10,43,44
47,89,27,63
32,13,15,73
70,81,91,97
80,38,87,83
69,68,16,89
26,90,27,99
28,31,20,50
52,52,52,91
29,84,57,22
52,57,82,78
36,31,21,54
90,82,80,84
57,79,40,51
23,85,52,56
31,97,64,47
28,95,98,89
16,16,89,77
19,23,36,47
64,92,78,82
92,64,69,20
19,10,47,94
94,22,70,46
25,65,24,20
20,24,49,32
55,48,60,50
82,88,13,84
60,68,13,90
88,88,26,99
100,84,89,29
23,13,29,17
46,71,53,89
95,80,48,75
43,10,69,47
87,94,77,99
64,25,10,77
41,59,84,43
80,29,71,60
12,88,13,39
22,58,28,57
66,12,86,36
72,76,27,34
46,67,71,38
87,31,11,95
28,89,12,50
38,30,55,13
33,32,72,73
67,31,93,58
73,65,95,25
54,67,13,73
74,54,34,29
52,94,69,52
CAPACITY,13551,0,0
