weight,profit1,profit2,profit3
88,44,21,32
93,28,71,74
35,97,58,59
77,80,85,37
60,30,97,33
11,48,31,11
40,68,65,76
44,27,29,46
59,67,42,15
75,35,37,48
43,93,30,92
48,91,59,51
70,49,21,89
54,22,17,53
31,85,11,95
62,14,35,20
28,22,30,23
77,39,50,85
100,24,74,48
61,67,10,78
29,72,69,61
55,44,57,98
46,48,97,56
76,81,89,30
37,77,90,93
22,100,19,73
79,82,70,12
30,32,47,12
77,69,87,67
18,86,41,85
47,40,50,44
91,64,20,79
27,71,100,76
32,96,76,53
99,91,44,59
67,36,84,34
37,14,91,81
88,100,49,64
69,27,78,79
96,36,35,68
53,96,68,65
97,30,78,34
22,58,99,73
43,74,32,87
31,25,28,76
87,46,24,34
77,97,45,69
93,26,31,21
65,59,56,20
42,29,49,94
75,65,29,20
57,79,58,40
100,77,85,86
54,51,23,86
49,19,59,10
14,52,79,70
99,64,83,59
66,50,35,44
98,100,71,94
40,77,45,52
45,40,26,73
37,17,53,74
59,55,65,35
78,84,18,80
61,81,49,55
65,75,99,40
44,54,86,51
54,37,11,100
90,88,86,56
57,59,32,78
94,98,25,77
84,19,58,55
21,70,98,41
83,96,78,35
40,17,21,68
25,22,11,29
24,77,15,98
67,34,22,100
50,89,39,55
73,23,61,79
30,61,68,92
56,67,35,87
23,66,96,75
27,98,95,91
87,45,22,59
51,49,85,62
32,14,36,99
44,10,55,76
75,89,38,63
10,76,13,10
69,15,21,24
63,68,87,68
57,37,88,47
71,47,79,24
81,75,98,21
48,81,47,11
74,84,63,89
19,54,33,57
16,50,53,24
49,82,13,54
17,37,13,80
29,100,51,74
75,92,79,99
93,95,90,82
97,20,28,51
10,51,68,79
35,42,91,94
93,12,60,14
44,92,15,27
89,81,64,57
88,88,76,90
61,53,15,53
21,34,41,78
82,12,77,12
97,40,25,85
49,46,48,97
99,20,34,98
31,39,51,59
100,28,20,75
23,17,54,91
46,56,56,83
17,12,15,45
35,65,100,45
36,10,59,65
46,67,14,37
35,32,47,14
44,30,63,83
84,37,44,100
84,88,64,34
20,90,43,34
39,28,100,81
35,77,70,98
56,91,48,100
31,62,79,68
90,44,35,91
42,92,78,53
51,63,35,37
96,42,19,39
92,20,96,31
50,14,25,36
66,39,87,24
22,59,87,23
56,68,63,88
90,33,75,96
61,48,62,47
48,29,86,87
47,53,88,33
71,30,98,31
46,14,56,67
17,25,58,38
28,25,26,87
92,51,11,67
78,26,66,24
59,38,89,90
51,24,41,34
87,64,68,95
20,91,93,63
73,22,23,25
10,69,20,10
11,50,32,88
92,86,59,28
41,58,52,89
58,13,36,86
41,99,58,35
24,56,96,48
90,36,66,25
89,55,85,62
47,69,73,25
91,18,19,57
13,24,38,55
50,11,57,11
13,10,28,65
24,27,92,89
35,67,19,22
48,45,62,84
73,66,89,30
68,23,70,65
99,89,83,36
