weight,profit1,profit2,profit3
39,75,75,81
94,45,58,77
65,68,96,73
33,46,73,80
26,63,94,21
29,32,45,81
29,32,68,49
46,51,42,82
53,70,23,27
49,45,68,74
91,23,59,27
80,45,87,51
48,90,35,72
72,96,34,34
17,80,32,64
28,26,53,55
18,92,100,66
90,73,14,96
85,38,32,18
68,100,21,81
34,82,47,58
98,85,87,86
42,34,88,79
16,38,43,26
40,53,97,78
59,88,54,84
22,26,44,16
50,30,72,86
92,29,61,77
35,78,16,17
79,86,90,79
42,82,34,42
97,81,64,13
85,45,37,31
54,84,32,58
10,57,18,54
59,20,50,28
49,94,47,50
10,16,71,14
89,100,77,34
98,17,85,26
65,41,20,72
85,50,32,89
67,72,16,62
51,17,46,100
86,53,65,54
99,90,57,57
72,25,43,18
48,33,92,15
58,81,66,36
19,17,30,11
80,40,53,39
78,51,33,81
77,96,51,67
79,16,61,61
38,100,65,94
83,28,41,31
97,81,65,36
42,10,30,80
43,44,89,20
12,96,31,61
19,16,62,75
19,89,42,33
69,13,62,77
20,78,77,44
57,75,34,83
77,98,85,54
51,39,21,39
85,75,67,41
37,19,33,76
96,99,33,51
68,73,78,10
19,49,14,37
11,75,48,78
74,74,93,35
74,27,99,18
93,88,76,88
67,25,29,88
77,66,61,76
39,89,43,74
29,82,53,41
53,59,16,26
50,42,32,29
45,63,77,32
41,45,17,58
83,73,60,86
15,45,54,12
74,54,72,12
40,64,77,78
50,66,60,11
25,54,75,80
60,78,77,75
14,21,18,84
67,89,82,30
27,98,89,93
77,42,17,52
25,95,46,19
91,100,41,49
24,67,47,28
98,42,78,15
25,76,80,54
56,92,81,39
83,27,38,100
40,26,63,54
20,53,82,72
62,78,33,80
55,99,51,25
22,80,40,54
41,56,91,70
10,35,100,100
57,90,32,92
32,46,92,30
94,35,72,66
56,16,42,11
40,95,34,26
89,94,27,44
18,66,89,34
22,45,30,66
51,90,76,33
14,25,56,58
52,82,19,100
35,65,99,80
99,63,100,92
11,45,37,42
28,53,54,26
96,49,96,20
12,29,44,53
64,41,33,58
83,79,82,61
75,91,26,41
69,56,47,41
84,86,27,54
72,18,10,34
53,58,11,99
50,62,26,71
99,71,84,14
48,51,41,73
26,17,34,96
51,57,97,26
61,12,40,66
64,27,60,34
95,84,76,94
16,79,17,85
54,52,37,25
15,34,24,17
27,23,62,91
36,36,33,59
40,51,93,37
25,24,23,30
84,72,79,22
88,26,10,83
26,76,57,87
75,87,19,19
21,50,82,58
75,65,69,82
83,67,71,58
22,42,29,83
52,29,42,61
34,59,96,29
96,63,21,62
34,40,42,74
38,90,76,31
97,83,65,26
93,11,40,25
100,72,17,36
11,29,18,31
50,41,95,47
65,63,40,31
58,45,72,97
75,12,74,15
86,39,60,71
31,17,47,40
32,79,66,38
61,61,77,37
63,83,83,38
88,34,76,48
27,28,54,20
54,29,35,36
90,12,92,58
48,16,35,83
14,74,84,27
84,25,84,60
49,64,46,13
64,99,43,86
99,50,70,16
10,40,60,95
35,100,77,90
56,78,59,98
26,14,20,44
50,12,100,17
61,78,71,54
70,32,21,86
44,86,12,59
80,50,39,22
88,44,55,14
15,66,62,37
56,97,37,88
81,66,63,31
23,80,45,57
94,91,59,44
44,30,95,81
30,59,73,31
16,31,98,23
96,51,79,19
23,64,91,16
94,89,70,27
100,37,81,74
21,47,70,12
61,20,61,61
45,63,47,95
63,53,58,65
48,58,81,80
21,80,95,62
60,79,70,32
62,50,26,86
28,61,40,22
82,75,53,94
76,19,59,100
53,39,25,45
12,68,94,95
45,81,89,89
22,80,33,11
68,65,76,26
66,28,23,43
64,21,88,38
80,11,68,88
61,44,52,14
13,100,49,31
44,66,34,13
43,97,57,31
12,93,65,81
40,99,36,20
40,61,36,50
97,15,56,52
78,92,51,50
16,84,31,77
72,95,92,62
100,23,45,37
84,45,45,45
62,76,18,68
22,72,85,35
37,33,57,43
13,32,66,25
31,46,24,89
43,77,20,27
59,11,61,41
72,87,15,12
99,46,53,42
46,58,16,36
83,100,96,28
CAPACITY,6785,0,0
