weight,profit1,profit2,profit3
35,16,26,53
40,79,70,95
64,81,22,29
51,75,65,32
54,14,20,31
77,84,98,26
32,80,76,15
80,34,78,72
33,100,43,78
61,30,80,71
87,82,88,84
24,52,53,75
98,59,32,87
20,77,69,21
31,80,86,69
46,26,45,41
78,20,52,74
18,57,64,58
45,25,96,73
46,58,14,53
87,92,15,35
92,30,54,43
30,49,65,53
17,57,14,27
22,11,93,71
35,82,52,94
57,45,36,59
70,81,20,67
68,21,55,46
39,42,99,77
45,40,59,83
23,38,94,73
66,67,17,11
69,59,20,20
70,31,82,28
36,69,27,88
100,81,20,58
42,40,80,27
21,44,84,30
85,64,62,75
23,20,42,86
58,27,13,96
26,57,50,77
57,96,68,23
53,68,13,62
22,92,25,64
64,61,93,29
44,80,70,33
99,54,27,18
60,21,96,48
94,17,12,13
45,26,58,41
10,37,89,86
85,32,89,30
40,80,53,39
39,80,69,33
31,64,29,48
92,45,60,90
14,81,65,72
45,57,70,76
47,73,29,89
61,29,98,34
96,78,18,29
92,84,83,33
58,99,38,27
24,85,66,41
98,70,64,57
18,39,67,60
12,46,51,47
69,65,21,16
33,62,54,69
25,25,57,40
76,21,15,80
34,45,62,72
37,19,86,96
64,44,27,70
94,37,44,65
18,69,10,90
89,56,50,12
42,83,39,66
40,32,57,39
44,38,84,22
45,37,52,57
72,74,67,37
80,14,89,60
76,28,42,68
100,96,17,65
32,39,46,24
94,78,47,98
100,43,69,26
27,56,49,16
41,30,96,40
79,27,76,32
25,69,58,10
73,91,58,22
18,53,74,85
41,57,33,69
86,84,68,93
52,31,17,23
71,59,74,35
63,89,55,63
10,32,12,66
26,20,50,10
55,78,65,91
22,25,65,32
86,23,77,54
37,15,72,54
15,38,50,55
23,38,47,32
28,68,84,32
49,42,85,40
95,76,83,83
22,67,67,92
54,88,85,80
92,95,30,21
63,67,85,75
15,47,75,90
19,21,79,36
64,27,89,54
10,87,87,59
97,42,76,26
63,47,20,16
86,41,22,42
74,74,22,81
91,49,70,94
12,76,36,92
65,21,35,31
71,22,65,17
52,76,88,87
13,61,41,27
22,13,39,83
44,55,62,44
99,27,61,46
15,64,24,79
60,24,70,22
27,19,73,10
79,53,83,96
29,33,100,12
47,38,64,82
68,21,47,36
16,56,50,59
10,58,53,32
62,64,48,31
50,16,32,100
84,67,51,60
90,62,39,18
32,12,34,23
48,84,49,96
14,12,60,22
19,12,36,16
29,34,73,73
59,85,54,50
61,51,74,56
25,58,79,28
22,99,19,52
68,13,46,69
69,79,10,76
10,34,93,50
64,85,67,87
98,12,28,46
45,38,83,21
19,70,21,93
62,96,92,20
50,44,99,30
35,18,31,10
76,22,66,81
41,26,80,22
39,17,29,30
93,85,20,18
12,79,73,72
26,21,96,54
53,22,23,21
22,63,18,89
65,38,64,62
65,22,16,62
51,87,78,16
100,30,57,67
79,46,58,38
18,14,20,16
31,89,85,45
32,38,20,86
70,39,100,78
63,82,57,20
69,71,80,87
36,25,32,84
36,98,47,65
13,20,51,97
40,49,97,45
76,88,42,28
70,79,62,14
64,66,90,84
19,16,87,54
17,19,89,83
91,35,49,44
71,67,84,13
41,30,15,50
32,95,93,96
78,20,13,38
80,15,75,34
12,62,74,57
19,43,77,66
52,80,98,99
76,79,58,21
56,13,56,64
69,87,28,60
73,67,25,70
27,65,80,28
17,99,37,90
77,85,95,99
92,28,64,30
10,14,89,81
28,28,90,84
43,30,72,38
46,61,100,90
94,64,60,56
32,50,39,90
28,71,89,40
96,62,84,63
17,14,29,40
29,36,16,39
12,94,74,17
80,47,45,50
84,63,45,99
15,64,77,11
56,13,59,64
59,72,13,15
75,76,14,76
22,90,20,91
90,67,40,18
11,57,56,69
37,56,53,25
40,71,59,99
71,63,61,84
71,12,88,69
72,95,84,31
10,16,99,16
55,79,55,56
86,46,30,49
54,66,49,54
60,40,98,64
21,57,33,91
68,41,50,23
37,90,33,46
78,44,54,24
74,82,31,83
77,29,25,55
74,40,75,63
54,84,68,58
29,11,44,77
89,22,24,96
45,58,78,16
28,94,25,25
84,32,56,83
66,45,12,18
97,88,48,91
96,44,37,97
34,72,64,57
55,84,53,72
12,10,22,91
88,59,52,19
47,68,86,59
65,16,23,99
89,22,11,86
25,91,53,24
56,71,40,56
74,52,69,63
25,45,83,78
72,47,32,51
78,68,95,78
97,26,25,98
82,40,70,100
63,30,38,63
14,59,81,29
49,69,98,94
78,58,65,89
94,65,18,96
77,47,22,72
65,22,42,90
71,47,54,66
72,78,94,36
39,19,33,30
22,51,99,86
30,38,31,98
67,14,42,46
32,39,60,30
18,63,17,33
77,89,65,82
93,28,15,22
97,100,92,13
51,50,19,56
97,45,47,51
59,28,51,49
68,12,14,40
13,12,30,17
55,77,66,62
48,79,40,25
14,29,34,99
23,58,48,32
94,60,75,56
78,20,14,16
44,66,44,28
39,69,15,52
90,91,13,83
98,68,38,39
14,44,75,81
16,43,86,89
14,77,89,22
55,66,65,10
96,60,30,78
74,35,14,79
46,93,67,72
13,46,44,43
16,70,12,62
48,18,32,90
12,85,40,35
89,33,62,63
57,42,59,78
91,89,44,74
47,61,13,91
97,96,90,63
15,94,32,56
93,14,97,31
81,78,91,29
19,89,83,53
22,78,38,23
58,91,97,35
56,35,19,51
46,50,22,14
46,75,99,95
26,89,74,51
31,27,28,78
56,94,98,31
77,83,37,63
12,61,22,64
