weight,profit1,profit2,profit3
89,45,96,26
77,58,53,29
59,45,44,43
10,67,39,73
30,63,61,70
96,50,71,19
94,52,32,24
74,29,59,92
11,81,64,53
57,61,39,99
53,97,44,86
51,49,89,70
35,59,48,81
28,96,46,65
63,24,68,43
35,34,66,81
88,15,51,93
19,42,46,64
52,53,43,30
33,10,23,21
32,80,38,68
11,34,37,50
72,83,82,55
65,77,22,81
85,40,52,100
13,100,87,79
17,71,55,98
93,19,48,37
74,55,92,98
81,89,30,62
75,20,34,36
72,97,22,58
75,10,33,22
96,100,83,24
15,39,36,53
35,33,34,17
26,77,83,79
60,25,35,97
17,19,100,35
90,99,58,26
47,33,29,97
76,44,84,12
12,76,85,41
46,26,15,17
74,25,99,80
40,79,50,91
93,69,41,94
60,76,51,76
12,90,99,93
19,15,24,32
94,49,52,27
45,74,42,79
39,63,93,99
34,98,96,77
71,63,17,96
75,28,67,76
44,10,40,71
22,50,88,80
10,38,69,23
31,12,53,36
53,40,33,78
11,83,75,80
90,18,99,31
57,43,46,88
27,13,27,86
11,44,93,77
93,12,18,29
59,91,53,42
33,72,22,11
88,19,63,10
13,94,94,92
89,66,63,10
67,98,67,67
20,57,10,13
46,45,69,97
70,15,21,32
73,16,64,20
77,90,72,71
42,14,98,70
66,51,49,72
44,69,24,28
19,48,65,82
48,45,46,43
23,15,60,16
47,25,40,54
73,84,57,74
67,28,84,31
15,20,69,25
74,37,50,96
90,43,95,85
79,91,70,27
48,74,92,26
72,25,78,49
25,71,89,84
28,85,59,21
68,86,100,98
16,86,78,53
83,39,52,14
80,14,83,80
48,22,83,70
34,56,83,53
27,30,46,74
98,43,42,31
66,88,83,100
52,42,80,34
20,97,43,35
50,52,67,18
53,76,66,90
23,14,25,75
11,55,15,48
78,53,58,37
91,58,60,57
58,71,75,47
79,18,13,72
59,57,28,89
36,60,71,57
70,31,28,59
75,47,53,89
71,91,28,86
34,33,88,26
36,39,15,92
19,92,98,43
91,88,69,79
50,43,42,94
42,29,79,64
70,44,89,13
22,52,79,64
58,27,84,61
10,62,44,75
73,94,98,14
40,52,70,72
20,74,99,97
79,20,94,59
36,84,52,95
86,61,46,71
25,55,43,27
44,33,48,92
29,95,26,87
54,87,99,73
87,97,27,88
65,42,97,87
34,66,63,72
29,45,73,18
100,85,24,85
18,61,86,25
28,30,83,49
89,36,53,20
55,61,66,95
54,88,48,26
51,73,69,25
21,74,78,40
38,100,34,75
92,33,15,51
71,67,96,32
42,61,59,37
54,11,10,87
61,85,44,23
96,93,75,73
77,100,34,37
72,86,25,51
41,12,91,72
36,65,26,41
17,66,51,74
42,56,68,61
10,31,23,22
52,85,81,39
54,38,97,61
98,19,96,88
34,22,29,13
78,43,100,13
23,70,47,14
57,67,64,16
95,70,89,61
83,57,52,78
56,64,74,66
97,43,66,56
100,18,37,56
57,37,80,49
67,93,19,93
99,17,84,55
32,99,90,57
59,10,50,89
70,74,94,37
27,29,93,29
56,96,14,54
59,44,66,93
100,26,10,59
87,36,85,99
93,56,95,20
89,36,34,91
12,30,81,25
80,24,91,73
95,42,31,58
59,62,34,42
25,97,10,73
62,51,76,51
61,79,67,87
90,28,48,77
88,92,62,16
60,37,67,63
43,44,74,90
21,20,71,52
38,36,29,93
61,59,52,54
100,25,79,94
94,35,96,74
65,16,97,96
53,23,51,86
63,69,30,94
38,45,37,51
40,85,87,18
25,73,87,88
86,31,89,89
96,87,46,18
90,58,79,19
14,77,62,24
23,32,41,22
74,87,33,92
96,66,42,12
57,70,57,88
91,17,43,78
70,53,82,54
10,35,29,22
32,90,20,34
24,72,99,21
19,49,59,85
65,26,45,51
10,25,21,28
15,46,36,73
92,90,84,59
80,46,40,59
63,67,58,61
25,71,52,61
89,25,59,77
41,69,27,13
28,39,12,87
70,50,71,99
39,38,87,68
71,16,24,72
65,59,34,76
45,62,57,63
35,25,45,88
89,78,21,26
73,73,49,76
81,43,34,93
84,38,12,17
60,22,72,71
97,31,25,39
44,51,80,18
80,96,100,25
82,77,34,22
53,83,36,52
38,64,40,44
42,28,74,71
77,55,67,89
20,40,77,32
74,50,99,57
70,24,74,74
44,57,34,11
85,68,15,44
20,67,38,100
44,93,33,31
30,18,16,48
96,80,19,30
74,14,28,97
54,16,96,100
95,66,71,46
59,62,69,40
37,14,47,71
72,94,23,12
39,56,93,40
30,20,57,61
25,77,96,24
27,71,100,69
38,50,67,14
54,54,18,89
59,64,97,10
64,30,64,27
20,99,36,73
22,21,30,62
88,52,10,31
40,84,91,73
19,95,14,58
30,61,28,94
44,81,68,63
39,30,48,40
64,47,27,46
70,61,30,84
51,90,23,32
88,57,91,32
10,71,70,55
38,62,27,25
70,58,39,49
24,85,24,85
71,30,10,47
96,25,54,10
89,53,87,24
75,36,92,100
72,59,65,87
51,49,45,78
61,22,61,27
65,86,88,70
97,48,53,14
62,79,39,73
30,73,27,24
97,49,16,27
56,75,100,24
72,48,64,16
83,24,72,64
42,29,70,92
28,57,100,33
66,38,25,77
77,21,15,11
92,22,84,96
29,28,91,24
100,56,69,76
61,56,18,48
41,37,79,53
67,58,38,67
49,33,89,42
55,12,60,61
56,18,78,51
40,37,43,53
75,76,26,71
79,20,78,73
25,20,98,81
86,26,91,22
75,40,77,85
20,25,80,98
12,36,82,28
27,19,49,67
85,91,95,34
37,12,97,16
79,80,94,13
75,94,55,80
15,16,16,62
63,50,68,74
38,83,93,13
96,12,87,54
83,83,27,97
