weight,profit1,profit2,profit3
30,85,93,87
96,52,49,30
66,64,57,54
53,93,76,92
56,49,78,81
90,79,76,85
47,44,40,49
94,44,24,28
46,76,34,75
68,40,29,82
65,27,19,26
61,81,87,77
97,92,84,37
62,54,52,14
82,46,54,18
69,35,65,16
19,29,72,58
100,83,47,87
71,84,92,31
95,39,58,15
86,81,21,20
31,78,37,90
57,51,48,16
87,61,71,43
93,57,28,49
43,99,46,69
89,19,50,20
49,31,68,21
69,92,28,61
43,13,38,35
30,42,93,62
18,91,18,47
22,39,65,87
77,62,45,74
95,95,57,66
87,46,12,58
83,21,90,31
25,47,10,68
34,45,77,19
58,97,41,40
79,26,83,99
43,54,62,40
98,21,17,77
82,74,90,21
39,49,49,60
50,32,92,41
89,64,49,36
51,11,97,20
19,68,66,81
88,59,24,92
64,78,85,35
73,21,74,91
90,38,46,76
67,34,91,58
14,45,67,75
29,17,84,83
49,45,89,16
41,45,95,20
24,43,31,11
56,69,28,56
70,77,34,21
18,10,93,26
11,94,13,89
41,45,24,60
20,43,95,13
33,71,96,96
86,70,89,66
99,78,82,41
62,25,35,14
89,61,23,27
57,98,95,45
70,90,66,68
79,100,69,86
35,21,77,27
12,69,17,15
10,79,58,43
67,70,100,94
36,93,15,41
48,61,12,88
37,87,62,11
73,51,52,88
61,40,10,79
62,62,12,67
34,63,61,34
98,57,48,88
57,51,97,33
91,35,73,33
74,24,67,77
74,66,85,33
35,47,49,72
87,34,19,47
64,93,62,66
43,69,11,90
98,70,73,99
78,35,59,26
40,72,22,40
12,75,12,81
95,59,48,33
45,25,19,38
24,76,87,79
41,13,85,86
99,98,61,88
81,27,53,38
70,99,98,71
55,51,95,79
41,14,21,92
96,65,78,37
94,24,20,36
68,32,13,42
69,43,94,57
50,98,95,59
71,29,11,49
22,29,56,35
79,98,54,81
78,19,15,90
44,29,29,72
81,51,86,61
78,75,94,81
45,64,65,14
69,47,83,88
17,49,26,66
45,46,68,50
64,23,31,91
13,45,40,53
13,55,47,41
28,23,60,28
34,13,25,55
59,69,81,45
77,72,70,68
49,17,83,92
77,35,28,38
93,36,85,47
42,95,85,66
17,55,74,22
100,27,100,37
65,96,31,33
24,46,62,87
83,12,19,44
100,83,18,59
25,19,87,13
59,98,40,16
30,31,47,76
22,11,85,57
40,90,89,87
70,37,14,63
77,46,14,99
16,48,12,94
32,99,53,93
94,19,84,65
32,85,19,37
45,88,26,83
66,100,100,86
54,46,96,18
41,54,70,84
19,24,17,31
79,67,13,77
58,94,20,40
70,65,43,14
44,27,67,76
43,79,58,63
95,30,84,90
34,85,36,63
27,99,53,10
90,16,64,19
49,99,64,75
35,51,32,52
30,17,44,54
45,38,23,95
82,50,37,48
71,99,68,78
95,56,26,15
24,64,50,62
100,22,87,20
35,29,35,39
56,100,70,46
39,61,15,84
47,65,90,56
71,55,35,65
51,23,60,10
83,86,43,24
65,99,28,79
39,84,91,60
77,97,36,53
35,95,68,37
65,89,18,52
68,98,26,45
65,90,90,88
70,48,91,67
50,17,64,62
48,18,39,35
14,56,32,35
71,28,13,22
16,97,48,40
70,98,29,61
77,82,39,73
98,53,41,48
13,66,19,59
41,45,18,60
48,80,51,52
53,93,26,99
94,39,27,45
92,34,91,79
51,74,29,72
23,40,16,88
55,15,87,95
37,84,88,48
92,38,81,97
45,45,23,97
75,78,59,90
98,91,69,17
90,66,97,32
64,34,81,64
86,63,32,27
68,35,77,35
79,100,28,53
33,92,38,28
27,99,77,42
86,18,88,67
36,83,79,79
10,83,59,31
69,74,72,82
43,64,65,69
35,92,12,14
74,62,31,65
96,72,89,67
87,21,24,59
54,42,56,63
16,59,47,87
92,16,78,70
79,90,74,22
21,37,65,41
16,69,60,89
45,36,75,71
38,76,45,86
80,83,93,99
68,66,29,82
87,51,55,28
77,74,41,12
94,39,80,86
73,44,43,12
96,87,47,83
98,10,19,45
56,12,54,93
80,14,11,52
62,18,65,14
13,19,18,77
14,29,65,15
82,38,68,38
42,92,74,46
21,84,13,13
CAPACITY,7276,0,0
