weight,profit1,profit2,profit3
59,13,89,81
99,45,73,86
30,21,50,56
90,57,79,33
31,50,77,65
21,35,48,27
93,19,75,94
70,90,83,66
15,87,60,26
100,79,17,90
56,54,14,97
91,28,84,50
53,80,25,97
15,22,91,81
64,67,89,73
64,42,65,68
70,10,36,49
39,76,42,18
100,90,42,49
84,50,19,83
85,58,77,62
81,68,40,32
71,82,80,56
79,16,40,92
47,10,51,42
73,54,30,65
19,73,89,59
33,73,47,82
34,62,35,62
77,28,82,25
99,90,85,65
67,65,21,76
16,44,59,37
45,17,61,27
31,32,86,67
93,70,22,74
100,60,92,48
51,88,32,58
23,81,36,17
92,36,57,49
80,41,17,13
32,96,51,82
41,60,75,29
86,50,10,75
26,63,84,100
13,37,50,91
93,44,59,32
84,44,71,60
77,55,30,25
78,52,92,88
29,19,91,66
71,57,47,18
43,79,29,69
76,47,99,98
21,47,51,73
86,40,10,55
19,41,74,58
88,75,72,54
51,67,62,62
69,31,71,42
65,87,90,44
81,25,15,59
93,77,21,28
73,76,23,21
78,39,36,23
31,13,74,21
70,84,84,66
49,70,27,58
51,20,77,83
91,32,86,74
94,24,16,32
27,90,67,60
36,75,24,44
18,22,15,20
21,85,22,89
43,96,41,30
28,86,44,77
31,17,31,89
13,59,36,61
44,28,89,45
30,61,23,13
93,96,21,83
62,39,89,38
43,15,30,58
27,41,39,85
59,51,78,19
88,54,71,35
38,94,72,24
100,20,84,39
36,71,49,12
80,15,73,91
56,21,63,73
64,19,27,88
53,99,72,17
90,81,13,38
51,91,86,24
13,93,42,44
32,43,100,23
55,45,15,88
56,62,81,55
27,27,37,90
51,49,17,75
44,35,59,34
26,53,79,18
81,32,80,82
68,19,11,70
74,37,72,15
18,100,89,53
63,15,74,16
48,97,86,86
27,15,38,96
89,53,92,34
92,76,13,93
18,66,79,23
34,81,62,60
27,33,89,48
53,42,45,97
19,76,35,21
20,76,45,45
80,50,79,26
10,27,52,48
96,71,36,28
11,36,31,31
52,22,19,85
87,76,42,46
58,42,42,49
66,83,15,59
46,10,23,93
98,19,88,57
32,38,67,29
51,65,44,70
97,75,44,67
25,12,97,68
12,15,28,45
73,93,43,79
58,68,18,20
66,57,99,35
100,45,86,97
86,94,11,68
89,51,51,81
59,55,95,70
23,70,35,53
55,97,19,63
30,72,98,44
89,45,66,21
77,60,90,12
27,78,32,67
45,64,47,66
82,25,93,67
31,94,53,70
91,75,22,20
30,60,40,90
19,61,86,39
58,70,44,20
56,82,66,19
58,31,89,46
52,72,83,59
31,42,38,79
78,86,99,25
25,28,100,67
79,94,47,41
56,11,72,34
65,100,81,78
73,11,91,61
36,63,56,61
36,19,74,72
95,45,87,64
46,20,98,69
80,27,32,88
15,12,14,57
98,70,15,61
61,91,24,81
97,58,43,64
40,28,57,57
56,78,53,68
75,64,60,12
95,10,94,35
52,100,81,39
82,67,13,77
97,99,88,28
75,73,46,93
68,75,47,31
36,83,60,80
37,36,26,26
98,43,38,27
16,40,19,52
98,13,45,51
63,80,89,25
42,80,40,47
73,70,64,67
46,40,58,99
82,61,90,65
83,36,34,20
46,27,96,51
44,36,57,53
84,92,69,51
72,20,24,90
67,66,83,79
22,42,56,94
56,83,88,35
59,31,94,84
97,80,43,52
35,13,74,20
30,75,16,55
69,64,27,13
82,99,70,78
41,57,24,36
45,92,70,66
79,50,39,31
44,98,32,89
80,12,61,77
69,69,51,21
52,36,74,75
62,45,48,22
65,34,70,67
47,36,14,66
29,22,55,12
17,21,74,56
40,72,12,21
55,68,12,31
87,25,79,57
48,78,66,80
62,52,59,53
41,81,75,62
63,12,98,24
82,79,27,26
74,59,55,86
91,26,95,15
92,48,75,43
41,25,84,27
80,34,33,54
80,78,73,15
54,59,16,84
53,53,53,15
54,78,74,24
76,78,63,25
66,49,57,87
29,32,29,85
76,60,69,51
61,31,42,75
40,26,70,10
30,20,94,33
81,47,16,27
16,66,99,23
38,39,47,80
49,63,97,36
52,23,25,37
99,73,44,74
50,56,10,96
67,62,37,48
CAPACITY,7223,0,0
