weight,profit1,profit2,profit3
89,30,38,32
26,16,26,29
84,99,97,60
71,82,37,34
70,100,56,24
40,55,88,85
23,16,39,39
51,48,86,52
14,25,94,56
47,70,78,75
67,44,26,35
60,46,20,95
23,39,95,60
20,97,80,95
13,66,15,22
93,68,92,85
30,94,93,29
50,89,69,31
91,79,33,61
24,30,70,60
35,92,15,83
73,90,81,52
30,18,79,94
11,48,45,74
50,35,24,93
13,23,86,29
38,82,63,50
64,99,99,29
95,48,96,77
64,80,45,85
29,84,30,11
22,26,81,72
19,65,41,92
51,63,99,88
41,46,43,40
49,37,75,96
63,16,28,55
96,11,58,50
52,93,21,18
11,87,47,31
17,48,65,60
76,74,83,34
18,68,97,34
71,59,94,56
36,14,62,19
63,68,49,70
60,19,43,98
87,36,22,44
16,90,15,23
48,66,60,11
66,73,45,79
86,73,80,81
82,72,13,29
56,68,29,35
18,13,39,64
10,30,12,74
94,99,48,56
28,24,45,51
84,38,75,42
95,72,23,32
66,82,45,25
24,74,62,89
15,17,67,27
59,30,96,81
36,71,50,68
12,62,62,63
54,37,98,64
45,67,55,80
61,60,71,57
75,38,53,17
48,94,85,32
96,84,100,59
83,55,97,31
18,52,16,79
21,16,11,63
19,44,94,71
34,99,31,83
62,95,34,96
62,12,38,65
90,75,14,33
69,15,29,32
56,50,61,67
19,18,27,20
96,40,54,26
60,99,44,63
72,34,69,49
95,99,13,21
94,33,91,61
66,55,65,84
80,92,19,10
43,34,96,88
24,76,67,32
10,70,46,94
71,99,60,97
13,45,84,40
35,77,39,71
85,29,67,13
24,44,17,27
35,86,89,20
12,37,56,51
98,26,90,60
54,19,14,83
52,47,10,45
71,49,47,80
47,70,94,68
52,14,40,62
63,69,90,27
16,76,31,26
92,33,48,88
50,49,65,29
13,58,14,41
80,90,93,17
72,91,42,40
24,32,18,79
65,80,14,75
58,80,75,28
17,26,97,37
32,99,10,31
72,34,26,56
75,27,29,92
96,68,90,34
97,74,36,17
90,56,49,72
19,32,92,61
80,21,46,90
22,39,13,38
35,45,15,92
54,47,21,52
59,90,67,84
94,74,90,38
70,36,70,79
64,54,79,30
81,62,27,70
22,13,78,51
53,12,21,42
74,66,74,28
68,97,35,37
12,53,43,50
39,56,97,91
66,97,57,55
87,41,97,33
27,93,26,95
39,72,85,83
97,74,96,77
54,65,31,31
45,79,12,21
91,93,17,25
11,44,12,20
83,53,63,34
15,20,35,75
67,66,100,55
53,86,86,29
52,38,74,72
85,78,95,97
61,80,76,20
79,51,98,83
91,51,64,100
55,38,28,19
53,34,64,87
46,69,46,76
11,51,18,76
53,36,34,65
