weight,profit1,profit2,profit3
14,75,50,56
40,19,22,28
45,100,70,63
58,25,65,14
63,95,59,23
11,83,82,22
39,69,30,20
27,47,16,20
29,88,58,32
23,53,27,37
34,28,42,43
16,52,44,93
50,89,72,17
64,37,75,98
66,41,94,10
27,86,70,62
44,33,12,30
47,40,22,94
96,71,26,35
84,22,49,34
48,84,96,96
48,62,75,77
37,99,39,34
53,43,30,75
20,94,48,98
66,93,62,46
42,41,92,62
68,36,90,88
96,100,24,59
31,45,33,97
36,87,81,58
46,49,94,19
73,60,98,71
11,70,92,99
75,78,38,74
40,17,67,64
90,23,42,96
58,83,95,58
30,22,46,63
61,66,32,38
44,28,16,35
59,97,42,42
58,58,31,50
34,63,90,52
41,66,61,79
18,69,12,27
31,31,39,29
12,72,18,25
10,38,83,72
63,39,93,78
61,44,85,43
48,22,69,20
68,31,82,58
34,71,95,85
34,71,58,46
45,70,45,78
40,18,25,53
76,24,32,74
34,100,40,65
35,54,64,69
43,91,77,41
44,85,40,69
36,29,88,72
92,40,42,50
24,63,11,100
10,60,28,72
38,25,62,50
56,37,97,70
35,14,100,97
74,77,80,66
60,44,89,89
79,74,99,22
100,23,30,52
99,85,85,79
55,79,42,45
51,53,33,26
55,67,83,35
52,80,33,81
62,31,24,16
43,51,42,76
90,58,83,26
55,24,71,23
68,41,96,48
93,67,30,83
67,48,29,79
37,36,81,36
69,37,32,10
14,52,37,19
36,61,60,46
78,63,67,13
46,26,46,51
32,99,13,70
13,12,38,12
100,31,88,48
36,90,11,20
90,13,83,16
15,38,47,17
49,46,16,43
89,87,79,13
48,37,68,38
66,77,82,34
57,63,36,40
52,25,78,14
39,59,36,79
24,46,25,86
37,51,41,68
35,29,26,10
19,91,19,41
49,95,92,11
84,24,79,50
35,98,17,78
97,89,39,23
92,18,58,71
87,96,27,77
59,97,78,18
77,15,20,64
53,31,66,70
75,79,88,65
40,21,72,27
15,66,77,51
60,68,41,25
51,67,24,80
24,63,77,100
82,63,38,76
68,48,85,34
74,11,50,24
75,77,58,15
90,43,81,12
33,20,25,11
49,70,32,70
36,69,38,96
40,63,90,68
76,18,45,27
18,90,72,22
82,42,55,38
66,76,14,81
18,83,45,87
16,44,69,45
82,21,31,58
55,38,87,100
28,60,68,52
47,14,91,48
63,89,17,65
82,64,58,12
21,18,82,94
71,99,24,36
79,33,71,40
86,100,87,54
26,96,83,63
70,81,90,45
90,11,60,10
78,26,76,13
63,36,18,66
44,18,26,70
36,76,82,46
51,62,79,25
40,41,51,98
92,49,35,76
25,56,23,94
69,25,51,44
26,64,20,77
58,85,34,91
31,96,44,74
75,75,86,88
37,21,41,81
54,18,10,45
53,28,71,35
24,43,32,70
83,97,72,22
73,94,33,70
87,31,83,22
24,45,29,78
82,36,32,42
20,83,39,92
91,100,36,57
41,39,82,68
86,80,63,22
43,78,11,60
29,87,41,62
56,52,79,53
91,83,10,10
24,63,24,69
27,91,89,41
90,60,84,43
90,87,53,47
28,23,65,95
60,10,59,44
38,25,43,54
17,78,80,57
86,14,20,66
23,41,75,46
26,62,27,59
46,44,42,13
61,60,35,32
89,87,96,83
38,85,58,80
99,47,29,49
64,38,88,44
54,79,21,76
36,35,47,20
46,53,77,31
58,85,61,26
60,62,44,16
39,88,74,11
58,71,28,96
94,38,85,85
71,28,15,39
33,55,92,43
36,57,95,38
67,35,35,10
75,35,24,58
97,72,85,28
71,92,58,99
20,70,41,87
43,74,25,46
28,96,30,43
53,76,54,57
28,63,72,52
36,43,19,40
49,69,28,41
10,13,44,66
26,29,37,78
78,11,82,41
96,40,64,68
54,54,38,43
40,83,65,71
71,61,11,77
79,40,45,59
21,47,15,68
75,35,96,17
52,72,54,77
40,97,37,75
69,46,32,100
100,81,91,95
12,73,74,11
20,87,38,94
70,100,91,68
50,88,55,74
17,75,34,31
51,20,34,98
89,58,76,46
97,72,28,71
61,14,61,19
26,84,96,37
77,36,55,21
18,82,12,75
37,74,94,39
78,78,69,23
56,67,68,77
76,72,48,42
59,25,91,98
53,18,88,96
56,79,86,60
20,19,29,73
17,60,29,77
13,54,62,33
68,87,36,50
92,94,10,66
33,26,12,36
72,100,27,76
28,29,89,12
79,80,67,50
91,98,57,13
23,87,23,96
88,11,54,74
69,48,17,25
32,11,23,85
70,61,78,12
60,83,53,68
50,18,38,90
67,76,98,57
52,16,98,96
82,54,82,97
71,79,63,26
87,29,35,29
37,34,66,30
18,79,24,77
59,10,50,54
43,55,20,60
65,70,85,50
82,30,26,99
11,52,31,84
51,42,56,90
20,19,35,83
17,17,21,63
24,33,51,78
27,26,62,83
12,67,28,18
18,40,60,22
30,30,35,69
66,15,35,95
29,10,38,75
32,48,49,70
98,95,67,94
78,76,38,49
100,55,17,100
67,95,13,88
51,100,65,64
55,69,22,21
54,55,29,53
15,84,45,76
16,67,53,13
66,54,88,91
19,10,74,65
41,12,90,48
94,22,71,18
83,29,24,58
84,16,39,76
60,41,90,51
16,77,68,28
66,34,70,51
50,45,56,16
56,100,66,87
28,50,98,36
73,49,33,34
21,28,49,79
