weight,profit1,profit2,profit3
81,71,37,74
34,39,80,98
83,75,59,86
63,16,11,75
30,73,31,74
30,32,70,73
26,83,28,17
50,44,32,64
70,99,62,12
44,70,65,21
70,85,26,54
94,76,29,66
63,42,45,58
27,99,16,90
36,57,80,16
31,82,79,99
43,12,79,51
27,83,15,66
76,100,47,86
30,84,14,32
71,74,76,75
64,96,78,63
92,16,47,63
12,36,32,58
66,13,97,44
84,61,85,88
90,11,55,20
50,71,51,48
31,55,60,56
21,70,44,49
41,62,22,51
39,31,91,12
85,75,77,55
94,100,99,87
52,23,41,17
82,41,40,66
16,34,77,63
84,73,86,78
80,53,43,68
97,16,41,93
41,42,57,18
84,73,76,96
45,34,20,60
72,39,80,96
69,28,35,47
14,93,37,79
62,35,97,85
91,61,88,89
24,93,14,16
35,25,98,85
77,22,78,47
98,33,54,31
57,33,52,80
16,68,21,36
87,91,67,16
46,44,48,15
15,33,46,87
72,41,87,27
87,84,75,66
79,57,71,34
48,15,44,80
25,27,94,39
53,65,42,31
46,81,100,35
46,86,81,12
64,29,12,98
93,48,32,22
97,95,17,43
78,49,28,82
23,74,29,38
55,22,50,15
21,77,94,57
60,68,89,71
72,29,79,32
63,22,91,43
33,87,30,87
91,42,70,70
60,71,52,85
30,28,85,58
69,73,97,62
49,96,100,15
23,42,45,83
17,67,88,31
72,12,32,10
65,32,65,85
26,83,92,89
12,22,63,68
72,78,95,24
57,87,38,16
73,56,62,50
16,48,96,14
67,52,52,28
59,62,61,21
60,53,91,66
98,75,30,75
63,85,65,81
72,27,44,10
29,97,87,88
65,56,56,18
17,33,16,86
59,55,41,42
12,84,45,94
18,99,57,94
51,45,25,15
75,26,65,16
10,83,59,58
29,13,98,30
43,61,73,78
88,80,89,87
82,72,50,19
88,52,98,84
17,29,96,97
60,23,15,90
27,43,26,67
23,57,63,21
32,93,97,86
84,90,60,58
72,28,92,70
31,18,36,78
62,100,26,63
41,70,45,87
80,21,68,75
75,53,58,66
76,40,50,53
72,78,45,17
76,95,13,43
78,33,55,44
22,31,87,74
22,96,68,18
91,81,99,12
19,57,59,52
44,36,95,81
97,62,72,31
32,13,11,99
60,30,72,43
47,12,94,98
51,100,95,52
23,72,59,42
98,77,29,26
22,80,18,47
29,34,47,77
36,72,83,60
39,30,24,23
86,39,80,49
10,71,78,87
51,42,72,73
97,67,98,52
33,84,46,67
92,39,76,71
64,70,25,68
79,19,47,61
75,23,70,93
20,20,60,92
49,44,88,28
19,97,38,21
37,72,16,10
81,77,74,42
87,78,33,63
80,93,50,83
48,96,51,41
80,14,34,40
27,91,80,18
72,36,59,96
78,33,33,15
94,83,52,89
62,39,51,16
40,39,53,17
55,91,59,17
54,55,62,98
100,97,73,55
77,71,23,69
62,63,88,43
24,22,37,42
86,23,36,93
93,41,30,73
78,100,72,20
93,63,81,12
73,97,80,17
11,50,94,76
97,48,37,35
18,37,42,19
80,20,18,80
77,29,32,82
30,21,15,82
57,71,13,29
21,85,13,98
93,25,37,26
99,21,79,29
12,44,69,89
85,49,34,15
89,81,55,40
96,22,21,39
99,79,53,61
17,48,42,69
30,78,69,28
96,79,30,80
12,20,90,97
20,32,35,51
88,42,92,43
66,32,49,10
56,94,42,98
97,76,52,29
36,69,89,62
69,46,75,22
31,45,57,68
80,98,18,32
60,54,86,100
63,16,75,97
57,97,25,96
14,72,12,95
94,52,85,50
27,66,35,34
20,89,52,37
23,78,19,24
21,84,98,26
95,33,30,36
72,68,100,93
60,12,18,14
14,43,14,80
79,62,55,96
85,80,42,12
42,12,67,75
60,43,56,73
85,93,53,85
46,71,82,49
68,95,23,39
73,97,81,17
93,40,30,67
26,15,27,86
34,33,71,52
36,45,78,65
87,14,82,45
31,29,72,29
60,60,86,80
15,99,19,81
61,99,26,57
79,65,26,20
30,36,68,13
64,35,97,28
86,73,79,61
26,89,99,34
46,91,61,30
26,68,66,80
23,33,26,72
56,91,10,34
78,82,46,88
50,27,46,54
32,51,68,85
65,82,33,80
42,51,60,24
CAPACITY,6992,0,0
