weight,profit1,profit2,profit3
10,28,46,72
10,21,59,84
60,71,92,98
88,34,36,47
42,35,41,94
79,56,62,56
60,67,36,43
44,47,20,45
60,43,63,100
89,61,29,81
69,97,29,69
89,95,96,78
20,95,99,66
37,28,75,42
76,11,20,51
18,86,30,21
48,96,85,52
35,47,27,56
95,43,52,25
31,74,92,32
72,78,86,60
27,46,60,33
28,40,78,36
62,70,69,28
24,82,26,12
19,81,71,14
33,86,22,28
23,32,13,70
65,11,59,36
58,28,46,78
50,72,14,72
48,61,45,17
85,35,92,73
87,67,87,92
73,44,27,40
46,53,28,23
86,63,16,69
24,85,45,59
80,37,30,67
35,17,36,19
31,38,56,61
49,55,100,95
78,70,50,79
58,12,68,87
63,70,30,19
27,51,53,33
79,84,91,72
91,35,46,41
35,17,26,13
18,90,62,15
49,57,11,53
25,41,63,77
88,17,60,30
10,84,53,76
78,59,94,27
21,100,60,11
63,96,62,89
42,74,15,99
42,29,38,15
70,80,84,29
54,25,68,44
90,17,65,55
72,42,94,25
12,90,29,14
22,11,70,70
56,34,49,67
11,46,45,18
81,74,47,86
79,63,20,50
70,94,61,20
11,100,36,39
40,12,32,71
100,16,55,29
68,90,72,61
38,55,42,56
24,64,32,100
36,79,59,85
16,99,50,10
33,87,27,57
92,100,78,74
36,83,89,96
67,84,29,23
64,55,20,37
18,94,88,46
48,84,14,74
19,16,13,36
48,45,38,62
34,47,12,34
13,86,68,90
22,55,27,66
16,19,77,90
14,73,89,62
87,41,35,79
91,48,31,28
59,22,32,100
53,22,33,10
63,94,64,59
98,27,57,61
82,18,77,15
53,31,99,10
41,98,91,63
83,22,67,62
18,97,57,37
16,48,69,43
30,75,65,89
36,94,32,90
89,33,90,76
64,23,95,93
80,87,57,82
18,23,90,96
15,23,26,52
34,74,69,56
51,20,13,84
35,48,25,80
94,70,23,82
33,23,63,55
39,80,90,60
46,73,23,37
80,45,45,67
11,87,27,60
72,42,17,67
90,52,64,72
46,77,99,29
80,62,70,60
59,70,13,14
90,19,43,65
84,36,10,21
91,99,51,18
78,98,47,88
90,29,68,100
13,78,89,60
95,86,33,36
23,45,29,43
62,67,84,56
28,33,65,68
53,57,24,86
19,44,19,20
57,52,73,53
56,21,50,49
76,49,61,41
40,90,25,87
58,41,50,95
31,82,28,98
53,76,79,97
76,15,13,62
28,11,81,28
48,62,77,57
68,31,93,25
52,56,100,38
53,58,40,36
94,13,80,86
64,50,63,89
96,48,100,42
71,76,84,48
51,18,35,27
35,39,75,77
84,17,49,67
35,84,16,29
58,67,58,99
55,27,94,68
61,11,61,54
14,62,33,53
51,68,32,15
37,21,81,47
83,95,52,75
24,60,69,89
25,11,66,98
21,23,42,64
89,86,38,96
45,97,20,65
77,70,100,49
16,19,80,24
19,82,73,97
67,78,83,18
93,95,99,59
15,91,79,22
88,93,76,98
53,25,94,48
25,14,76,71
49,35,76,59
62,65,39,88
75,26,27,22
18,46,96,42
19,81,48,23
18,80,81,92
66,90,31,84
27,55,23,100
14,34,49,16
44,28,59,44
17,42,55,12
89,88,12,92
100,77,24,72
77,77,20,64
54,50,21,30
65,85,24,32
98,23,38,65
95,37,12,75
88,57,59,100
75,10,99,27
89,23,20,41
63,28,20,53
75,55,42,35
83,54,50,13
77,44,37,84
86,20,37,94
55,16,25,42
76,53,26,45
18,91,41,36
34,63,60,84
59,23,63,78
83,90,54,30
12,14,61,92
84,25,40,80
93,67,45,39
63,29,49,17
13,14,62,97
73,85,12,66
47,39,97,57
25,22,42,79
14,28,11,45
86,50,55,38
72,80,19,13
69,14,41,48
67,60,26,22
74,39,31,95
41,83,99,13
50,48,13,10
36,58,100,96
94,79,100,21
10,58,27,68
38,99,86,97
11,88,81,24
96,24,32,21
23,18,26,81
99,76,87,80
80,93,76,81
42,95,72,78
37,49,38,27
16,19,57,99
96,86,36,93
14,71,13,67
52,54,87,93
97,45,28,15
17,62,97,81
83,73,25,54
37,51,21,53
38,25,98,23
94,57,53,14
58,75,32,30
14,75,68,32
13,37,92,41
20,24,12,15
96,12,78,28
41,62,63,52
37,58,79,44
82,91,47,10
81,72,83,95
30,30,85,82
16,85,20,48
69,36,39,63
67,54,98,58
30,67,90,34
16,64,38,70
58,99,42,62
88,36,15,70
14,96,77,89
29,45,65,12
51,58,90,66
87,33,42,87
20,34,65,14
77,54,65,29
31,73,62,46
53,94,51,72
34,97,78,40
76,42,86,39
93,49,96,10
54,16,32,18
82,23,98,62
34,51,97,52
18,82,82,90
13,92,84,22
78,88,58,58
93,31,59,24
74,49,17,95
16,99,50,44
16,23,53,45
10,53,22,60
67,68,98,90
27,82,15,30
96,28,49,35
41,64,51,97
53,28,31,95
30,41,100,55
18,96,62,52
17,75,36,51
85,48,47,68
12,37,88,15
22,72,85,77
92,20,50,38
14,64,98,41
40,16,79,75
65,46,83,19
36,30,68,70
97,90,85,92
19,10,81,65
11,13,23,98
79,11,44,12
94,69,10,47
96,39,97,10
36,66,100,30
66,62,24,23
46,88,34,58
69,77,92,16
72,22,52,66
65,95,66,74
56,62,20,99
59,55,46,52
30,90,68,85
97,15,48,12
99,49,93,42
82,26,19,19
83,75,21,51
45,13,84,98
41,28,17,16
22,84,48,68
55,37,11,80
34,27,56,52
94,21,79,72
47,87,86,63
20,12,54,84
58,61,36,56
61,64,20,54
69,60,77,88
38,98,38,45
70,58,97,99
60,73,30,20
81,30,23,17
38,90,52,100
68,21,57,19
84,94,26,100
72,60,14,33
94,54,50,73
28,86,25,60
81,96,79,41
53,57,65,16
95,39,42,87
64,86,60,24
63,65,46,81
81,40,19,88
66,47,16,13
56,94,64,98
80,28,41,29
52,57,90,81
63,43,18,53
84,69,68,37
14,82,93,70
100,53,90,23
79,86,25,96
16,41,23,70
94,53,13,74
95,40,50,45
54,64,96,92
29,71,12,25
77,68,60,67
46,53,32,78
90,37,95,91
41,66,43,63
69,25,23,28
88,29,44,79
68,10,19,100
38,18,77,95
96,87,50,30
97,19,26,19
60,70,34,72
98,58,31,31
92,58,39,13
18,82,87,30
36,76,46,72
99,29,77,35
91,28,98,11
86,54,39,50
58,51,78,57
40,56,65,71
16,92,60,46
74,71,29,60
25,59,40,100
72,48,52,76
84,65,82,26
88,13,48,48
