weight,profit1,profit2,profit3
50,66,10,75
11,55,77,40
34,16,66,61
33,34,49,16
49,54,28,67
86,53,19,89
31,42,11,60
61,30,100,18
14,98,44,20
28,26,41,92
39,88,19,84
87,53,76,90
15,71,13,83
58,44,29,66
78,97,70,35
81,66,88,59
26,51,30,78
66,41,77,99
94,22,87,98
41,11,62,63
76,81,92,100
38,45,46,41
92,65,75,33
33,50,91,96
37,75,66,56
16,58,30,55
97,68,81,87
63,42,50,39
13,63,81,35
54,11,63,77
94,17,19,28
35,49,36,56
68,74,56,29
88,42,21,33
10,30,22,80
95,76,96,88
95,93,25,29
95,38,86,87
37,92,20,15
65,30,36,57
33,76,64,34
42,10,15,37
11,51,52,66
75,42,36,63
94,79,22,55
69,15,30,59
39,89,58,67
95,36,18,54
13,22,48,83
29,44,90,73
31,53,30,81
29,52,66,27
23,44,42,83
40,67,90,33
70,94,36,48
83,70,73,76
83,19,33,20
58,96,95,37
58,66,66,55
12,83,13,84
80,25,15,50
51,93,61,94
87,34,64,96
21,51,36,76
42,23,35,54
80,12,10,36
22,81,95,79
48,63,77,12
73,59,30,84
79,11,24,83
26,98,100,52
42,83,77,34
74,91,79,83
28,46,37,26
88,65,90,87
49,20,60,52
16,43,17,85
55,16,99,28
67,74,54,23
42,19,27,70
94,19,66,100
41,33,64,54
52,63,70,53
62,10,70,44
60,79,23,79
75,66,77,92
84,65,44,11
10,80,45,80
59,37,44,76
69,58,18,63
88,36,55,23
11,53,100,41
23,96,58,86
25,13,96,97
80,19,39,90
37,49,83,94
83,50,59,72
99,97,90,31
76,85,53,82
27,14,60,45
64,64,15,32
19,79,47,12
50,54,68,99
57,90,75,41
36,20,62,71
37,40,43,65
20,59,11,87
10,86,75,29
31,94,94,15
39,94,81,91
64,78,35,86
58,25,12,12
86,82,10,69
46,37,79,92
85,64,50,80
69,35,48,88
63,41,99,32
85,23,70,19
95,42,39,53
66,39,75,78
21,82,21,31
13,59,58,86
14,100,70,93
99,51,18,87
31,85,75,44
86,42,76,77
55,56,60,89
99,30,90,71
35,51,100,14
44,40,74,34
77,24,26,68
20,39,96,46
66,49,57,100
12,20,66,44
14,35,85,79
73,29,68,81
45,52,41,86
57,11,70,45
21,33,28,38
39,19,75,37
58,63,17,23
29,47,61,19
45,61,49,59
90,100,44,69
69,94,87,55
23,54,29,13
28,50,20,66
24,19,79,23
66,66,56,24
85,69,15,41
88,50,55,41
81,17,59,90
63,42,14,60
70,58,86,40
64,40,15,75
57,98,49,25
53,25,77,71
39,81,76,25
60,19,75,62
28,22,48,15
91,50,82,30
50,71,54,84
11,65,32,23
41,86,66,29
39,53,43,79
49,25,60,83
70,26,43,47
73,67,75,49
84,52,68,33
45,36,80,11
29,46,85,40
49,97,64,46
93,42,17,36
33,10,97,63
87,58,44,82
45,93,99,74
59,63,56,45
65,12,44,38
24,30,22,49
61,76,31,84
39,87,100,26
74,81,41,20
96,28,65,44
45,52,99,85
32,64,38,16
90,74,49,98
22,100,100,87
35,28,28,60
29,59,92,98
36,31,47,55
49,97,91,83
12,55,38,20
42,82,65,28
19,30,88,32
94,57,97,27
30,21,67,19
98,14,65,51
81,44,46,62
83,41,90,76
62,85,87,41
46,86,35,93
43,80,15,81
44,94,29,94
67,23,88,18
90,76,83,23
87,17,15,21
89,30,94,32
13,12,36,40
75,50,43,60
80,17,19,96
65,30,20,76
27,68,55,18
41,86,84,94
67,76,20,52
13,70,21,87
86,60,52,39
69,11,21,93
85,70,62,75
75,26,71,95
73,87,44,13
40,70,73,31
12,59,87,26
70,98,14,92
71,32,91,17
57,89,42,14
64,82,26,72
87,16,72,25
21,66,68,98
48,42,49,19
47,55,61,95
59,60,16,96
78,88,61,69
62,13,57,53
43,43,23,87
85,43,51,93
25,69,10,84
30,20,11,85
67,70,75,62
56,25,70,88
57,89,74,79
19,50,89,48
86,96,41,75
12,81,94,45
72,24,40,54
79,94,81,97
20,98,96,62
24,25,40,42
85,81,83,72
75,19,38,94
44,19,83,31
54,16,99,81
98,69,37,54
91,14,70,85
39,42,56,26
72,63,55,79
80,80,58,37
34,54,42,53
71,71,12,85
38,55,88,58
39,18,97,81
30,66,27,98
70,58,50,74
76,95,68,69
61,88,50,79
50,53,81,93
90,67,38,24
90,36,81,94
74,24,90,74
13,15,49,48
11,63,82,47
100,87,73,57
87,84,29,28
92,51,79,48
57,54,55,61
67,13,11,95
53,27,88,78
20,37,38,62
63,73,95,48
24,80,83,69
89,94,21,37
40,84,90,55
62,79,47,47
32,13,80,79
18,58,25,13
75,26,21,27
64,20,87,22
51,20,30,64
72,11,70,75
47,54,47,60
11,71,19,49
58,51,30,88
42,18,11,37
79,77,86,39
42,55,15,91
63,22,94,82
25,79,33,67
18,31,40,32
18,57,25,58
89,73,21,90
36,52,36,36
52,83,30,40
78,70,25,50
19,65,65,57
20,26,40,61
12,34,88,22
51,17,82,17
77,62,80,18
10,34,71,44
55,41,74,47
51,31,35,18
76,13,30,60
16,75,37,36
62,41,25,21
89,41,77,54
53,31,94,59
61,12,47,21
45,89,20,10
95,16,28,99
85,83,22,29
28,87,58,65
23,100,46,94
32,14,53,28
35,63,71,82
56,77,25,14
21,10,79,82
57,97,35,36
51,67,36,79
44,26,50,73
52,70,72,81
33,47,91,72
50,74,74,90
40,36,38,46
43,84,58,39
90,27,66,26
55,69,18,90
51,76,48,12
81,82,24,40
47,68,39,19
33,55,14,85
60,75,76,13
45,53,74,99
66,55,51,100
78,20,27,96
34,22,76,100
64,10,58,11
57,79,94,15
45,97,78,44
50,46,19,43
50,35,19,39
22,66,90,52
81,22,58,75
81,98,46,71
19,79,38,39
81,13,78,83
52,33,80,97
17,38,100,68
73,73,50,68
76,37,12,36
88,94,68,63
12,33,63,45
94,74,28,62
90,15,13,25
24,31,34,52
58,36,31,86
92,19,41,85
95,44,65,43
55,38,17,52
82,29,29,52
78,28,14,45
91,11,38,74
88,89,20,39
45,54,94,47
45,22,10,19
95,98,12,68
49,61,99,98
22,63,52,94
14,100,46,57
75,15,87,13
17,45,99,11
52,78,27,19
100,10,11,78
70,84,45,51
79,84,23,70
62,29,38,79
67,76,42,93
74,74,46,53
76,31,24,88
75,22,90,51
41,30,40,25
58,81,21,52
99,37,85,28
64,81,48,32
