weight,profit1,profit2,profit3
46,89,82,29
32,53,92,86
79,96,30,32
32,86,86,26
84,61,27,96
76,44,74,98
38,85,79,72
46,28,81,70
81,96,55,65
43,64,77,91
49,83,27,97
53,27,56,43
87,63,52,94
81,77,94,19
64,15,46,17
66,85,23,62
69,16,64,60
70,12,63,78
91,97,100,36
62,95,70,14
80,28,78,36
65,76,95,54
13,58,47,61
47,30,32,15
74,70,99,53
51,15,35,98
86,47,76,75
88,72,68,41
50,26,43,49
63,30,40,13
21,66,87,31
76,48,55,57
13,55,31,35
63,38,93,83
90,39,19,90
39,70,60,22
82,34,37,52
56,37,21,86
100,91,44,65
73,76,55,29
96,13,26,82
74,95,96,11
93,72,54,30
85,27,83,37
39,64,65,80
31,26,70,85
75,24,54,85
14,59,50,47
54,57,100,95
88,78,55,83
41,82,65,58
24,91,70,87
36,81,22,71
34,96,92,40
90,99,31,19
43,66,17,78
83,78,40,37
39,83,100,52
91,65,11,20
61,20,89,100
13,91,18,83
26,98,23,97
43,88,96,73
57,57,49,94
12,28,72,86
81,77,77,70
74,61,99,15
64,53,91,22
86,71,95,39
89,72,42,74
94,87,54,40
56,16,23,11
11,27,59,34
98,11,71,24
76,37,79,85
53,63,99,66
16,77,81,63
99,49,83,82
37,77,95,83
96,78,19,97
75,16,69,42
25,98,28,27
34,25,46,68
56,63,74,37
32,85,68,62
33,12,86,15
77,11,66,17
43,65,74,28
46,16,58,72
88,50,83,67
89,30,12,95
69,19,39,29
25,77,86,66
73,93,46,47
46,66,84,38
82,99,25,71
47,64,71,23
12,70,87,80
38,25,55,51
27,48,92,97
36,86,62,38
17,89,44,95
85,66,72,48
24,91,54,96
73,65,46,69
37,49,66,70
69,61,11,26
27,22,77,34
94,95,21,45
97,16,67,58
30,84,23,17
12,96,45,71
43,11,65,34
14,78,90,56
82,65,71,98
60,59,20,42
17,70,50,45
49,43,73,49
33,72,54,14
61,10,62,20
32,100,81,46
99,76,22,92
11,66,98,74
45,45,13,10
26,27,42,38
24,60,47,58
17,65,53,23
25,36,45,35
33,60,81,26
87,33,45,29
70,92,31,29
17,81,39,48
67,66,95,96
89,36,41,21
33,75,17,41
61,75,92,44
65,95,95,91
56,10,52,79
60,94,14,31
18,49,84,18
11,66,43,42
22,53,60,67
73,94,67,36
42,18,21,80
45,19,23,43
47,51,98,33
35,92,26,55
31,80,95,58
53,88,46,58
61,53,33,85
82,59,68,98
14,23,16,25
14,48,32,32
65,43,52,86
62,95,50,32
37,56,28,14
29,74,22,33
63,29,99,72
97,57,27,51
28,23,87,19
15,49,11,70
29,62,53,65
12,88,42,35
48,77,32,57
95,50,96,26
79,37,55,29
59,93,12,78
69,50,38,61
61,75,42,81
37,49,80,63
87,12,81,45
81,35,15,40
96,72,19,65
10,91,49,40
22,66,34,63
49,85,46,74
92,64,21,83
72,31,72,50
15,28,93,43
14,96,40,71
89,45,19,48
97,55,33,69
34,53,62,76
16,59,42,55
59,45,46,62
84,16,53,40
54,86,28,11
16,62,78,85
25,78,100,20
64,63,36,71
76,43,61,52
94,10,53,83
19,40,75,95
39,93,35,87
39,45,31,75
27,80,23,44
34,11,41,58
29,71,28,49
57,78,96,18
79,47,73,99
92,49,86,79
100,83,93,85
85,94,46,85
30,73,66,64
85,79,40,76
66,94,37,48
71,11,41,63
56,76,70,40
51,71,26,60
47,30,71,85
82,18,36,33
72,80,41,23
34,68,50,61
87,39,10,46
53,51,11,44
13,39,43,39
40,56,92,46
99,52,87,24
69,62,76,31
98,53,94,55
96,17,76,18
37,49,93,99
100,97,45,46
29,71,40,95
91,86,97,38
18,44,99,49
81,43,80,32
42,78,82,68
88,10,16,48
36,70,51,18
11,60,42,21
31,79,63,66
11,42,99,81
78,27,29,33
80,44,63,82
65,13,60,82
80,73,10,76
67,24,85,70
68,51,25,73
100,61,48,69
99,95,81,66
21,17,27,72
69,17,53,46
90,90,82,17
54,63,28,90
61,80,99,30
59,24,37,65
89,48,74,17
92,99,19,78
75,79,77,99
23,46,54,76
47,19,41,15
90,64,10,63
44,92,79,83
17,81,36,20
100,86,68,52
72,28,44,29
33,95,14,71
87,15,45,54
15,68,55,33
31,41,50,91
88,39,76,66
35,56,99,42
59,88,25,75
22,64,92,33
26,93,77,99
97,57,28,47
94,61,59,70
28,11,22,99
49,69,40,58
15,72,73,97
35,53,93,79
59,96,88,42
84,92,26,100
41,84,59,39
25,88,97,97
49,38,75,89
78,19,16,38
65,63,90,66
32,83,95,25
90,71,48,90
89,34,87,18
79,30,66,50
21,43,12,91
22,71,12,92
96,33,99,48
29,36,23,66
16,81,24,90
15,67,14,48
44,25,96,11
41,86,33,12
26,37,87,18
55,16,34,68
71,84,94,85
64,79,35,57
42,90,41,86
30,53,76,73
58,73,38,85
46,77,39,64
78,24,65,30
86,21,23,45
72,37,38,89
27,47,89,72
46,94,66,51
32,43,70,41
30,27,80,54
69,91,31,18
10,27,61,49
11,27,90,76
83,13,85,35
70,80,28,22
81,18,81,73
58,87,29,10
15,100,56,90
88,12,50,55
26,79,15,54
30,74,78,21
57,19,12,25
41,34,82,57
24,70,84,95
24,47,25,46
22,65,71,73
42,99,95,34
77,62,68,71
32,61,92,99
88,23,100,15
17,29,45,81
41,83,18,65
26,100,68,64
36,46,17,77
80,61,76,73
22,78,64,44
60,52,63,86
44,81,12,12
97,50,87,14
49,10,28,13
100,57,30,39
25,65,70,86
42,37,37,59
91,25,82,80
42,36,83,97
21,36,13,42
23,57,100,56
50,54,52,27
47,27,45,32
61,54,58,52
54,32,63,88
11,48,49,13
29,65,15,25
80,12,73,59
83,24,66,20
56,91,45,80
24,89,32,75
58,37,56,20
29,42,99,69
72,52,55,76
23,67,86,56
96,22,96,85
72,75,40,93
54,57,84,33
44,98,77,44
86,70,76,40
63,51,16,49
16,10,22,58
77,49,77,18
25,48,98,33
61,92,24,53
42,38,60,53
97,57,29,80
41,17,88,17
51,76,20,22
53,75,39,21
36,67,68,35
71,18,34,61
47,10,48,98
26,94,52,26
11,51,81,31
46,39,50,63
92,13,42,40
96,88,55,10
51,37,40,85
85,48,20,92
49,86,35,42
66,57,48,20
81,63,90,37
71,94,72,90
73,26,68,82
56,58,55,67
77,27,80,50
18,42,92,23
97,84,62,83
73,46,27,31
22,93,59,19
67,64,77,11
85,23,61,55
88,88,86,42
46,46,18,59
25,63,38,85
37,44,22,40
72,70,18,57
46,18,86,100
45,89,87,68
36,58,36,67
54,58,54,64
79,54,17,78
41,80,53,30
76,17,83,82
73,11,99,10
34,44,99,89
97,44,50,97
76,68,42,21
80,70,20,76
42,70,78,98
71,99,70,84
17,40,22,20
22,64,98,50
62,43,35,97
98,64,25,26
93,52,16,97
96,72,73,51
38,17,68,11
17,59,79,97
72,73,61,23
41,79,93,95
70,81,66,92
47,36,11,31
63,33,73,51
77,30,63,11
87,78,80,88
30,57,45,99
13,95,52,54
19,10,17,32
39,36,49,11
14,59,76,98
11,97,48,16
52,96,22,40
61,69,42,62
40,36,38,17
73,77,78,91
57,80,67,89
86,31,14,56
55,74,40,41
53,46,15,17
28,62,24,46
