weight,profit1,profit2,profit3
61,76,49,93
76,80,52,44
11,13,42,42
25,24,76,30
38,85,37,20
18,49,98,24
84,30,66,85
59,13,72,54
71,56,28,95
21,61,83,85
98,29,90,20
10,14,23,27
30,70,21,74
64,68,47,94
68,48,57,52
98,68,22,22
27,58,67,57
58,65,83,44
17,79,45,89
59,58,85,90
55,57,56,14
28,82,77,36
27,78,31,91
92,99,14,68
31,32,72,39
10,68,16,12
35,85,59,20
82,56,48,63
100,55,67,17
15,52,64,58
19,28,46,36
61,76,79,64
87,12,98,18
14,54,58,98
54,17,49,44
27,84,22,75
94,19,93,47
14,15,85,80
67,100,33,84
19,46,26,54
63,30,48,34
34,36,44,30
39,79,59,99
65,94,89,37
42,57,42,24
51,75,70,24
97,52,88,48
45,37,36,98
18,70,43,41
66,43,16,53
87,40,64,77
67,41,45,86
64,28,84,40
89,75,89,64
80,53,69,62
35,74,55,52
89,39,63,59
75,25,78,33
35,70,53,83
48,91,96,51
75,88,20,79
16,72,45,64
82,44,34,12
37,86,54,35
25,13,28,73
41,85,58,72
81,43,58,69
75,87,83,50
72,82,17,100
23,34,73,78
97,21,78,23
65,12,59,74
99,75,14,52
32,26,63,65
29,29,67,45
70,32,28,83
83,54,61,20
37,44,87,89
25,36,78,39
57,12,45,74
72,76,34,78
38,10,58,63
84,25,70,95
93,99,42,10
62,87,72,12
20,41,61,56
98,21,47,81
54,11,21,59
93,97,98,48
16,91,97,72
27,86,89,28
77,16,96,68
58,71,98,17
89,45,84,35
78,54,13,77
60,52,57,27
82,95,10,51
69,59,46,66
49,36,16,24
94,79,66,97
52,10,30,99
59,44,54,73
17,13,60,30
74,37,44,40
68,19,39,89
39,79,16,87
67,31,20,43
25,43,65,88
21,27,24,33
36,52,83,76
20,65,33,12
47,39,25,31
56,39,11,73
51,60,14,36
11,81,15,66
69,40,77,42
74,56,51,83
71,49,27,76
12,22,97,82
60,91,14,89
72,74,38,15
31,53,23,19
82,100,61,41
39,13,23,68
57,12,88,93
22,69,13,67
72,60,15,67
46,55,18,15
97,18,42,75
