weight,profit1,profit2,profit3
14,22,99,21
20,40,96,54
66,99,88,55
45,31,16,78
88,57,52,63
30,100,57,83
78,38,45,89
77,72,81,49
42,35,88,65
20,80,46,74
71,98,96,65
52,84,61,16
83,72,14,69
16,96,43,20
97,14,21,99
53,87,59,46
65,100,62,22
17,36,72,99
33,44,88,82
62,93,38,20
83,14,18,58
87,76,79,18
12,100,31,43
77,34,50,59
83,24,47,28
78,10,52,91
38,63,97,74
74,68,24,27
66,52,46,62
88,68,48,34
88,48,68,38
42,73,28,71
22,23,68,42
64,56,14,98
45,82,85,94
12,83,58,51
72,44,87,26
53,89,76,28
20,94,99,15
59,33,16,81
56,78,28,12
94,38,47,80
59,49,70,78
45,51,49,24
91,46,79,58
98,53,13,89
26,38,68,43
100,55,19,16
39,33,47,37
28,18,86,60
16,28,87,84
65,61,21,63
83,96,17,88
85,11,60,80
85,77,74,58
43,33,61,13
82,43,92,72
92,36,12,89
89,12,88,63
96,51,55,57
92,85,33,28
84,46,15,96
46,81,21,90
60,70,83,85
71,66,47,24
27,54,58,72
61,41,39,37
84,12,49,27
98,98,79,59
84,31,79,66
72,54,67,98
52,13,44,67
67,89,45,28
37,60,31,72
35,80,21,24
30,52,91,10
14,41,76,57
63,72,40,34
91,16,63,71
59,26,21,80
20,16,12,79
26,39,26,10
27,80,52,72
30,76,45,72
78,31,94,31
78,35,14,38
57,44,77,70
96,90,12,73
35,56,22,35
83,74,26,84
30,11,37,47
27,20,66,52
46,87,42,55
48,26,48,75
52,87,89,19
87,55,94,99
29,90,84,83
65,65,82,60
91,41,46,99
18,31,24,10
95,55,66,22
55,16,79,35
22,100,73,15
59,12,73,99
57,45,76,34
25,98,77,30
10,67,80,67
58,12,45,84
55,50,46,77
70,65,61,64
30,77,46,12
86,24,96,83
78,82,32,91
16,69,92,72
39,35,22,53
80,93,20,83
97,85,47,48
69,82,51,51
80,28,94,69
27,40,58,100
82,84,44,91
55,24,72,47
95,79,88,88
44,69,17,20
20,74,79,70
76,80,62,80
67,25,85,71
90,65,60,90
27,76,100,94
78,74,43,19
86,74,11,63
66,12,56,95
67,33,71,53
52,20,18,51
42,60,85,81
54,53,49,25
12,21,34,53
92,63,13,59
89,34,10,43
87,15,94,65
95,86,35,15
25,97,90,72
14,83,77,75
37,39,48,47
54,73,66,19
24,30,19,27
18,95,98,83
59,12,29,30
31,77,71,36
58,84,34,50
65,99,24,28
34,10,26,85
92,23,73,48
68,75,66,51
25,12,43,31
17,74,38,38
30,85,92,47
74,28,33,34
40,94,96,90
30,79,61,80
35,81,77,12
30,68,24,18
29,100,86,30
67,76,13,73
87,39,16,62
66,18,76,36
89,31,97,83
97,57,87,20
78,45,80,70
39,24,44,38
45,96,84,52
31,69,57,41
28,26,58,24
23,53,71,84
40,37,93,36
54,16,99,62
67,16,49,84
22,43,10,31
92,65,32,64
75,52,48,84
66,89,45,83
