weight,profit1,profit2,profit3
34,23,75,14
76,64,43,58
44,94,97,41
24,47,35,36
30,85,36,53
12,89,72,33
79,39,47,52
66,60,21,28
55,96,40,17
37,74,49,56
27,49,89,13
41,93,59,74
28,39,81,87
88,56,69,34
89,45,52,62
21,71,69,37
30,45,42,10
37,37,36,24
86,56,73,97
84,82,17,97
24,73,64,100
19,63,64,39
11,29,39,97
72,65,80,83
51,27,69,62
35,37,100,90
65,13,48,37
89,60,76,54
66,41,28,23
66,44,56,57
92,22,95,53
26,85,95,30
53,78,10,21
42,20,37,54
76,65,87,20
52,60,14,69
86,31,47,12
88,55,85,68
87,96,35,40
79,31,70,81
47,85,24,30
27,28,34,28
25,80,69,49
60,87,12,100
72,93,96,54
90,14,12,27
37,78,92,19
100,44,54,100
81,67,49,12
95,24,27,93
38,69,68,36
25,44,12,73
41,33,33,55
64,89,74,62
84,63,57,66
16,31,30,62
77,30,83,53
15,68,64,46
62,89,55,79
73,25,87,56
69,66,22,10
68,33,50,10
60,77,87,23
30,50,84,88
66,64,41,67
50,61,62,24
58,81,36,69
69,86,31,97
48,79,13,50
76,42,31,29
57,65,54,97
80,90,22,37
34,13,22,51
81,95,51,100
85,41,77,77
30,53,29,54
90,89,59,27
31,85,86,62
69,17,40,88
83,56,44,27
96,64,12,91
36,17,47,46
66,27,38,63
41,75,51,24
11,73,72,61
32,60,76,64
47,28,80,61
58,82,57,18
16,28,76,51
86,87,99,95
39,84,23,84
74,88,13,100
93,94,96,51
22,72,28,91
69,46,26,60
46,13,96,74
23,14,74,20
66,26,88,15
29,16,26,24
62,36,31,75
38,76,11,24
12,57,89,75
21,15,72,52
58,83,72,57
12,71,35,32
96,39,90,12
100,87,46,86
28,97,57,16
17,58,44,52
29,89,35,65
24,42,57,24
41,29,24,75
55,61,57,18
64,99,47,21
63,55,26,40
14,45,76,96
76,79,85,92
45,58,86,25
77,33,22,40
78,53,57,88
45,38,43,77
44,52,39,26
34,86,41,44
51,62,27,27
71,17,44,70
43,22,15,78
16,54,80,26
69,89,99,42
30,45,51,89
44,38,31,29
98,66,87,25
52,38,75,58
53,100,19,66
38,34,27,56
47,94,67,67
70,48,82,80
15,16,32,58
72,89,44,23
80,19,67,46
68,89,29,79
82,55,95,77
71,90,46,17
67,96,98,35
59,56,33,50
94,52,34,62
80,30,73,36
74,76,44,54
67,35,79,30
33,96,93,28
26,98,65,36
92,70,51,18
30,84,59,30
34,79,51,12
30,61,45,50
39,40,34,17
68,27,92,75
11,27,38,94
17,13,72,48
66,68,71,55
89,63,43,30
83,19,74,10
23,71,23,15
56,64,50,23
11,76,16,22
76,43,72,81
65,62,35,20
95,24,74,52
40,78,67,76
36,71,32,43
62,88,67,22
28,73,69,34
57,92,49,89
55,62,68,13
17,97,90,89
89,13,96,65
52,80,90,61
94,63,75,78
23,20,61,31
44,98,78,83
85,56,41,44
72,41,33,53
79,75,18,85
70,43,10,34
28,53,13,82
23,60,80,96
66,64,45,45
71,53,91,99
71,36,32,86
83,63,84,10
72,86,40,98
100,62,17,14
78,24,71,31
87,27,71,50
80,55,49,61
96,95,55,70
39,30,67,53
62,89,83,72
12,14,38,94
82,90,76,80
40,76,21,83
32,26,78,71
64,76,58,92
34,58,18,68
52,15,63,41
23,16,41,81
11,30,91,91
60,52,96,45
19,84,15,33
31,66,93,31
69,18,100,73
68,49,40,21
98,94,10,89
15,91,24,43
31,43,82,32
45,47,20,51
57,51,70,56
65,33,80,86
27,85,30,39
61,56,56,38
95,48,45,79
19,24,20,14
28,22,40,92
100,99,85,18
43,38,23,53
92,63,23,64
50,66,18,29
28,81,11,28
87,95,52,100
76,77,28,59
93,98,93,97
28,34,23,12
97,68,94,86
15,20,13,80
57,10,29,79
85,86,42,36
14,66,94,28
70,18,41,83
26,72,26,70
52,71,88,49
13,73,79,84
27,37,45,64
67,13,35,88
91,63,78,68
42,82,99,69
10,35,65,70
66,95,89,72
59,50,73,20
94,84,93,60
16,98,11,74
97,67,68,39
CAPACITY,6830,0,0
