weight,profit1,profit2,profit3
43,74,75,26
73,12,95,70
96,42,100,100
63,40,18,52
36,56,64,44
48,28,42,14
96,22,95,87
91,49,18,13
91,46,39,38
69,61,94,59
67,12,31,18
22,48,77,16
48,95,39,65
26,51,73,97
37,61,21,83
93,36,47,70
20,35,42,11
67,28,97,38
66,55,79,50
94,31,64,39
47,90,98,70
25,18,86,46
52,13,91,68
65,12,49,17
77,57,91,47
33,19,13,56
53,18,24,93
10,15,99,51
10,32,79,23
56,92,58,25
45,25,13,80
15,25,62,58
64,39,76,26
95,99,58,14
36,67,26,33
73,39,38,85
94,82,91,47
94,18,59,58
33,32,49,24
99,88,12,13
60,81,37,44
38,18,24,81
99,93,70,42
88,72,87,95
97,93,49,78
23,60,21,35
74,32,74,34
47,66,96,18
11,27,70,86
11,67,75,64
86,75,100,33
22,56,95,87
27,44,97,78
51,21,46,67
57,60,26,65
52,14,10,11
37,92,43,29
33,92,33,56
35,36,70,44
82,33,11,10
55,82,84,30
94,34,17,46
69,92,95,84
91,12,14,23
56,26,65,46
97,69,69,94
57,55,83,85
83,26,92,38
11,13,31,90
46,99,49,47
58,85,11,56
68,57,88,80
85,40,49,97
34,13,38,11
39,90,60,37
40,100,58,66
71,49,58,73
77,56,26,67
64,55,86,88
96,44,73,64
50,52,27,49
73,78,81,39
49,86,55,33
37,94,56,83
60,75,20,38
18,41,77,28
88,98,88,37
99,60,37,41
53,66,21,30
50,53,41,39
57,76,33,73
86,20,76,82
76,74,49,64
79,83,96,28
12,94,56,35
22,97,57,21
58,75,14,44
16,52,58,15
99,35,61,20
59,78,98,91
77,55,56,11
61,99,36,53
63,11,95,69
33,18,40,92
17,21,20,55
49,25,73,72
19,69,49,100
41,10,96,65
34,84,72,67
59,93,55,26
80,62,59,55
31,31,51,40
46,24,20,50
45,15,49,11
56,24,15,50
68,15,87,43
90,73,65,57
82,45,89,40
87,49,61,80
32,36,88,100
30,11,100,15
11,57,51,66
24,70,74,43
44,59,22,11
54,29,71,99
97,64,45,20
12,42,64,26
78,84,59,10
32,58,58,85
51,68,26,81
44,48,52,28
20,38,39,34
66,42,45,91
58,11,25,35
26,15,73,91
69,30,43,55
89,42,86,60
23,89,49,65
19,67,19,52
22,63,47,39
52,50,24,29
59,55,66,66
81,38,14,83
53,99,85,95
27,39,24,40
36,49,18,51
62,86,81,61
88,46,50,82
13,64,63,97
24,48,57,78
58,65,18,56
50,24,13,11
53,77,83,16
38,83,37,96
93,53,22,37
76,100,87,88
44,62,50,42
39,33,56,33
90,40,49,64
37,33,88,88
50,65,64,83
39,32,23,63
85,82,94,38
56,40,30,95
76,96,46,59
99,23,85,100
55,63,98,48
52,28,75,71
43,23,69,87
21,27,26,86
20,66,31,99
44,75,77,75
18,41,48,31
51,96,34,98
22,69,26,11
84,32,90,36
46,18,79,81
44,89,94,29
31,56,29,83
63,56,91,43
49,12,63,86
30,20,71,97
67,74,74,99
62,67,71,61
20,75,15,94
69,26,29,98
38,15,53,98
38,14,63,73
47,31,79,96
49,87,44,45
58,83,48,40
59,74,85,38
89,94,64,75
86,23,51,75
69,43,83,48
77,86,55,87
83,84,48,10
46,43,33,64
26,28,44,67
44,36,74,91
80,75,60,16
77,31,80,65
88,86,95,66
74,71,13,46
83,50,97,28
42,99,87,42
93,23,84,90
93,96,15,22
72,10,93,83
77,83,70,85
17,12,18,36
18,93,96,88
30,19,40,70
81,15,57,56
14,48,32,93
41,14,99,65
99,21,45,45
83,85,11,87
80,52,30,80
16,27,58,19
52,82,72,97
66,93,92,70
92,83,25,66
89,74,57,49
53,37,49,88
45,92,35,66
98,16,22,66
20,63,60,94
26,20,36,57
26,34,60,73
47,98,14,77
70,20,61,14
61,13,40,49
37,94,54,83
62,25,66,61
35,61,60,42
58,77,63,56
16,52,14,40
38,19,28,49
39,38,83,11
61,13,97,74
67,77,74,58
91,65,48,51
80,21,97,52
12,58,40,98
41,58,31,82
47,32,88,20
96,21,42,22
77,56,68,76
18,15,79,46
49,91,11,20
81,35,74,61
84,88,75,98
56,13,78,91
58,96,42,40
72,94,90,72
50,77,23,41
96,58,46,86
36,32,16,36
84,51,90,51
20,42,99,57
21,38,68,83
47,46,55,100
38,75,96,11
94,96,83,25
83,29,55,83
32,29,68,17
81,15,35,85
89,68,49,27
69,61,28,32
32,82,71,30
87,30,40,29
10,54,58,28
98,34,46,32
72,88,20,84
95,77,62,99
94,21,52,40
66,76,94,82
77,35,70,59
17,32,51,14
42,47,33,24
34,43,75,42
30,28,38,43
96,46,39,92
96,26,94,32
38,34,53,83
34,13,63,26
90,35,29,72
15,79,38,35
80,40,70,64
81,83,83,38
82,14,29,42
46,13,33,37
18,30,66,24
38,18,58,31
89,91,42,10
90,22,53,80
74,93,95,78
10,24,74,59
74,83,16,21
68,42,61,18
55,59,38,92
48,72,39,68
38,73,44,45
55,90,28,31
69,34,75,50
45,77,32,61
22,41,57,64
15,63,99,35
51,51,44,87
35,71,44,52
31,75,19,45
39,71,42,50
71,41,48,24
56,66,69,35
25,97,84,36
92,44,42,43
25,73,43,95
69,80,27,86
76,40,83,31
41,48,87,29
22,50,76,13
35,40,10,22
42,68,56,100
77,86,20,27
79,65,95,88
