weight,profit1,profit2,profit3
82,34,25,44
26,15,50,29
68,32,40,87
13,48,16,82
18,28,87,24
15,37,52,64
76,81,46,19
12,80,53,55
82,36,33,10
31,93,68,28
24,83,23,80
33,50,27,50
94,65,42,28
50,58,37,65
55,28,78,79
15,47,52,100
63,51,44,71
57,14,14,52
30,51,78,80
61,24,89,75
85,18,75,93
14,19,44,47
86,62,93,28
56,15,94,34
48,50,63,48
36,80,56,59
25,60,28,61
74,41,66,69
34,50,99,15
79,47,87,40
52,66,24,63
85,35,16,18
62,100,11,26
78,86,67,60
70,96,24,24
64,24,10,68
20,26,61,42
45,87,48,45
16,66,52,34
65,62,46,64
29,66,41,30
74,79,20,40
28,83,70,47
58,36,71,32
91,99,18,98
72,73,66,91
92,83,75,40
29,50,46,16
85,84,52,24
55,33,90,52
58,48,87,65
75,43,82,54
62,18,72,27
32,86,65,70
55,27,94,63
41,54,70,14
45,19,99,78
44,98,13,92
84,38,88,43
20,71,85,34
77,61,89,66
17,31,85,89
70,72,62,22
18,56,11,26
21,76,16,86
22,79,99,83
30,48,43,84
90,65,50,43
95,37,59,21
91,84,72,76
43,49,96,30
42,19,32,41
52,30,22,25
90,31,89,37
28,85,12,66
43,93,26,63
79,65,100,69
73,20,28,71
84,74,84,91
75,45,11,22
67,48,34,14
89,85,87,94
24,65,69,59
53,47,22,10
98,17,74,67
93,62,91,63
94,44,87,58
82,90,52,50
83,24,72,63
64,69,73,80
82,87,56,43
60,49,36,11
29,37,72,14
19,25,88,45
58,66,96,65
34,59,91,87
43,53,17,37
39,74,83,82
61,87,95,16
80,15,29,27
22,96,90,89
38,14,37,51
45,95,67,14
38,37,21,69
19,95,52,38
21,15,13,89
74,29,44,83
58,22,55,76
96,44,83,16
73,75,81,55
48,14,75,95
34,46,56,15
24,43,74,65
51,37,60,85
98,90,82,94
66,11,47,26
20,53,54,61
86,34,96,32
24,41,74,57
56,21,57,94
35,12,17,63
57,53,92,43
78,77,82,73
81,98,100,60
98,33,69,34
56,90,45,10
92,32,71,97
72,35,26,53
49,94,51,75
52,79,57,18
98,98,53,48
78,73,90,57
35,36,65,77
50,26,10,65
22,100,13,43
20,89,77,55
86,32,77,65
34,67,21,77
80,83,19,61
64,34,77,20
74,75,45,27
73,35,46,81
75,83,10,91
69,44,37,76
71,70,80,28
49,70,15,64
15,91,19,30
14,27,24,12
20,45,46,45
63,49,31,34
25,77,69,85
78,52,31,86
87,78,10,87
100,87,21,76
84,33,20,32
66,62,20,29
63,91,29,60
15,27,46,39
26,22,36,76
68,21,56,50
38,11,76,53
61,58,61,56
75,46,35,80
35,62,61,69
92,10,80,11
77,17,54,47
53,82,81,65
58,52,50,65
28,53,20,21
13,69,92,43
61,52,58,43
24,84,68,54
26,12,37,90
82,83,81,40
73,30,57,70
46,45,81,65
57,45,50,70
34,74,75,81
94,71,74,21
39,65,21,65
20,31,43,82
68,12,67,20
77,37,76,19
21,57,61,40
53,24,67,66
97,46,71,73
11,42,60,76
58,79,81,35
44,26,87,71
29,78,45,75
68,83,14,79
38,81,20,81
19,76,63,68
57,34,94,95
36,68,15,28
81,26,87,80
65,28,85,23
57,48,56,91
52,62,54,12
74,67,66,92
52,37,39,56
42,69,14,67
50,81,24,33
27,56,51,96
86,11,67,34
29,95,65,20
27,20,26,45
50,28,75,29
28,76,79,80
88,75,92,12
16,89,97,88
26,55,35,20
74,51,46,72
67,98,76,88
29,88,94,58
52,83,25,88
82,64,77,30
86,79,89,36
99,26,45,93
59,59,90,68
25,14,25,91
62,54,31,37
59,77,25,15
64,75,100,50
56,66,43,71
88,18,50,91
30,27,32,49
42,29,45,90
12,40,78,15
82,89,27,45
26,18,86,49
23,28,45,55
93,87,50,61
36,26,80,84
91,63,85,25
86,51,73,47
57,61,21,73
100,24,11,74
73,60,44,37
46,89,84,27
14,24,84,80
10,34,64,92
39,56,95,98
98,100,27,55
12,44,18,85
61,54,31,38
81,21,74,39
24,15,68,62
90,21,76,74
34,24,76,66
CAPACITY,6829,0,0
