weight,profit1,profit2,profit3
79,31,25,57
46,66,35,98
50,66,64,50
91,97,40,30
77,17,59,86
70,90,28,54
40,72,26,38
47,42,47,67
36,64,23,62
27,30,18,33
83,91,49,51
55,65,88,33
88,32,93,83
60,21,90,97
63,40,51,15
57,18,71,46
15,60,41,23
26,36,48,68
21,62,96,14
45,21,61,62
100,26,32,39
99,71,26,38
72,39,57,20
52,88,20,52
80,44,60,16
60,55,30,70
22,11,28,93
64,51,95,19
73,25,74,86
69,25,94,92
53,28,86,63
39,79,17,10
10,24,81,56
64,73,74,94
16,74,22,47
98,89,33,80
92,29,34,30
43,13,89,76
86,31,32,60
27,81,50,87
85,98,66,49
73,88,81,35
53,32,57,39
21,36,100,13
52,62,72,86
22,15,90,88
15,83,49,65
76,33,57,60
40,37,15,32
72,46,83,21
47,19,68,79
59,42,10,54
69,60,34,66
76,51,95,24
62,43,44,11
55,91,34,59
81,53,86,11
93,84,39,57
54,25,17,89
85,34,29,65
67,51,90,34
48,39,74,50
23,65,15,62
54,99,64,66
86,38,56,45
36,37,99,93
11,22,81,97
47,10,46,89
40,73,53,54
69,64,91,92
23,61,34,39
24,59,75,59
35,85,65,23
94,55,84,93
41,86,30,78
70,60,32,64
86,82,96,54
81,42,54,25
64,47,86,82
56,55,13,72
34,62,79,69
25,57,22,50
13,68,22,16
96,70,90,28
41,82,67,63
55,31,90,98
90,55,17,86
33,65,12,83
52,52,64,22
18,46,25,22
68,37,94,84
49,46,27,98
41,88,83,15
73,68,54,86
40,11,69,70
80,87,30,29
42,34,43,58
37,99,67,88
11,85,13,54
53,51,26,12
63,48,24,23
34,65,42,55
63,63,49,30
63,37,55,69
33,37,77,93
61,95,10,74
34,100,44,24
97,31,30,60
68,62,18,100
10,39,34,67
48,13,22,40
85,77,46,79
34,34,42,33
16,46,81,88
47,74,11,85
62,99,31,53
87,48,15,86
81,61,98,93
58,57,39,99
89,88,26,72
33,36,100,13
53,34,70,15
38,47,11,64
57,72,51,35
61,24,88,92
64,88,24,55
16,77,11,37
74,72,29,40
17,76,57,68
26,97,35,93
97,24,74,35
81,63,29,68
87,79,24,64
64,75,67,65
22,42,11,48
42,31,20,43
69,10,38,50
65,40,12,90
14,68,52,78
74,16,54,90
91,21,44,58
85,69,70,40
46,63,72,13
69,42,82,15
93,73,37,18
77,64,58,56
21,85,75,17
89,14,98,45
51,98,19,44
36,68,29,16
57,89,72,33
12,53,15,81
12,49,65,20
58,71,51,30
94,72,18,98
54,41,81,88
74,41,84,90
98,18,90,15
97,97,80,79
27,20,89,68
94,90,82,99
95,96,11,25
26,14,41,92
71,37,90,48
30,100,58,13
88,53,92,28
60,26,85,24
33,10,99,93
67,62,94,33
90,36,36,72
43,33,20,40
60,10,90,42
73,76,94,84
44,35,47,36
40,13,11,50
75,51,23,74
95,69,23,80
61,35,68,57
31,93,45,55
15,50,56,40
70,40,66,69
63,52,57,28
70,86,10,65
76,85,70,17
50,56,50,51
36,66,48,50
21,74,12,13
39,97,48,63
65,49,61,12
67,12,35,94
68,32,55,40
68,56,83,65
76,63,64,13
35,74,64,97
33,40,95,99
23,70,40,66
99,79,72,61
86,52,15,40
25,49,95,17
14,42,22,90
75,75,24,83
29,25,43,96
22,29,27,11
98,62,89,59
100,20,79,14
35,99,41,46
82,26,42,97
51,10,84,52
77,15,67,69
97,33,59,47
13,37,97,45
95,25,60,14
28,59,35,23
23,21,18,96
41,83,12,91
80,93,31,64
93,25,26,95
82,62,28,42
69,99,66,16
42,18,73,85
10,66,11,84
83,60,34,83
81,43,26,83
77,17,59,90
25,85,73,27
66,62,34,34
31,91,81,79
64,89,43,76
30,61,26,73
46,57,58,63
68,86,63,76
38,18,81,91
65,88,87,69
100,33,80,65
60,39,55,30
75,36,85,23
82,35,24,17
40,55,97,37
14,81,42,85
28,17,33,12
92,92,66,10
15,44,87,65
88,33,68,21
