weight,profit1,profit2,profit3
57,76,28,50
41,49,94,97
86,30,98,17
82,64,48,80
12,52,57,94
11,100,68,69
79,87,67,27
55,51,77,98
77,64,12,89
88,31,81,21
30,89,12,75
53,73,83,75
37,93,10,82
57,14,12,48
52,65,24,11
20,59,81,18
82,12,33,11
24,54,35,32
12,15,49,29
22,73,16,65
61,40,24,13
84,53,55,11
94,77,25,57
16,55,54,73
76,71,75,75
28,93,97,88
43,49,52,21
54,90,86,93
57,80,56,74
32,39,40,60
26,72,34,71
13,94,91,77
71,28,33,85
48,14,26,82
35,15,38,87
99,69,51,12
84,26,61,26
57,98,64,69
16,69,83,47
90,51,60,29
20,43,96,22
17,11,17,52
59,63,50,98
93,63,10,11
27,43,31,94
37,16,90,98
70,87,37,80
35,52,86,34
44,53,45,19
21,56,47,40
40,56,99,47
30,48,83,64
71,48,77,58
54,89,83,77
21,51,32,37
76,17,58,54
21,85,38,47
97,35,72,69
65,35,65,59
28,62,80,37
37,67,92,100
64,49,16,13
73,20,90,35
99,27,72,72
64,86,12,63
64,84,24,73
73,46,49,33
37,16,72,17
83,25,16,85
22,87,52,33
38,78,32,58
14,50,64,20
66,95,76,47
44,15,82,99
37,22,17,86
58,26,37,88
27,97,75,22
18,43,80,37
97,64,32,99
76,87,83,69
20,26,83,24
44,74,49,59
23,70,80,31
22,66,31,27
91,82,69,31
12,36,63,65
49,22,61,96
88,19,67,37
27,93,42,54
20,33,77,60
80,50,26,57
29,27,48,75
62,65,25,24
37,95,71,82
86,10,33,44
92,70,79,64
82,56,47,21
14,76,39,86
51,99,91,56
31,100,63,99
65,12,85,57
55,57,39,24
10,69,52,55
26,76,83,49
61,73,68,20
89,26,39,62
43,11,84,53
77,14,100,24
20,19,12,22
55,71,54,66
16,57,42,14
29,43,65,93
30,51,31,69
47,16,27,89
45,21,11,94
25,53,22,95
31,56,66,31
89,38,37,72
45,25,10,10
30,73,96,27
21,63,75,24
62,55,45,23
89,100,100,17
26,59,24,84
100,21,91,14
68,55,56,12
61,67,91,99
65,73,36,21
53,29,51,30
43,54,31,32
53,73,21,42
44,66,30,16
51,17,64,39
38,71,92,48
98,78,98,25
43,25,34,89
60,36,20,54
35,86,54,38
86,40,10,78
43,25,86,72
57,73,77,33
90,96,68,80
40,99,53,90
81,32,33,51
10,100,18,71
40,66,100,29
15,20,61,94
51,36,43,69
24,48,97,93
12,82,60,71
97,47,79,88
69,37,63,17
38,63,36,15
45,83,74,82
20,85,38,54
92,86,67,68
30,95,76,62
10,25,10,79
44,65,63,49
46,26,96,78
69,31,63,75
82,48,42,98
97,60,64,21
65,51,86,93
72,18,11,40
65,92,63,90
17,67,97,61
69,76,52,13
78,52,79,41
36,67,59,89
16,99,21,46
46,23,15,84
58,100,18,95
81,46,95,46
62,70,57,39
53,36,82,43
20,61,92,61
51,84,72,11
75,72,88,19
42,99,46,55
91,25,58,17
33,97,56,97
27,99,48,35
38,38,15,88
56,43,26,68
37,27,22,75
49,19,46,80
61,13,80,25
63,13,22,27
88,34,40,27
28,64,23,33
95,20,29,11
85,72,23,99
23,11,65,56
14,52,12,88
40,65,68,26
88,97,36,77
42,52,40,96
27,93,33,95
15,30,68,61
72,17,23,96
83,46,30,56
29,98,27,60
91,66,24,36
33,74,77,98
89,10,24,10
31,79,14,55
84,13,33,80
97,71,97,63
57,100,97,76
41,72,12,52
21,94,97,44
53,99,43,96
49,50,100,32
95,32,10,12
44,60,49,84
59,88,100,25
25,28,76,27
52,76,89,94
17,15,100,91
45,60,41,12
71,57,71,100
81,17,77,40
28,33,39,84
99,83,19,94
78,22,16,12
50,90,41,40
15,89,61,56
76,56,29,46
81,17,10,54
19,45,17,30
64,44,86,20
44,73,13,39
20,58,84,96
53,62,26,91
54,67,87,76
46,66,42,25
49,69,90,33
46,92,69,17
84,43,31,99
32,36,68,92
37,31,77,34
29,14,78,62
87,83,83,13
16,100,20,28
94,45,13,99
55,55,54,64
87,49,69,58
61,78,22,30
80,24,34,12
96,88,96,54
17,26,54,32
44,82,13,11
85,52,55,74
48,81,78,99
51,63,48,67
91,67,60,19
89,52,19,99
100,43,99,79
75,80,78,100
77,41,48,22
27,61,38,65
17,68,52,67
77,36,32,25
23,32,86,87
13,51,47,53
30,63,86,92
87,95,80,37
32,86,34,75
48,10,28,72
72,90,71,19
26,65,43,16
30,17,13,13
91,45,56,91
53,56,23,40
81,52,61,14
39,76,70,60
34,81,26,51
58,82,47,17
59,86,14,18
26,42,34,14
72,65,66,33
81,69,96,16
33,74,53,74
55,100,70,73
28,49,46,82
15,32,35,34
20,72,64,13
30,73,39,89
97,24,40,29
45,75,13,31
24,38,24,83
52,71,41,74
29,63,99,83
46,61,41,83
53,47,40,93
84,92,34,11
32,73,82,30
18,13,47,61
81,84,62,38
13,85,46,36
29,86,31,40
34,47,19,86
36,20,32,71
82,83,65,30
95,36,30,78
28,14,96,19
78,38,72,59
24,56,14,10
50,74,89,82
46,13,81,29
86,96,12,56
51,50,87,36
35,18,38,57
37,100,16,89
82,20,91,17
92,97,14,37
92,45,32,84
76,13,46,83
84,93,76,93
39,20,61,72
39,38,65,25
50,94,79,54
45,63,63,66
11,25,56,99
59,82,47,24
85,88,11,71
53,82,72,15
88,77,24,43
86,72,53,57
19,47,94,64
64,89,27,54
56,41,13,97
45,83,13,22
94,22,37,75
50,77,100,47
36,65,53,49
82,93,66,45
51,43,14,72
81,76,13,59
37,34,99,45
25,41,11,83
73,49,49,74
77,28,23,62
51,19,93,100
38,19,20,89
79,80,97,10
38,11,70,70
77,54,21,69
85,69,18,88
11,44,96,32
28,22,63,16
62,36,100,39
15,14,46,79
16,16,79,16
79,58,27,11
43,92,67,33
60,84,79,46
83,76,95,86
84,98,45,49
45,68,15,21
42,11,34,35
78,87,39,62
69,21,55,14
95,34,38,71
46,34,83,74
29,75,57,66
79,85,98,61
80,25,22,82
34,33,61,11
16,20,30,84
35,49,27,70
23,95,99,90
25,14,29,51
90,82,74,65
29,97,58,66
68,50,77,80
29,27,41,83
73,26,13,24
25,81,39,56
47,16,47,70
19,48,39,37
94,98,36,16
42,59,42,29
16,39,84,61
75,38,33,95
37,28,75,86
89,12,48,67
21,87,85,97
59,59,21,99
66,98,98,25
63,53,30,10
82,49,96,49
