weight,profit1,profit2,profit3
54,34,53,24
96,50,83,86
96,15,80,97
49,21,26,90
47,52,88,87
57,38,37,11
43,28,79,73
18,83,91,49
41,52,50,41
55,55,51,13
100,87,56,58
32,11,45,48
29,78,31,35
76,54,50,49
62,72,44,60
99,81,40,44
66,22,90,88
96,95,47,26
30,66,40,76
29,73,84,57
62,88,67,60
33,79,30,40
65,12,55,68
79,20,23,71
16,88,19,15
56,78,55,37
36,28,59,93
42,78,81,34
76,99,87,73
11,62,31,11
19,70,93,36
13,17,82,62
20,93,61,66
41,15,33,45
41,73,66,84
71,42,75,59
91,56,96,83
52,56,96,73
100,17,86,12
12,90,84,73
37,57,46,73
77,13,22,28
18,37,64,89
96,32,70,89
15,95,80,92
81,59,43,99
73,55,90,49
43,95,82,32
99,81,57,34
60,74,69,25
44,71,62,69
45,27,100,80
82,84,81,98
38,96,43,53
33,33,29,37
17,18,60,73
10,91,96,88
13,66,89,36
77,55,47,21
43,23,73,31
83,94,54,33
36,41,80,29
94,68,21,53
16,88,70,54
12,30,48,21
76,80,18,70
38,95,78,44
45,45,80,49
80,54,45,83
53,25,44,37
39,14,55,16
59,55,30,11
49,65,72,42
40,28,71,69
12,55,79,70
70,42,99,27
47,60,75,13
87,94,62,94
16,84,91,25
79,68,46,34
95,10,56,22
54,31,50,40
22,56,70,97
30,52,59,37
21,96,92,72
31,84,34,14
32,55,99,35
13,30,70,70
39,56,19,37
69,44,96,48
56,35,54,21
37,59,11,93
88,40,89,28
72,96,98,59
66,14,47,53
80,29,12,69
28,73,85,86
63,73,66,78
16,40,67,76
92,92,12,44
87,22,62,40
50,23,80,82
49,65,85,28
54,71,88,13
40,74,49,77
69,75,77,50
27,21,32,71
58,77,99,52
22,99,36,59
57,16,58,78
16,85,94,17
65,14,97,29
78,99,84,64
29,61,35,62
68,36,77,35
56,65,68,33
63,76,24,49
47,87,19,96
68,74,76,27
73,77,50,78
79,89,96,42
10,81,12,87
52,82,84,75
59,24,18,99
79,57,13,80
88,68,88,76
91,95,17,71
70,40,21,76
83,71,53,89
91,17,35,93
40,27,72,63
12,35,55,56
63,98,52,73
66,19,27,42
44,15,91,29
36,97,10,94
61,65,59,68
58,44,48,57
76,74,85,54
17,25,90,100
53,49,18,73
59,97,73,26
15,49,99,13
93,94,74,20
42,59,47,38
76,52,90,66
46,89,10,56
90,73,86,53
16,83,13,29
47,69,56,20
70,26,83,73
85,69,37,61
77,38,72,74
60,99,15,90
40,10,88,18
72,43,59,36
76,79,96,76
87,29,32,29
19,53,10,59
68,62,69,51
55,35,33,13
35,38,58,63
26,59,88,62
76,74,49,13
94,70,21,25
99,32,21,65
68,68,41,93
34,100,31,88
90,45,10,45
82,99,56,95
66,38,41,29
71,76,64,18
14,45,72,38
57,48,56,60
11,32,96,71
39,44,16,39
33,84,96,54
37,69,84,90
14,82,67,65
66,70,81,14
91,86,42,62
73,18,27,12
97,47,11,52
58,28,99,100
40,53,63,39
79,63,24,96
51,57,32,49
59,50,79,40
98,27,17,62
34,68,38,27
62,77,60,57
99,93,39,11
11,52,63,32
16,78,100,69
75,74,20,41
85,19,87,65
70,71,92,84
64,93,57,15
55,29,32,63
58,29,75,38
65,49,35,56
92,11,22,10
31,55,58,36
22,80,37,20
15,52,94,13
71,10,92,39
76,42,23,29
81,96,90,49
55,18,15,52
62,85,46,100
39,15,92,42
90,91,76,48
59,34,89,55
40,71,77,21
