weight,profit1,profit2,profit3
20,46,17,12
84,81,41,67
90,45,21,51
37,70,27,70
43,99,61,54
96,97,61,50
78,79,80,81
22,12,55,68
64,73,39,52
62,15,59,87
32,23,23,20
86,70,42,30
36,34,40,36
81,62,42,30
99,97,16,20
36,61,54,71
26,78,75,63
17,77,52,14
27,43,38,21
78,35,26,25
62,97,86,36
23,94,52,37
99,85,37,24
51,97,70,40
58,65,92,11
70,98,45,88
73,10,92,13
94,95,71,21
44,51,73,61
42,67,43,59
92,42,16,70
100,32,40,66
54,19,12,35
86,15,55,19
86,48,11,61
11,40,22,98
24,13,66,77
55,67,49,98
85,33,97,93
70,26,27,38
56,18,39,54
67,82,12,13
49,81,17,86
54,90,34,76
55,79,91,94
62,48,100,55
13,90,83,81
41,77,55,51
46,71,86,97
30,71,41,40
28,64,18,47
77,17,12,80
88,63,75,29
77,68,77,30
98,33,85,40
21,56,88,90
68,78,17,37
54,72,98,47
27,75,36,99
81,96,78,84
93,85,79,56
82,63,26,53
94,12,72,56
60,36,28,12
40,94,58,68
30,63,35,37
33,74,39,94
23,73,18,54
32,14,36,51
50,44,59,34
49,23,26,29
45,78,22,14
71,19,10,98
86,60,89,61
35,24,36,81
63,67,12,100
20,18,24,28
71,51,74,57
62,61,50,88
16,64,88,58
53,93,21,25
34,14,64,92
68,31,17,78
43,38,73,93
70,37,26,85
71,74,80,14
54,42,83,53
28,84,83,89
84,53,16,48
96,35,51,60
23,36,69,80
26,39,76,26
21,41,91,46
27,83,21,76
13,79,78,65
93,89,100,54
100,33,47,44
37,52,60,43
80,10,73,62
27,22,15,84
40,38,95,98
38,87,55,25
67,70,68,76
44,51,94,80
27,73,57,21
95,28,21,34
26,90,10,72
33,74,76,34
69,97,23,41
28,59,54,44
31,54,48,19
47,80,41,45
34,61,33,18
10,32,36,10
72,78,42,43
38,51,30,55
36,33,86,47
28,53,52,65
66,11,66,18
79,27,81,32
67,92,73,63
48,65,53,37
26,93,64,64
71,60,13,37
32,68,72,37
82,19,60,33
53,63,41,51
51,88,60,64
56,39,95,76
62,57,53,44
94,36,22,16
63,21,31,71
33,81,48,49
86,11,36,59
27,74,13,54
54,85,42,66
69,38,22,97
80,47,44,86
78,21,32,75
68,55,33,93
49,96,23,12
72,84,24,35
46,33,47,37
47,81,16,43
59,66,19,32
24,47,26,52
53,62,92,61
77,43,20,27
86,95,12,83
13,38,52,68
90,58,94,18
40,42,23,20
71,36,21,99
49,49,99,47
64,29,20,94
41,31,22,85
91,73,36,63
89,59,58,86
89,13,97,22
46,27,41,78
19,18,53,29
87,68,87,43
34,44,42,38
68,54,31,65
21,24,54,98
58,72,12,50
65,87,18,79
35,56,91,84
55,65,97,41
85,19,35,98
57,59,57,72
64,91,45,70
54,63,41,45
54,61,34,88
53,90,73,54
62,52,15,74
16,68,90,55
80,69,81,53
11,45,21,37
10,37,34,85
88,81,81,48
95,91,18,62
77,52,69,23
31,26,100,56
51,33,32,38
46,36,25,95
65,26,44,70
19,71,86,85
76,60,35,82
50,17,51,40
83,28,35,51
74,56,65,24
17,97,40,93
13,60,59,37
96,74,28,72
74,93,86,90
78,15,60,37
54,78,13,87
30,81,40,66
62,88,37,95
43,29,11,95
79,45,29,59
46,26,46,41
56,37,32,99
10,52,95,22
66,39,24,40
97,62,10,30
35,95,20,29
41,67,43,31
90,41,40,60
18,75,26,76
81,14,43,39
24,13,16,16
91,100,92,63
77,27,56,10
80,88,68,80
89,98,28,34
16,33,90,51
61,35,14,70
44,28,72,40
15,27,46,72
21,77,40,100
97,41,69,95
67,53,16,23
28,16,97,51
35,35,54,17
37,65,18,82
41,50,74,36
48,50,89,25
41,84,82,12
23,48,15,13
14,37,98,59
47,99,79,36
81,34,92,90
19,87,95,79
95,36,38,63
86,26,16,85
85,71,93,65
42,52,67,48
61,94,51,95
84,35,49,32
23,91,74,25
66,27,100,62
43,49,55,64
44,90,65,95
15,63,30,67
33,33,97,21
21,52,90,85
67,56,25,51
66,45,82,61
80,89,16,71
25,85,16,39
68,24,97,53
40,31,54,66
76,97,88,22
90,78,88,47
28,71,46,46
67,66,49,34
12,47,85,92
53,81,57,98
79,73,15,21
68,21,82,99
83,48,100,36
66,90,21,84
67,43,16,65
70,56,64,97
99,11,71,22
40,13,24,72
62,47,54,30
25,78,98,11
10,90,99,35
52,10,59,34
82,55,88,71
13,81,75,60
36,27,52,76
53,79,89,21
43,71,35,53
74,66,68,20
55,59,57,68
80,37,55,37
73,62,47,32
57,25,61,62
10,87,59,31
42,33,87,36
32,78,68,65
100,31,30,26
37,47,37,89
38,24,53,19
25,35,28,29
14,75,84,97
38,72,76,82
89,90,28,32
97,87,55,52
99,58,10,19
39,16,13,10
48,17,32,59
34,62,12,89
39,18,88,59
63,28,30,97
95,96,91,59
38,13,12,57
44,21,77,38
44,94,31,86
86,62,70,61
87,38,89,34
65,17,91,41
13,95,64,27
75,79,60,62
52,50,19,38
10,58,40,60
21,95,78,75
53,38,100,37
42,88,26,80
40,68,82,64
19,81,68,99
13,25,94,57
12,96,91,36
55,85,44,96
24,73,78,42
31,22,84,65
48,97,46,56
53,62,50,14
25,59,86,93
22,58,63,13
26,56,62,61
88,100,20,22
83,19,79,85
65,71,87,16
52,70,99,89
17,96,77,68
68,80,98,54
94,99,50,91
54,99,51,78
89,60,60,32
40,68,35,63
51,27,98,85
21,22,25,35
88,57,66,74
96,14,65,37
19,67,88,23
89,18,56,54
97,87,10,85
71,58,97,53
17,79,11,72
19,23,10,14
14,43,19,90
79,85,47,13
65,48,56,27
63,69,92,49
98,15,56,79
29,85,43,39
79,93,80,100
84,72,32,89
70,14,95,43
89,87,100,40
43,14,24,33
64,15,85,22
13,73,75,44
97,95,57,51
96,16,49,18
86,57,76,94
80,49,32,88
26,26,56,74
61,49,50,82
84,76,72,14
95,48,31,41
68,87,58,56
80,40,31,24
64,40,28,40
69,15,75,51
11,55,12,38
77,75,66,47
34,54,62,25
73,40,22,84
85,14,96,32
81,99,76,72
66,84,15,42
52,48,52,53
88,32,21,59
29,54,29,15
72,22,48,22
42,48,75,18
55,19,17,18
12,52,85,57
35,18,80,28
36,89,44,99
20,43,99,71
74,11,75,75
29,47,79,19
24,41,32,36
83,87,70,62
10,21,71,32
100,19,75,29
27,99,12,84
36,65,43,94
82,87,36,65
58,81,46,42
11,92,28,11
83,60,71,73
56,43,73,50
14,79,15,58
35,89,26,21
87,38,26,49
64,34,69,17
96,67,83,62
43,89,13,11
67,34,46,95
34,90,42,76
51,63,54,39
98,71,71,17
96,47,54,46
89,19,82,100
35,42,32,11
91,21,64,85
94,46,31,24
89,18,57,43
14,84,13,63
75,78,57,69
98,75,51,71
77,78,23,76
48,95,100,72
100,79,61,82
34,72,72,57
49,31,85,82
86,74,15,89
44,38,23,57
60,54,11,45
80,18,94,90
74,85,17,99
88,66,95,51
95,81,11,31
31,78,73,55
79,23,75,82
27,93,100,11
32,95,10,20
17,66,42,45
57,77,23,65
45,56,27,83
46,78,68,16
74,58,14,92
90,26,18,14
63,66,90,71
68,25,58,27
53,19,52,66
20,58,67,39
13,79,28,29
88,39,13,25
82,77,54,27
67,80,50,58
63,24,27,92
76,45,97,22
40,85,97,63
20,90,74,12
34,67,59,19
28,52,94,85
24,68,32,73
22,50,56,53
89,16,93,31
68,32,13,58
71,52,73,48
50,57,93,17
32,30,97,42
26,53,100,79
49,92,72,24
60,86,82,87
52,92,66,40
60,25,20,65
98,95,84,26
67,88,20,16
39,98,85,95
77,44,18,21
75,72,13,91
26,30,85,39
74,86,15,22
43,58,85,29
75,82,33,89
72,13,95,87
75,58,92,45
13,55,16,18
12,81,46,97
75,31,46,83
96,59,59,56
54,51,48,70
54,68,62,10
12,16,13,78
95,25,96,92
38,44,86,63
14,58,84,99
85,24,38,36
94,75,53,18
62,92,63,81
53,44,45,19
95,65,81,69
34,10,89,28
57,16,23,49
91,61,30,72
94,99,28,29
40,68,18,74
44,16,12,91
30,20,13,65
CAPACITY,13875,0,0
