weight,profit1,profit2,profit3
46,40,65,86
10,55,26,73
53,25,85,84
93,52,72,16
64,100,20,87
71,90,89,84
27,50,90,24
67,72,10,76
16,29,59,38
21,56,13,63
12,78,80,23
53,79,65,64
46,22,58,50
57,86,63,41
22,39,70,46
33,46,23,55
67,10,95,76
47,100,28,25
45,53,48,36
59,19,84,35
35,22,39,82
45,26,86,84
94,15,55,71
33,30,89,13
59,35,77,46
97,17,80,81
42,27,24,20
93,96,24,83
16,49,48,83
39,75,11,63
67,40,73,84
69,80,97,97
83,62,26,97
30,78,96,64
52,32,24,91
85,55,74,27
17,15,99,65
99,23,88,32
29,21,56,76
18,74,10,70
83,19,81,98
98,71,31,28
66,66,17,41
39,60,36,31
43,49,92,41
65,22,41,61
70,35,11,76
87,81,75,80
18,55,60,70
43,81,28,94
44,90,84,15
99,87,52,27
21,76,86,53
92,15,74,99
30,24,22,95
99,71,49,34
90,69,55,81
78,53,27,86
18,66,56,62
50,28,59,59
73,21,98,61
47,16,78,82
26,60,51,79
17,83,39,13
39,34,80,86
96,23,97,70
68,72,43,37
16,92,40,54
71,48,44,45
15,96,12,63
98,36,16,92
20,65,91,11
92,37,32,22
99,38,94,37
39,66,61,75
85,58,77,73
20,23,62,83
57,42,20,92
85,99,11,58
56,30,44,57
65,56,61,59
11,85,39,14
35,71,11,96
61,99,55,70
18,36,92,70
87,12,56,27
17,40,62,86
100,29,47,32
91,50,99,75
17,63,30,39
87,45,28,39
47,61,36,58
25,69,48,16
91,86,61,56
27,14,40,48
55,100,92,68
46,17,19,64
61,22,74,82
28,60,30,46
98,35,43,40
16,100,80,87
49,72,69,78
31,89,53,61
77,45,79,69
90,71,47,85
35,96,15,64
66,43,60,17
90,40,88,60
24,78,13,17
37,51,28,90
33,38,80,80
45,61,64,15
83,69,43,41
63,82,34,43
69,56,25,75
24,85,48,31
98,77,62,20
21,22,47,86
65,87,29,98
87,18,89,23
43,16,70,53
42,21,82,74
10,16,31,75
17,41,73,44
36,88,19,99
71,71,24,89
30,35,78,33
46,63,59,49
69,66,60,81
79,62,33,65
30,48,21,53
97,39,76,71
84,56,15,31
25,52,12,65
85,64,87,94
46,69,37,33
53,77,74,86
30,71,50,83
58,14,44,91
86,92,35,48
10,49,32,24
77,34,41,70
65,38,10,91
96,80,48,33
99,71,75,68
12,31,94,30
79,39,22,44
43,92,32,85
32,10,12,18
20,11,72,23
15,39,39,14
62,70,100,56
94,71,15,22
44,39,61,91
14,77,19,83
16,34,30,84
63,48,36,23
48,43,12,74
55,53,16,85
68,15,96,15
13,59,27,12
69,66,42,97
61,29,81,69
85,12,100,78
16,16,86,98
100,69,83,45
31,66,76,12
29,29,22,72
85,77,83,74
41,20,39,40
38,74,20,91
23,18,50,42
49,12,35,58
94,93,34,36
27,44,43,61
22,21,26,67
41,61,92,80
48,63,76,52
29,68,79,56
15,88,44,23
23,59,12,51
50,32,45,44
89,79,43,79
66,22,49,63
56,48,72,80
85,78,96,74
23,23,61,37
75,72,66,98
47,14,85,49
87,75,37,68
80,12,60,78
78,29,77,17
87,82,40,41
62,84,71,66
26,43,43,31
30,98,42,78
45,16,96,14
53,51,38,87
49,70,82,13
94,19,39,41
23,42,48,18
40,82,42,47
96,87,43,12
12,18,13,25
34,33,33,91
32,43,55,63
24,81,38,14
44,12,33,72
81,69,85,91
50,87,24,82
44,40,22,48
80,44,40,92
53,72,25,59
97,75,71,82
75,70,100,58
31,82,62,89
16,25,10,63
81,88,78,25
79,80,78,45
68,24,46,95
89,84,76,59
67,99,72,39
90,76,30,13
46,76,91,72
67,80,24,79
50,75,16,30
49,15,28,37
79,13,87,94
21,83,28,83
50,59,49,87
53,53,40,97
31,25,94,30
60,76,11,27
58,57,62,94
98,15,67,78
33,86,77,95
51,76,100,88
91,32,39,54
20,14,90,21
30,34,33,96
55,94,85,89
95,74,100,89
35,10,31,49
27,66,74,59
53,79,25,15
67,27,59,56
18,53,66,50
65,73,93,50
49,38,76,78
61,53,61,43
38,26,58,71
12,35,70,18
24,99,91,94
98,70,69,69
21,62,28,41
64,38,20,30
14,75,48,23
63,89,25,25
78,51,89,31
99,38,27,94
21,29,19,60
10,50,29,84
40,60,52,79
97,67,33,66
66,58,17,40
10,36,43,27
39,82,81,50
39,12,51,10
81,76,75,24
67,92,94,40
25,13,56,55
41,53,68,13
71,68,14,65
12,10,94,28
88,12,38,50
89,11,98,27
87,58,18,68
37,39,52,23
63,93,58,95
53,80,20,30
57,14,56,72
72,19,84,80
22,73,58,68
60,11,65,42
76,89,92,65
92,55,41,32
60,22,65,22
81,68,82,71
35,49,16,66
31,21,80,33
40,43,25,13
25,84,42,44
20,59,85,28
80,82,73,63
46,41,78,38
99,80,50,26
78,79,61,73
66,46,14,18
17,53,50,52
94,13,19,40
57,91,13,100
82,99,17,56
54,72,60,95
86,43,71,81
25,42,89,23
92,20,29,37
42,19,80,41
68,83,91,18
70,98,29,85
55,31,79,19
89,93,33,95
66,71,24,35
25,76,61,43
71,26,56,44
84,93,57,26
90,83,59,13
85,40,82,86
59,64,68,46
25,79,71,67
57,55,34,95
100,70,95,83
37,38,17,78
65,76,92,94
13,66,83,16
85,15,43,27
27,64,77,59
17,62,51,85
83,65,49,92
46,82,33,71
30,57,15,67
96,48,70,56
16,31,18,27
51,94,94,24
78,41,17,67
83,99,24,25
57,43,13,43
87,41,15,18
79,74,88,82
59,30,94,29
84,64,68,73
75,49,57,56
29,77,61,46
32,16,87,84
73,20,26,24
78,32,13,72
99,96,42,47
74,61,81,89
26,40,83,97
70,57,57,24
36,66,61,33
92,87,63,84
64,94,25,59
88,89,61,77
90,88,58,49
35,67,24,58
64,87,27,16
23,69,63,69
55,30,29,48
78,77,52,69
30,90,22,41
78,15,38,81
51,86,84,97
11,92,33,54
28,50,74,89
18,40,90,99
38,99,62,55
26,61,51,36
51,94,44,62
83,41,38,47
28,11,79,53
98,38,33,11
11,79,79,22
29,20,30,97
28,92,67,42
37,25,71,12
92,34,35,35
61,94,59,57
56,24,34,53
91,20,41,44
87,95,32,65
88,75,70,64
30,34,54,29
80,34,42,85
83,66,74,88
94,11,18,97
51,64,58,19
58,60,33,45
67,90,55,71
72,10,37,60
94,63,17,29
62,47,31,88
73,40,87,81
84,13,77,18
99,12,100,91
92,32,90,28
78,99,55,80
12,61,37,37
59,13,17,24
96,22,63,53
98,83,75,74
26,84,15,49
25,39,14,18
74,69,49,57
51,63,85,23
27,78,98,23
30,12,54,74
71,88,13,87
77,87,64,63
49,60,46,89
54,13,62,47
37,52,98,28
91,74,97,84
67,39,14,95
31,67,64,75
45,77,85,21
14,95,64,80
15,83,22,55
62,13,72,24
60,79,60,64
53,57,55,55
71,85,84,71
85,89,80,28
93,88,47,94
40,56,86,79
61,58,66,13
38,85,21,62
16,58,58,24
98,46,33,57
86,49,23,64
57,44,44,48
12,22,10,97
52,95,89,52
79,97,65,52
10,62,89,83
35,72,70,45
77,42,90,61
20,59,75,56
74,57,99,51
37,70,51,46
70,90,39,52
97,33,49,46
79,56,80,78
92,80,86,91
66,62,12,63
11,15,71,99
99,68,28,86
80,76,52,37
60,92,20,33
99,41,100,55
63,62,60,53
50,43,21,94
72,41,10,15
23,32,83,75
74,12,44,55
70,11,55,37
99,96,93,10
54,85,89,68
100,88,79,28
41,46,23,58
71,48,44,30
10,11,99,100
74,15,77,96
92,95,49,30
16,18,45,31
90,99,50,94
88,82,27,58
73,50,92,98
67,42,54,26
90,63,41,29
23,54,19,16
98,19,48,60
60,56,67,99
92,60,31,96
66,95,54,35
95,19,63,61
26,79,30,83
70,76,28,86
33,93,75,14
33,51,37,76
70,46,32,54
83,23,53,46
20,40,11,61
71,90,85,13
30,24,49,42
63,44,81,38
12,56,79,12
52,66,68,32
21,55,25,25
23,46,12,29
41,64,10,16
52,37,65,10
14,62,60,74
80,54,77,17
68,23,100,42
54,13,12,73
85,99,27,50
43,24,37,94
65,53,56,73
11,67,10,100
24,49,60,53
CAPACITY,13963,0,0
