weight,profit1,profit2,profit3
68,94,88,45
35,87,64,25
74,79,36,96
47,30,38,24
36,69,71,38
63,52,90,96
50,30,59,22
82,20,29,15
36,11,59,26
54,38,83,40
80,63,91,37
100,93,48,76
47,14,93,93
80,68,73,54
93,52,12,42
65,44,50,82
44,63,27,48
87,68,90,89
87,73,71,73
91,52,47,14
43,45,25,73
45,23,13,90
86,32,88,51
77,50,69,87
35,62,15,53
73,39,67,44
57,68,21,92
20,49,71,49
11,77,87,51
51,38,45,46
37,82,57,69
78,10,19,27
14,33,78,37
89,90,10,81
42,70,40,80
67,20,18,50
43,78,21,89
68,99,98,97
71,59,67,76
49,88,13,87
33,90,94,55
30,71,44,53
95,86,26,63
46,95,90,31
99,26,54,56
37,31,61,49
69,85,57,43
71,58,38,67
17,57,73,72
70,100,31,79
54,49,64,14
53,41,55,79
50,38,20,27
11,72,43,80
12,87,100,33
79,87,32,28
58,77,36,63
46,44,37,85
82,39,80,15
52,76,74,98
88,42,44,89
21,12,60,88
70,89,35,82
56,94,65,27
65,98,54,34
71,66,38,11
37,17,62,43
70,77,54,44
70,43,12,14
30,68,11,80
50,74,98,96
28,83,61,55
18,89,45,10
13,52,40,94
39,100,66,99
89,94,98,15
55,16,74,76
42,58,81,32
87,55,38,36
29,88,95,80
30,47,59,90
24,31,34,69
26,25,45,53
51,36,66,35
39,41,27,55
63,51,82,18
49,54,86,89
37,100,29,55
67,68,10,21
37,46,83,90
76,75,38,74
19,25,52,86
62,35,100,95
90,35,42,65
65,60,19,72
71,41,26,59
27,71,94,20
83,70,57,64
73,53,24,21
18,68,69,76
15,35,93,59
64,29,98,23
25,47,27,86
14,79,50,98
86,41,93,12
95,37,83,31
29,62,50,86
66,71,81,46
45,35,13,95
49,47,17,26
86,22,21,71
30,82,100,80
30,31,11,95
57,20,78,21
75,49,87,12
54,55,26,50
93,95,79,87
16,66,52,66
27,81,73,89
69,99,83,97
99,98,79,69
18,78,92,91
23,91,28,76
73,62,81,70
39,98,56,11
89,40,99,23
17,93,12,40
46,91,20,83
55,91,10,80
12,18,87,55
88,22,56,48
21,81,20,45
84,93,79,61
59,23,96,61
14,74,73,67
36,18,71,76
72,52,32,100
25,62,40,37
28,87,21,34
71,31,59,83
73,100,40,92
64,36,44,23
98,81,95,32
29,63,26,37
55,17,92,12
35,24,64,50
89,64,66,99
80,42,48,87
18,13,54,17
39,43,27,35
16,41,33,22
44,62,78,68
13,32,94,92
94,61,98,36
75,41,37,61
41,20,46,63
68,16,51,79
57,40,33,66
78,26,41,33
48,88,18,79
17,72,68,34
97,87,96,72
75,89,57,22
43,76,60,57
26,33,82,31
10,57,20,22
79,10,22,25
40,71,89,20
25,29,98,90
82,73,77,84
70,35,27,73
13,40,24,82
17,34,93,75
18,94,40,20
18,48,87,38
49,92,97,81
24,66,27,49
36,93,100,74
21,73,34,15
41,67,93,94
23,51,25,55
98,60,12,18
23,19,81,41
17,75,39,23
68,41,86,22
29,42,99,24
76,53,53,26
61,33,42,49
58,49,19,34
44,53,43,52
53,27,100,12
87,10,83,99
90,35,84,94
73,64,37,79
61,76,16,40
28,23,69,99
36,33,49,16
10,53,31,92
94,66,38,23
51,52,68,92
72,100,34,21
48,78,73,13
39,54,88,65
11,33,96,65
59,63,83,96
51,44,65,65
69,46,68,62
82,46,14,77
37,85,53,92
56,26,79,57
15,100,70,32
78,22,19,59
67,44,41,79
74,81,73,94
94,92,86,96
81,32,10,37
61,27,75,32
87,52,11,43
80,76,69,62
29,96,86,58
50,52,35,97
41,59,13,57
45,35,81,53
15,13,64,33
57,19,22,31
83,88,64,39
93,11,70,99
95,23,21,39
53,12,61,90
95,15,53,90
46,37,37,19
45,32,64,99
63,18,11,22
70,28,39,30
61,42,21,44
47,18,38,80
92,88,24,77
44,60,53,59
41,49,89,93
86,22,23,95
49,95,65,54
55,66,53,35
84,67,11,87
10,99,71,55
55,58,60,95
66,43,39,65
93,13,83,42
47,39,93,42
52,37,47,84
24,80,24,26
55,34,81,94
49,49,59,70
89,27,81,84
36,38,58,81
76,73,20,80
94,99,64,49
92,99,38,38
12,42,57,28
100,30,99,53
27,16,42,28
72,64,57,67
35,60,85,60
60,16,57,82
33,37,73,44
62,50,24,63
42,59,25,60
17,58,41,55
20,75,70,44
21,86,26,44
44,98,82,35
45,65,77,50
56,41,91,44
98,97,72,65
87,53,96,87
87,41,62,100
47,69,84,69
98,77,10,85
47,62,22,99
98,42,86,21
39,89,72,67
49,73,86,34
54,57,96,14
24,62,53,92
57,95,57,22
37,17,48,73
50,26,47,38
13,84,69,50
76,82,49,56
49,20,17,31
73,26,93,38
84,33,26,40
88,59,24,46
52,27,80,52
59,81,93,89
35,73,22,28
85,100,51,48
20,94,61,90
19,83,18,39
70,14,65,34
69,92,37,19
53,27,11,43
14,64,62,86
85,66,38,28
97,63,96,69
11,45,62,84
59,62,94,66
77,70,21,68
34,73,66,25
52,77,21,35
61,21,86,82
10,96,11,74
24,56,72,92
47,55,29,41
68,95,78,13
37,35,53,78
74,62,49,38
20,58,68,88
64,11,49,92
99,76,70,65
73,54,22,54
56,17,43,38
39,67,27,28
33,67,40,68
41,34,27,46
49,29,44,55
94,46,59,62
17,89,41,80
32,67,41,66
53,15,23,84
87,68,25,68
58,48,69,53
25,79,87,32
48,43,10,20
11,69,74,65
82,73,90,34
25,52,52,39
86,96,65,10
35,28,49,44
35,11,32,29
41,93,10,62
28,13,17,18
83,58,12,11
14,81,86,84
83,33,82,24
19,26,77,38
15,22,92,88
71,34,10,77
45,33,39,37
90,91,65,95
54,15,45,13
93,25,21,56
34,31,99,42
58,72,56,91
74,28,70,87
52,92,26,60
13,90,25,81
78,47,77,100
32,16,68,39
14,75,91,98
80,98,95,83
48,83,22,33
88,19,59,19
34,63,76,98
43,70,40,92
68,29,28,37
63,38,69,100
39,97,28,97
45,14,35,69
23,24,49,82
83,76,93,73
23,24,89,32
99,68,12,70
49,25,26,53
16,37,29,36
51,52,75,52
96,67,20,26
81,45,33,51
39,87,98,20
56,25,98,70
83,31,28,79
11,80,54,50
68,55,24,10
13,97,57,99
67,75,24,67
43,94,82,54
70,59,50,59
91,22,95,93
26,44,27,54
37,80,78,79
92,12,30,96
16,75,62,34
76,87,10,98
47,40,26,19
33,92,47,42
58,92,18,17
11,75,59,15
12,59,17,35
10,13,56,83
95,94,14,81
34,46,48,82
97,90,72,71
45,54,83,16
95,44,68,17
53,88,100,34
48,13,76,86
51,17,96,92
27,82,74,96
74,77,77,56
83,12,27,47
81,36,83,63
17,57,47,31
64,84,63,46
85,19,24,76
12,37,68,58
84,58,84,71
29,61,76,63
44,85,29,52
70,77,56,90
48,11,44,15
86,66,14,23
42,36,36,17
93,23,86,99
20,43,21,63
91,82,34,94
50,37,43,42
17,25,99,65
25,71,63,75
68,50,95,47
49,62,20,14
84,43,62,60
45,71,87,27
65,10,80,53
34,93,41,40
41,86,67,80
38,28,22,33
22,55,19,89
25,89,31,65
41,64,91,56
68,24,48,56
32,100,78,79
17,34,51,68
24,97,100,48
60,86,89,94
92,96,41,18
42,72,48,44
35,19,32,12
60,27,26,60
68,10,95,61
76,16,52,20
55,82,66,67
93,32,46,42
40,57,84,97
94,13,34,78
17,57,63,21
53,22,11,97
19,78,90,30
91,51,51,35
10,89,84,19
21,51,40,63
22,32,54,44
64,39,59,20
77,88,69,66
59,21,85,62
99,63,31,96
80,33,37,96
56,40,38,31
61,74,72,61
13,56,69,25
11,88,60,75
57,56,58,79
83,48,20,41
18,34,34,37
63,15,91,67
63,43,90,58
97,36,44,21
92,81,84,38
67,47,25,29
68,36,86,44
18,10,85,92
27,44,50,68
64,44,77,51
78,18,97,11
36,18,71,49
16,95,44,49
51,79,51,28
95,28,38,21
21,27,79,43
89,46,66,24
95,83,82,20
75,75,87,11
89,70,66,14
37,83,50,40
43,79,28,25
26,93,95,46
78,68,14,93
94,48,60,17
97,81,38,63
17,24,89,32
79,77,41,71
56,96,88,15
77,43,23,87
65,78,84,89
15,93,58,56
20,36,35,65
81,21,37,66
38,73,98,11
10,97,97,72
81,20,89,47
85,33,45,33
90,59,62,50
51,92,96,21
28,80,41,28
75,55,15,22
67,80,46,83
23,14,24,73
13,35,41,41
51,84,88,32
69,45,11,90
92,75,48,91
75,35,57,94
79,74,71,51
24,13,41,38
33,14,70,74
94,25,47,10
16,30,38,82
69,58,17,70
53,50,49,77
38,72,31,20
45,64,77,47
64,97,31,73
42,19,76,13
64,39,32,54
57,28,74,90
81,31,39,82
31,31,67,71
71,81,88,37
41,26,35,32
90,26,19,19
38,89,92,84
50,70,18,33
29,73,37,89
78,26,30,49
23,71,98,76
27,64,67,63
78,19,87,20
39,67,25,21
51,93,76,21
94,56,92,27
67,37,43,20
91,65,12,71
89,27,46,15
48,52,72,85
98,40,81,72
49,20,27,66
72,31,48,85
77,63,10,46
86,26,82,94
16,82,60,62
35,60,10,100
58,36,15,58
48,24,76,63
49,90,33,16
85,67,42,70
26,61,91,70
73,73,68,18
84,72,38,85
84,13,74,99
23,77,24,78
48,15,62,60
80,57,58,39
94,64,92,35
22,12,81,17
96,87,27,85
17,38,48,11
74,80,59,35
35,92,53,33
64,55,75,73
86,68,35,61
63,44,19,69
21,56,23,65
49,80,46,97
12,22,45,44
47,85,93,70
24,46,48,67
66,18,69,40
97,91,75,26
77,10,49,37
97,89,75,30
35,15,59,58
67,10,76,26
36,80,96,17
84,83,84,69
73,100,65,30
29,36,22,47
28,93,23,50
87,48,14,47
11,20,37,84
14,100,97,29
67,24,78,60
99,46,39,25
88,76,35,100
29,84,50,13
31,23,37,44
87,18,95,65
31,57,44,13
95,47,66,64
27,51,45,26
35,15,49,14
61,93,68,78
75,23,65,71
21,18,63,68
12,17,23,74
65,11,25,12
82,42,37,14
72,53,74,76
77,28,10,42
28,71,11,91
72,32,87,62
27,72,49,68
80,13,41,73
88,81,95,44
69,30,93,63
60,97,23,29
93,25,82,82
84,91,38,80
20,58,83,32
28,95,69,28
10,19,68,25
52,58,38,83
73,88,69,94
69,11,23,97
91,60,33,43
39,27,43,97
27,27,83,62
87,79,52,57
20,31,89,75
43,78,63,94
72,83,54,77
13,87,10,36
48,73,27,88
49,31,41,97
49,35,55,37
38,15,54,82
44,89,58,93
15,17,16,20
19,52,98,70
20,50,100,22
93,64,82,50
13,94,65,46
61,83,37,82
75,84,64,44
53,97,31,21
100,21,61,70
85,82,81,24
64,37,85,15
23,15,10,20
36,25,30,91
43,68,83,11
10,37,53,76
96,18,24,14
52,42,58,23
66,45,78,63
38,12,28,44
86,48,47,42
77,42,89,51
58,21,60,80
85,88,84,66
84,32,50,50
49,62,83,95
18,90,48,14
60,10,35,15
10,83,40,91
34,21,84,64
16,49,70,12
55,41,85,18
38,61,32,10
10,59,84,47
44,49,47,49
55,84,30,51
12,12,80,68
20,23,81,52
76,79,64,33
82,12,59,90
39,66,17,76
89,88,61,14
18,68,68,86
27,38,67,98
42,99,13,41
62,37,60,70
82,31,61,84
12,16,74,76
57,53,21,90
22,50,39,43
98,41,36,23
43,77,60,80
19,83,39,99
59,36,44,70
32,22,57,99
40,88,75,59
73,40,12,45
37,90,72,57
87,45,41,76
81,48,13,77
98,93,66,66
80,76,19,67
32,81,90,96
19,10,21,45
40,57,71,37
68,71,26,69
57,11,97,35
55,41,88,91
62,39,73,16
29,30,57,23
54,75,85,75
98,96,57,98
92,52,30,48
74,95,33,82
32,10,17,100
58,66,45,52
86,21,44,88
31,91,53,61
63,90,52,92
31,21,32,92
58,40,31,78
66,83,58,33
76,83,82,96
66,71,68,70
57,11,50,54
17,70,64,95
34,55,30,25
32,100,87,36
71,51,100,83
36,42,41,81
56,38,62,13
89,69,53,61
35,43,94,68
26,55,15,26
25,71,31,28
26,57,59,41
63,72,52,32
44,51,83,41
60,81,91,56
10,20,13,37
75,69,78,92
69,58,88,61
11,22,77,10
98,40,63,75
64,78,40,22
49,51,67,78
87,73,100,47
CAPACITY,20179,0,0
