weight,profit1,profit2,profit3
49,27,35,92
79,98,70,17
27,75,22,69
44,81,48,95
82,82,11,56
23,100,22,19
61,10,24,82
53,92,59,27
36,56,99,74
88,21,14,41
62,47,46,97
80,14,44,36
28,47,97,66
45,59,13,85
99,65,48,14
25,16,15,66
12,73,33,53
55,35,36,84
87,71,51,84
50,16,71,34
28,52,87,33
11,11,67,17
51,78,87,13
81,22,50,42
48,92,18,76
24,50,84,59
95,73,21,87
15,49,13,95
69,29,43,94
100,82,96,80
76,54,89,23
55,15,47,55
48,69,44,82
19,26,16,46
83,75,97,31
76,31,38,25
60,81,71,80
39,29,14,56
23,54,98,11
14,43,10,65
44,93,82,45
43,63,36,74
40,48,19,11
96,76,82,33
56,71,66,84
59,52,74,99
60,53,50,37
36,23,99,50
19,89,20,60
50,50,21,48
28,86,12,53
34,86,89,94
39,81,60,63
89,35,60,70
70,67,62,20
100,67,67,75
50,61,91,15
89,46,62,28
94,40,12,12
52,36,66,75
99,72,22,50
43,57,25,60
88,11,51,21
47,52,80,80
50,45,97,79
10,71,56,51
90,13,27,31
18,99,78,29
56,28,36,56
85,18,10,47
23,83,94,75
47,18,88,86
24,83,67,98
39,28,94,21
25,70,22,59
67,22,99,26
26,49,62,20
50,71,52,42
62,40,77,30
44,43,16,59
71,32,94,72
70,87,30,77
34,61,13,68
92,22,22,18
39,34,23,84
81,14,18,98
64,50,16,12
19,45,57,29
40,81,79,52
78,20,36,77
96,32,46,96
22,53,76,72
67,45,43,57
81,11,89,69
44,97,50,97
67,97,43,88
27,14,24,75
40,94,64,69
95,55,62,44
16,24,41,77
58,84,81,30
77,93,80,83
89,15,21,89
83,71,86,85
13,36,71,78
13,53,61,31
86,87,11,18
26,52,14,64
69,90,91,78
42,56,52,34
71,62,77,74
77,94,24,53
37,17,85,81
84,70,90,99
50,50,72,99
40,97,87,14
54,10,74,54
36,64,69,29
22,83,48,80
76,83,74,32
40,30,55,32
24,86,59,64
84,16,19,54
88,25,44,66
61,85,30,80
55,67,73,53
21,61,27,95
70,82,31,95
20,76,86,74
38,29,84,38
26,19,13,33
55,86,28,26
20,49,92,49
52,52,29,60
49,28,64,36
57,56,73,76
63,39,88,61
31,78,23,46
64,58,13,15
57,84,93,23
18,12,74,13
72,37,89,19
84,98,73,33
68,25,50,71
17,87,58,53
21,87,17,36
45,69,77,64
67,16,28,42
65,63,13,19
43,40,41,43
38,58,70,29
74,99,59,17
67,56,81,27
83,87,53,23
26,44,89,18
53,87,48,95
91,57,62,56
85,10,14,96
93,69,81,18
31,27,57,25
74,96,55,82
40,32,68,14
61,45,87,17
40,55,66,33
57,86,98,17
95,38,33,13
73,21,45,20
86,63,93,33
24,59,93,100
35,58,21,35
81,13,97,63
62,66,93,88
35,13,40,47
54,17,23,17
85,20,13,62
40,80,12,40
58,84,44,33
62,47,83,86
48,63,57,70
11,51,21,89
86,45,61,12
79,26,64,24
83,66,33,16
67,78,55,87
18,43,77,96
19,49,42,59
10,28,42,12
25,12,55,34
25,22,62,72
33,88,32,85
13,75,25,45
75,14,66,95
93,88,96,15
17,79,67,38
28,77,38,19
80,95,97,87
10,35,20,97
74,98,96,30
81,21,84,24
26,56,75,33
67,14,13,18
60,45,24,51
32,13,26,40
35,93,99,97
64,62,51,53
38,25,70,69
28,60,80,26
56,66,67,47
83,61,34,29
95,57,36,100
66,35,86,48
38,31,22,54
51,22,35,65
78,15,37,71
89,84,92,74
52,13,83,91
60,100,51,93
51,82,36,32
84,95,33,66
43,15,21,35
95,90,86,99
39,46,26,83
57,45,44,58
93,91,42,35
63,56,25,81
72,63,72,67
67,59,77,76
69,94,73,54
18,53,66,60
99,13,99,76
64,68,83,53
54,67,74,94
90,92,98,26
40,52,75,28
46,66,71,21
12,25,21,45
94,75,39,76
20,37,45,52
33,100,18,69
19,76,18,64
79,12,42,14
51,13,38,79
96,50,88,10
94,60,19,68
62,10,85,12
24,45,76,99
14,70,38,98
62,87,97,51
35,14,91,10
70,35,11,68
44,87,63,12
41,43,95,19
53,80,97,39
13,40,87,13
47,10,10,86
41,13,97,58
24,31,74,91
92,48,87,80
35,64,26,50
45,38,22,94
38,44,17,67
57,78,100,86
70,95,49,69
91,94,13,17
18,37,33,26
15,29,53,65
19,47,14,83
57,85,51,100
46,58,60,54
46,46,78,23
84,28,94,50
39,58,77,21
32,13,95,98
23,34,37,95
33,96,73,45
19,97,29,93
19,88,90,60
38,38,60,38
88,39,10,34
52,22,32,35
61,62,85,75
31,32,24,31
16,30,82,40
66,19,21,48
24,88,61,69
64,92,14,16
47,83,48,45
16,14,76,25
68,65,91,60
55,17,75,29
14,75,76,85
100,89,69,51
35,11,84,12
43,60,17,71
33,87,62,88
11,29,90,35
88,67,30,95
69,53,88,14
37,74,77,67
22,27,87,20
22,33,49,22
48,78,80,50
15,47,64,42
20,72,91,96
40,48,35,70
93,58,32,68
52,19,70,25
65,51,81,14
31,50,92,99
17,95,41,27
33,16,25,77
56,33,59,45
80,42,91,13
93,19,83,13
50,58,33,100
24,11,70,61
83,38,16,74
81,77,11,84
72,89,21,46
94,78,38,51
33,39,34,57
96,41,30,82
44,88,23,24
23,15,94,43
76,78,46,22
51,96,31,80
14,64,100,28
14,78,61,52
60,32,67,94
35,30,19,69
65,88,58,43
89,54,68,32
83,71,47,71
83,31,66,83
50,40,30,30
100,43,61,69
23,76,18,39
71,30,67,66
92,12,79,84
77,69,51,22
46,69,14,69
89,88,21,34
96,15,45,77
94,67,54,74
36,19,66,73
52,26,46,72
15,74,58,70
19,91,95,78
29,75,95,94
100,33,55,73
38,67,49,77
57,98,53,89
23,60,78,99
94,66,29,81
25,66,84,100
19,61,18,44
32,10,67,58
85,76,76,29
82,78,26,72
10,42,17,71
14,48,13,47
76,23,33,88
67,100,54,64
21,15,51,55
