weight,profit1,profit2,profit3
48,80,81,82
82,69,25,17
55,47,16,80
94,49,29,60
61,86,13,66
50,22,71,15
95,36,87,73
95,61,60,64
15,68,59,96
18,66,47,46
48,51,76,47
76,56,68,83
20,55,58,66
59,62,18,51
51,48,89,60
37,90,58,32
12,57,42,60
19,78,26,45
93,100,79,54
75,81,39,64
49,41,87,55
24,37,15,60
97,56,55,17
86,47,14,47
74,25,64,42
93,95,16,77
10,60,71,34
91,98,20,95
97,72,99,82
29,79,42,54
97,29,49,58
38,63,79,60
11,91,78,46
25,34,92,59
13,47,15,28
89,87,62,23
30,99,17,19
86,78,97,50
74,47,36,94
51,27,69,74
80,59,26,63
73,97,78,78
92,43,24,28
29,64,67,36
17,59,20,11
26,29,83,27
75,16,86,22
68,92,75,21
47,59,88,92
89,82,94,96
28,53,89,22
93,19,71,15
22,72,15,64
58,27,94,71
40,40,69,73
98,76,27,91
96,52,89,68
37,73,58,32
75,45,16,37
64,25,83,63
96,35,46,86
87,79,15,20
67,41,58,81
87,12,47,26
77,97,62,43
86,82,15,95
85,98,92,17
90,75,58,98
15,66,64,87
28,52,83,100
23,52,71,44
29,40,38,73
61,89,88,84
23,15,87,44
10,46,57,31
24,92,83,52
60,82,54,61
65,97,26,15
30,62,95,83
87,51,37,55
77,23,15,78
49,49,24,15
92,59,11,52
51,92,22,66
98,55,43,34
25,33,92,61
98,32,36,87
54,34,38,46
64,10,53,44
33,14,12,88
38,30,14,42
89,45,13,97
21,12,65,30
56,24,14,31
91,13,34,58
12,16,10,75
29,91,21,94
62,59,62,56
52,33,65,76
12,67,47,63
32,94,23,53
47,11,11,20
78,73,30,81
60,43,88,69
26,90,28,49
79,94,29,57
71,28,62,57
54,70,39,72
99,47,56,47
75,77,77,47
61,87,72,29
12,58,60,79
96,35,15,30
92,19,14,26
29,99,51,68
40,39,76,73
20,45,55,46
11,50,70,24
29,71,68,95
30,13,91,60
88,77,42,38
33,95,100,58
53,44,61,97
44,99,28,17
