weight,profit1,profit2,profit3
89,16,92,91
70,92,34,98
90,59,89,76
33,92,48,66
13,25,91,83
94,74,63,60
11,45,42,66
48,12,86,58
71,39,99,55
44,72,72,63
23,79,77,17
59,48,60,61
46,29,46,35
74,88,82,95
33,87,15,79
30,93,27,15
81,38,34,54
25,29,37,15
89,32,61,78
67,69,38,57
90,13,29,87
41,69,25,95
66,71,56,82
85,98,71,63
59,46,12,37
90,69,97,68
82,100,45,100
20,73,17,20
41,85,90,22
19,51,75,41
79,71,93,11
31,100,79,83
46,12,99,86
32,12,76,46
69,67,78,71
63,20,72,32
20,16,10,24
48,14,67,95
45,61,64,50
42,15,51,25
58,23,98,40
45,64,60,54
84,41,88,62
44,70,52,37
54,39,43,12
59,40,12,85
66,78,32,98
22,66,40,25
99,59,93,41
16,35,65,90
70,58,67,72
40,26,10,31
34,35,98,32
82,50,14,46
47,19,99,58
20,42,16,46
33,32,54,78
45,62,37,83
38,29,47,45
37,47,37,48
10,73,91,68
92,46,49,90
45,27,59,49
50,24,65,36
24,84,91,88
43,54,56,22
50,81,83,37
25,20,63,98
41,67,39,52
32,23,56,41
58,86,31,27
71,96,55,54
77,59,65,27
80,96,44,69
40,30,16,35
61,89,45,80
33,67,18,95
16,12,73,83
12,93,49,46
84,63,100,67
64,61,76,85
93,26,29,90
50,71,34,64
35,21,34,39
52,17,60,29
36,72,79,45
98,60,19,32
30,83,22,86
23,67,92,36
28,98,21,20
42,91,83,23
27,24,51,43
59,43,100,90
99,34,38,74
93,39,12,15
61,92,50,26
42,48,21,81
26,43,83,24
90,65,95,100
43,59,32,99
54,10,39,36
55,51,16,84
63,17,52,94
49,40,19,10
15,25,27,90
90,90,40,72
57,91,33,91
39,41,42,38
28,26,46,75
71,59,20,70
78,61,68,69
70,72,66,54
18,24,62,22
86,100,85,29
93,80,18,14
52,64,30,98
88,40,93,47
61,25,58,92
17,81,29,96
40,100,90,44
46,66,56,84
26,87,55,63
36,33,18,84
41,59,72,38
92,75,70,52
57,78,56,16
16,63,57,85
39,19,74,57
62,40,19,72
23,77,64,31
14,43,74,13
50,14,81,24
50,14,22,76
63,85,70,16
76,51,100,88
19,37,25,95
73,95,39,39
69,33,28,97
15,42,17,77
93,28,26,29
34,56,41,21
60,49,42,25
35,27,41,72
97,69,73,78
91,30,53,94
60,68,12,32
65,13,15,90
36,99,42,30
35,96,77,32
85,60,70,82
15,89,56,91
60,26,68,94
14,10,48,36
27,97,92,90
46,89,66,28
32,24,67,43
27,26,85,93
12,97,35,64
26,83,90,39
35,11,93,59
68,85,89,56
46,93,81,23
84,19,87,81
45,96,90,44
77,76,14,61
15,21,14,88
36,27,63,39
66,65,53,39
75,49,87,81
81,14,52,64
21,67,58,51
42,24,60,61
38,16,51,96
94,11,10,45
66,18,36,24
95,74,74,59
73,78,21,25
23,41,28,36
32,56,96,65
68,62,23,21
41,41,100,54
57,28,14,26
52,71,70,22
20,83,18,59
33,85,28,31
92,49,66,16
76,83,98,83
30,76,88,21
17,17,51,42
15,36,43,25
72,27,52,55
21,10,80,67
57,86,79,55
43,95,81,85
68,42,75,56
26,44,46,83
82,54,82,79
67,41,29,26
22,50,43,35
42,97,60,50
62,61,25,40
77,51,94,64
80,83,96,40
47,68,85,89
46,52,13,30
27,88,36,93
68,93,85,63
77,25,51,69
31,63,86,31
83,39,96,65
17,84,74,98
57,33,83,58
32,99,75,22
86,74,64,77
53,68,60,58
71,70,90,38
95,15,93,35
90,76,46,64
84,20,63,50
79,30,52,83
93,99,90,49
59,24,59,90
48,100,99,90
66,36,26,51
12,82,42,18
27,19,88,10
23,25,40,28
57,79,36,62
54,23,28,18
80,57,62,69
34,52,89,24
47,50,80,49
13,59,49,83
71,42,87,28
68,32,79,75
85,12,36,66
72,93,56,77
90,95,53,42
73,82,40,40
66,87,17,42
14,38,85,91
59,21,59,74
77,60,34,59
85,37,94,24
71,76,20,28
41,59,79,89
85,64,79,74
91,33,97,87
61,55,24,86
96,97,67,99
11,80,67,94
19,35,77,81
33,47,47,13
17,92,52,10
43,88,26,29
100,20,91,91
18,83,22,29
61,78,50,52
52,81,25,83
84,79,59,52
75,43,37,23
38,98,47,55
55,80,23,87
17,69,91,99
76,54,80,66
67,72,54,53
44,61,65,54
16,27,41,27
73,67,91,52
39,79,88,85
97,49,40,13
90,85,56,72
63,31,31,36
66,35,83,42
90,80,77,73
59,63,86,100
33,48,53,77
29,37,32,67
71,94,55,30
10,73,87,51
53,66,39,18
52,95,77,97
91,93,63,49
88,27,81,83
16,40,65,82
80,22,59,16
25,84,79,18
80,82,99,80
57,74,61,47
68,71,54,71
77,27,94,11
88,79,99,49
91,42,64,10
18,18,78,60
35,27,76,72
92,20,48,20
97,10,36,46
75,85,11,37
80,59,22,29
32,28,28,38
25,55,97,47
43,67,58,80
29,41,38,29
69,27,26,53
40,38,41,25
29,28,34,13
69,99,72,51
17,39,54,67
46,61,84,61
73,24,76,21
41,99,42,74
36,59,29,81
45,90,28,24
63,59,81,59
49,35,50,95
87,91,39,60
51,54,51,47
51,29,36,97
55,44,86,43
87,94,28,97
14,15,78,83
42,48,10,47
48,98,94,44
46,64,51,61
10,73,48,53
94,41,50,14
62,35,86,31
57,55,44,40
72,51,47,56
57,40,16,49
11,82,44,91
27,24,85,83
35,61,27,35
92,99,61,47
65,51,22,82
47,30,60,35
46,18,18,63
29,85,58,78
79,17,41,56
39,38,17,91
89,95,70,96
12,81,21,53
41,84,69,68
14,87,53,40
41,77,11,14
25,86,53,77
72,85,85,99
82,49,11,60
88,82,61,37
47,37,70,75
44,11,44,39
38,81,43,32
14,77,77,38
10,56,34,87
40,86,88,88
83,61,65,30
56,48,95,18
51,62,12,86
51,57,77,75
18,94,87,96
40,89,64,34
46,10,66,91
90,25,81,38
20,59,50,39
41,80,72,86
88,45,75,17
52,70,53,61
13,85,34,11
10,38,48,71
26,68,97,89
60,90,46,66
99,68,58,77
93,46,65,22
42,41,47,79
41,28,16,42
60,15,62,36
14,15,86,10
27,93,19,64
40,87,29,34
31,58,52,16
21,36,25,80
33,23,62,14
12,45,39,71
91,40,48,34
72,39,16,24
19,10,97,18
89,79,36,99
61,19,68,21
15,58,29,30
49,46,52,92
77,68,28,70
19,37,81,94
54,19,71,73
40,29,35,58
81,90,15,85
49,82,19,13
46,71,88,82
28,73,96,25
86,99,14,94
82,11,85,26
32,21,89,58
95,50,84,97
83,10,86,83
83,42,86,95
71,71,26,82
72,17,41,77
89,66,28,48
47,15,68,80
18,48,28,68
16,64,80,85
36,56,78,94
95,60,16,54
20,98,74,87
34,60,39,72
22,14,84,19
25,86,54,63
89,62,31,84
59,50,32,71
