weight,profit1,profit2,profit3
97,75,32,81
48,41,32,48
41,24,92,61
90,58,70,75
17,12,68,11
14,90,38,68
54,21,30,68
35,29,88,95
66,31,73,33
71,75,67,89
51,43,86,93
24,92,29,17
45,92,35,37
45,79,83,62
83,69,48,92
75,24,91,95
23,31,56,54
73,23,75,40
60,23,23,36
53,46,36,50
20,97,92,29
86,97,71,31
60,94,46,100
11,82,21,36
71,91,29,91
75,28,80,42
36,26,91,41
38,100,43,10
63,94,73,32
82,21,65,63
66,59,55,15
87,90,80,99
34,97,22,30
75,64,67,94
55,45,14,10
14,76,22,53
15,57,45,69
89,42,28,84
18,56,20,20
52,36,33,76
94,93,59,18
12,27,87,15
85,99,86,78
96,45,41,72
40,30,30,24
95,60,90,15
18,43,97,78
86,32,50,34
82,35,71,89
24,82,27,25
92,13,96,99
49,34,34,16
40,77,41,63
32,14,55,10
43,85,61,68
17,52,94,29
93,39,92,12
30,44,35,59
77,63,65,22
93,17,21,58
13,67,16,43
27,92,31,73
22,59,66,48
18,27,82,88
71,33,73,59
79,96,94,56
50,64,94,13
88,35,100,55
15,53,95,19
49,28,67,28
60,94,14,61
69,61,18,68
19,25,70,65
39,62,12,81
12,67,79,49
13,17,23,35
15,80,65,73
66,56,87,17
53,25,23,76
12,29,58,25
47,25,60,15
98,74,11,44
26,47,96,94
61,83,19,50
14,65,91,37
76,61,47,91
50,80,31,13
53,16,63,59
95,54,57,20
13,51,49,40
84,46,27,50
70,48,12,37
66,54,80,80
23,32,52,29
47,97,27,60
14,78,30,17
16,89,28,66
71,70,72,35
34,79,33,70
18,95,67,54
68,63,39,30
58,55,49,68
66,66,18,68
56,33,29,16
81,19,47,38
60,47,33,23
57,64,66,25
52,12,56,65
89,53,15,72
95,69,17,46
28,18,24,86
18,38,91,84
64,32,70,62
69,69,58,18
77,10,84,73
89,37,21,84
30,30,72,20
97,55,93,19
100,64,90,23
45,18,39,93
41,64,12,54
58,76,10,28
31,63,78,86
95,37,33,17
56,55,98,57
63,60,79,26
20,81,70,76
17,24,14,45
10,11,92,65
72,49,22,80
48,48,67,67
34,98,11,47
63,89,21,59
43,60,91,96
32,100,20,24
67,57,17,19
45,43,44,76
51,75,86,86
65,43,41,78
84,32,41,25
70,44,41,39
45,70,39,29
11,92,69,71
74,26,58,15
52,29,24,22
72,99,76,35
31,17,100,91
22,74,15,91
25,83,32,24
79,55,68,53
34,25,46,86
36,59,18,69
22,43,46,26
58,83,53,10
16,32,95,94
46,39,33,16
98,28,67,19
20,85,65,88
90,97,87,38
90,25,61,19
19,30,90,99
78,64,93,40
16,81,26,53
20,98,65,84
73,55,80,31
56,55,69,26
78,50,74,47
75,27,22,16
47,97,77,44
22,63,85,35
82,70,31,57
85,54,78,44
71,22,67,18
35,87,89,63
16,88,23,81
86,84,90,67
83,48,25,96
29,40,62,80
21,44,41,82
96,96,81,73
23,78,60,18
58,25,38,68
79,66,64,25
55,24,10,80
39,76,20,81
94,24,20,55
52,65,20,98
80,70,67,68
81,98,96,55
12,16,55,54
60,41,40,21
86,94,37,53
42,14,46,15
80,93,97,99
95,78,13,27
34,58,16,35
22,45,13,76
22,26,97,66
50,36,87,29
80,16,85,67
33,66,91,28
87,38,10,76
72,40,54,70
42,87,85,92
30,45,23,30
85,51,32,16
53,35,39,93
25,67,46,10
26,85,23,11
94,19,26,97
95,54,31,67
49,11,51,77
25,17,92,79
43,45,99,99
31,49,36,11
63,92,30,63
91,59,66,38
72,64,39,70
25,100,43,58
100,48,32,98
32,60,31,77
44,75,40,74
16,20,100,61
30,43,72,14
23,82,44,44
49,59,74,54
91,87,99,96
95,84,70,45
90,81,29,89
42,57,60,91
66,92,61,50
23,30,36,92
64,11,45,70
34,53,27,29
86,16,59,80
39,15,83,53
55,76,37,96
77,15,37,31
35,54,36,73
54,22,57,80
60,27,54,94
67,100,46,32
70,47,52,11
99,19,27,81
92,92,68,47
70,40,19,98
96,14,66,23
55,10,20,43
21,100,53,89
64,69,23,52
43,98,35,78
70,45,42,94
70,31,58,59
10,71,41,48
52,93,77,37
100,69,62,40
77,67,100,99
11,61,67,17
69,94,62,57
44,96,16,33
72,16,42,36
86,90,60,82
53,80,60,29
35,71,82,10
72,68,61,90
50,63,44,42
24,86,18,39
49,62,86,84
24,56,32,83
74,94,66,37
18,33,59,18
48,96,12,11
70,29,77,84
24,52,67,49
52,37,31,35
45,49,19,89
26,100,28,92
33,10,86,58
16,84,50,36
60,61,92,72
98,48,59,42
63,51,55,11
95,86,25,68
83,14,72,10
20,20,92,91
61,30,99,50
25,21,11,51
65,40,90,43
43,50,76,49
75,34,63,24
30,82,47,86
47,86,44,14
87,96,65,38
54,16,40,69
91,53,67,75
77,17,90,45
94,28,18,49
86,70,81,81
79,19,100,94
48,54,53,11
34,15,29,76
79,81,99,56
18,47,47,85
84,10,29,61
69,53,36,72
92,91,63,59
36,13,66,20
81,72,58,81
67,84,19,21
51,83,35,21
67,23,92,85
50,83,31,88
80,95,99,15
85,70,68,88
50,88,23,94
36,73,41,95
17,20,78,45
26,71,81,31
79,92,18,15
75,67,10,59
81,21,80,41
20,27,24,79
61,29,52,47
61,74,78,73
23,81,62,74
91,61,24,83
38,90,79,70
54,98,81,93
55,76,63,83
30,74,96,20
65,45,39,90
36,28,50,28
76,52,41,38
61,69,42,60
70,87,30,68
45,94,74,54
82,77,85,14
95,26,62,25
40,65,51,96
66,68,21,45
16,32,56,87
76,15,98,31
93,56,24,96
46,51,11,37
73,87,91,65
26,64,33,10
63,89,47,22
85,57,60,62
30,90,32,78
31,42,24,87
87,61,64,13
58,59,39,88
95,10,44,40
17,10,20,75
80,10,83,89
88,55,96,59
42,31,76,25
62,75,42,75
54,18,37,57
55,28,16,35
15,40,37,76
69,55,82,18
32,100,70,17
34,21,76,94
28,59,80,10
38,20,79,55
30,74,77,59
77,84,72,86
28,77,92,100
39,61,55,88
83,55,66,38
45,68,75,92
40,76,45,32
16,77,77,94
48,39,97,36
89,69,16,34
56,36,64,57
55,67,100,79
84,13,88,85
10,35,33,57
42,47,56,20
57,40,72,76
22,76,90,84
36,87,64,92
70,25,40,72
18,68,98,76
33,59,96,82
76,15,30,12
60,91,38,12
81,48,80,15
55,70,32,70
55,24,45,41
43,46,100,69
35,94,23,64
84,75,20,92
48,23,77,50
32,88,89,97
38,17,35,62
20,24,69,97
26,62,58,14
70,15,29,84
79,82,27,97
47,85,53,17
46,26,13,10
28,60,89,42
66,89,83,50
93,97,86,87
60,42,66,83
38,24,100,48
56,93,38,33
96,67,69,12
76,82,53,26
55,40,50,48
30,75,91,77
99,42,78,60
94,98,80,64
88,50,55,79
57,74,92,77
10,18,10,93
46,76,90,35
79,22,83,70
30,12,100,47
59,21,32,52
25,24,26,55
42,55,90,91
72,15,58,75
37,51,69,35
76,60,42,95
23,99,96,19
37,84,99,10
52,84,33,28
14,34,29,39
74,94,67,35
83,33,79,99
30,17,38,25
81,83,78,28
66,13,91,64
33,60,83,36
16,96,27,41
71,26,69,13
33,97,80,18
10,74,27,48
38,76,41,30
64,46,62,97
94,30,17,13
16,95,60,88
43,70,85,80
95,81,64,50
87,74,25,73
97,49,91,68
16,44,98,20
66,53,42,37
83,23,10,98
28,67,23,40
46,58,72,48
51,55,51,45
94,29,80,75
80,19,31,96
42,54,40,90
31,56,42,39
90,24,27,66
43,46,14,13
48,14,28,68
72,90,38,14
39,72,54,67
26,47,84,82
55,87,57,54
10,62,90,90
83,91,60,88
85,97,14,21
18,46,91,95
60,77,55,20
99,63,94,53
90,91,82,55
19,11,99,35
55,60,92,67
82,45,21,80
67,61,99,81
25,48,69,30
76,53,32,49
93,68,19,36
47,43,64,44
56,61,28,88
52,70,47,10
59,48,72,73
27,31,85,28
27,16,49,50
61,38,50,29
54,57,83,74
66,25,88,99
91,59,12,85
38,20,42,37
18,56,71,49
88,50,38,69
79,13,97,73
94,86,85,15
44,51,32,26
51,68,16,65
94,48,42,97
18,22,74,96
68,56,47,43
34,66,43,69
41,58,25,70
56,17,13,48
56,58,36,73
24,17,72,86
46,57,68,13
72,79,65,96
90,18,45,55
70,69,11,13
13,13,24,52
57,14,21,69
82,86,42,85
30,33,43,33
57,39,66,12
67,65,26,54
21,50,10,37
79,92,63,13
29,84,12,65
94,54,65,35
48,100,52,12
93,53,66,90
54,52,46,91
95,70,33,44
43,82,28,56
21,43,46,86
39,78,39,81
36,73,50,14
90,61,35,32
62,66,44,37
58,25,80,22
51,89,31,79
82,77,60,20
56,47,54,80
30,66,42,93
56,69,12,14
38,33,70,29
96,53,43,31
87,51,35,31
11,69,81,43
92,86,96,32
18,84,67,27
14,93,92,92
53,39,10,12
22,90,56,79
31,54,16,83
27,91,93,38
29,21,87,22
55,83,93,25
93,33,85,86
54,92,70,73
64,25,73,46
10,90,51,41
96,57,78,38
95,56,23,89
80,58,78,67
99,63,91,62
82,53,41,84
73,46,83,51
82,51,78,88
27,27,33,38
25,65,65,38
61,34,92,50
35,76,74,35
21,12,30,16
21,71,31,44
38,24,64,100
11,48,84,17
37,92,100,16
57,30,38,54
80,74,89,54
34,64,60,30
54,85,93,22
19,10,40,38
15,73,11,79
17,52,100,38
19,55,89,11
98,61,100,31
100,63,40,30
100,28,42,72
59,14,50,90
93,76,40,31
36,27,96,49
56,46,10,83
17,24,59,11
74,21,88,38
11,38,91,73
13,18,88,97
64,59,68,34
90,15,35,13
40,34,70,59
52,57,26,79
12,70,18,83
20,85,81,67
