weight,profit1,profit2,profit3
14,63,65,47
56,64,94,29
76,28,61,69
29,29,51,64
80,67,28,95
44,10,76,57
81,19,60,63
15,94,55,29
69,43,22,97
36,41,71,39
17,91,77,22
82,44,25,93
55,54,14,74
27,37,55,32
58,56,51,93
100,56,84,75
49,22,53,39
43,17,53,42
65,67,11,45
31,48,50,82
30,42,14,80
52,25,90,23
36,80,53,28
78,79,62,15
13,73,71,49
44,83,41,79
96,66,29,62
70,29,44,39
92,48,81,63
58,73,55,77
17,85,82,16
74,38,99,57
58,35,55,32
19,49,22,47
18,51,97,83
45,84,40,33
74,22,76,37
42,93,28,72
86,13,68,93
68,90,51,77
50,85,29,91
89,83,46,37
14,85,36,51
30,42,69,40
100,94,90,37
23,100,92,28
61,95,69,72
34,84,56,66
26,15,66,34
14,64,98,65
96,79,17,55
64,41,49,50
63,32,85,11
58,51,69,42
43,62,56,65
24,24,83,72
31,28,83,69
23,86,66,42
11,38,48,73
95,36,28,62
94,29,16,80
79,24,44,44
43,55,89,91
41,44,23,64
81,98,62,91
17,74,67,57
25,46,26,14
64,29,24,49
75,27,46,21
52,50,43,96
66,83,52,93
17,44,78,57
14,50,87,38
15,45,98,79
35,61,98,54
74,61,39,34
57,37,63,10
16,73,30,12
37,66,50,94
80,69,67,16
53,86,77,97
55,88,92,69
49,23,90,74
48,33,72,85
69,58,94,13
74,64,93,39
11,34,53,57
95,32,97,10
79,57,54,63
34,58,71,94
81,15,20,47
97,98,79,63
12,84,20,94
57,65,18,15
82,93,22,10
13,72,17,44
87,69,70,50
85,16,85,48
52,57,86,51
25,16,75,67
23,81,31,24
30,100,22,43
90,67,36,70
90,52,66,25
42,49,20,73
32,23,94,52
57,45,72,38
57,29,60,68
12,66,31,74
70,81,12,65
62,97,19,62
44,87,96,93
35,58,71,21
22,45,46,56
76,18,22,10
37,22,14,42
67,31,17,15
50,43,29,65
50,89,24,74
18,51,63,21
75,30,16,68
40,23,42,37
24,25,67,72
44,62,22,59
84,73,34,97
55,60,78,26
94,62,36,21
74,66,53,34
81,43,30,77
15,79,97,79
79,95,14,66
37,86,70,31
95,93,35,60
92,50,42,25
43,67,29,18
34,65,32,79
72,49,91,84
69,57,29,73
47,37,97,98
31,68,32,35
94,63,24,15
82,37,83,70
39,30,18,65
60,70,69,43
69,44,69,21
36,48,81,61
74,61,37,73
82,64,84,58
22,70,20,19
80,98,82,68
100,79,65,31
50,94,81,86
40,81,78,49
18,70,95,93
11,35,57,99
31,17,90,38
52,30,47,45
45,76,28,47
69,98,85,53
47,26,67,43
46,66,41,98
49,70,25,50
26,86,36,93
35,19,98,11
38,38,97,44
35,69,47,27
10,99,28,56
69,72,43,24
18,83,40,46
64,18,98,54
58,75,27,46
84,59,88,89
58,30,56,32
73,63,26,73
89,50,21,17
43,23,18,50
38,86,46,45
51,35,93,58
96,20,95,29
62,30,25,59
95,11,61,18
87,60,50,98
75,31,85,83
90,18,38,11
13,28,45,35
89,51,92,72
18,95,26,28
90,95,71,51
69,62,48,43
78,31,19,98
40,29,30,78
49,18,40,66
15,58,53,33
65,77,23,85
80,61,85,88
34,58,38,61
16,50,46,44
95,74,59,95
47,31,40,93
83,36,74,87
21,96,11,69
46,48,65,96
44,82,40,100
70,28,20,96
68,48,84,71
10,59,74,33
87,29,72,51
22,24,16,83
23,100,51,21
65,30,100,68
82,29,75,41
75,91,28,76
19,91,37,100
49,61,56,43
76,83,21,68
40,84,24,46
17,97,38,93
97,79,52,95
34,31,79,92
23,19,64,88
48,39,16,15
19,85,79,36
73,57,14,38
45,87,53,45
13,28,57,81
39,22,99,91
36,30,81,63
87,60,75,18
24,12,78,43
46,16,20,25
19,57,50,88
82,64,14,57
63,13,49,88
27,38,60,14
37,15,41,93
58,98,21,28
44,64,53,23
93,24,53,74
31,58,65,87
66,42,43,32
14,26,51,22
26,44,13,99
74,26,38,90
79,20,50,93
64,54,100,49
92,94,19,24
56,46,92,60
31,13,52,60
26,83,99,51
50,91,30,52
94,15,91,25
39,14,24,97
69,12,67,92
59,35,86,62
46,80,63,91
18,100,27,46
47,63,67,56
53,52,42,52
33,45,36,57
65,50,27,96
44,45,67,27
25,87,13,52
18,54,26,31
28,33,69,65
64,23,37,36
81,66,95,61
15,30,79,80
77,49,25,99
41,55,38,57
26,77,47,59
48,37,60,38
27,56,71,11
71,97,100,14
66,63,59,27
29,52,31,70
41,97,97,53
66,59,58,30
98,52,80,57
45,13,100,69
17,86,77,82
16,70,15,10
92,14,71,71
56,68,79,25
36,100,92,15
89,24,56,71
27,87,48,31
65,60,21,74
51,66,97,68
85,54,38,34
100,59,96,43
29,96,15,46
34,25,91,68
23,22,85,81
44,84,53,70
24,12,66,21
18,29,69,15
37,86,98,90
78,26,68,58
57,55,56,90
69,72,54,76
82,89,82,78
11,66,52,64
39,62,73,46
63,30,45,53
40,61,12,79
35,49,71,85
95,14,52,22
25,91,46,22
46,74,72,59
92,32,46,96
84,24,27,33
15,97,78,10
65,68,23,67
100,28,53,65
60,28,17,12
65,53,78,81
86,17,85,83
10,21,74,57
33,73,12,45
68,77,25,49
57,77,31,12
34,48,88,34
98,42,26,47
46,90,48,23
57,25,20,65
52,29,68,71
78,16,70,16
84,72,76,42
13,61,22,95
82,91,25,46
57,30,22,18
41,78,96,90
58,94,47,70
27,31,46,60
22,75,12,98
82,97,34,37
60,25,42,33
68,79,92,23
100,89,40,28
97,97,26,73
26,93,20,96
80,78,59,68
30,46,31,32
78,28,16,17
77,18,22,59
47,20,64,65
88,99,90,51
78,31,59,18
15,73,62,23
69,97,10,41
75,46,68,70
60,68,71,15
39,47,24,32
68,10,27,77
52,44,70,31
80,68,33,70
51,48,72,20
81,53,77,89
55,11,96,66
52,75,53,98
69,26,50,82
63,82,83,22
37,11,77,71
81,40,89,63
45,77,96,84
22,74,53,42
21,52,30,70
100,57,52,34
48,60,53,51
98,17,68,58
92,19,62,46
28,62,21,11
65,27,67,33
11,64,17,60
46,41,34,65
97,81,28,17
39,42,79,95
11,30,19,23
41,12,97,19
52,63,95,70
23,23,16,11
10,50,65,36
41,50,48,15
74,59,88,66
21,43,90,44
16,58,66,91
29,83,84,40
11,50,78,38
38,91,36,25
22,45,30,85
72,75,80,55
49,58,33,83
38,30,51,82
82,60,26,13
88,82,30,33
34,76,67,68
66,50,78,100
74,39,80,82
93,92,66,51
22,63,88,25
81,76,68,45
40,98,19,69
19,53,64,41
71,80,23,98
44,56,48,86
58,42,28,75
68,79,90,44
89,51,35,21
78,53,79,73
33,12,54,37
92,37,72,52
34,21,31,86
12,29,34,29
30,57,93,93
58,27,12,74
58,35,61,44
47,31,78,60
97,29,31,11
83,96,21,93
17,18,15,95
53,89,10,89
48,56,54,34
26,71,57,29
96,45,42,84
55,57,65,72
98,39,98,53
96,63,77,53
69,18,28,29
98,23,53,92
57,65,90,25
72,26,61,92
26,84,82,46
75,45,79,30
21,13,77,17
25,87,91,16
77,70,85,21
34,19,64,15
40,73,19,80
44,67,99,16
50,73,79,55
81,73,92,42
61,52,28,36
32,56,81,45
44,44,72,61
96,96,77,68
10,74,43,24
33,14,18,51
92,59,87,37
55,56,89,99
19,70,100,59
98,23,29,100
11,16,10,92
44,60,18,42
57,25,42,92
20,78,52,47
73,23,73,32
79,34,59,69
58,95,74,99
58,80,40,72
21,82,20,74
54,86,65,98
67,98,79,39
86,38,93,24
66,45,52,66
36,91,70,53
19,59,90,68
68,81,75,57
69,38,96,98
77,46,71,26
37,40,38,87
54,73,28,11
67,26,29,65
64,93,48,40
26,66,20,87
